u,v,key,osmid,oneway,name,highway,length,geometry,maxspeed,lanes,width,bridge,access,est_width,tunnel,service,ref,junction
3843180744,3843180753,0,"[381048280, 828561964]",False,Randall's Island Connector greenway link,cycleway,704.5149999999999,"LINESTRING (-73.92218339999999 40.7930213, -73.9219817 40.7929227, -73.921925 40.7929847, -73.9218841 40.7930272, -73.9208502 40.7941461, -73.9205552 40.7944522, -73.91991539999999 40.7950821, -73.9196134 40.7953516, -73.919444 40.7954978, -73.91906609999999 40.7958161, -73.91858550000001 40.796197, -73.9180602 40.7966305, -73.91780230000001 40.7967687, -73.9166611 40.7975383)",,,,,,5,,,,
3843180753,3843180744,0,"[381048280, 828561964]",False,Randall's Island Connector greenway link,cycleway,704.515,"LINESTRING (-73.9166611 40.7975383, -73.91780230000001 40.7967687, -73.9180602 40.7966305, -73.91858550000001 40.796197, -73.91906609999999 40.7958161, -73.919444 40.7954978, -73.9196134 40.7953516, -73.91991539999999 40.7950821, -73.9205552 40.7944522, -73.9208502 40.7941461, -73.9218841 40.7930272, -73.921925 40.7929847, -73.9219817 40.7929227, -73.92218339999999 40.7930213)",,,,,,5,,,,
3874689579,7782613669,0,833715042,False,West Harlem Piers Park Bike Path,cycleway,159.82999999999998,"LINESTRING (-73.959738 40.820304, -73.9599139 40.8201025, -73.9601526 40.8198323, -73.96026019999999 40.8197104, -73.96074900000001 40.8191571, -73.96079210000001 40.8191083)",,2,,,,,,,,
3884582047,42444835,0,"[665503121, 47796627]",False,East 6th Street,"['cycleway', 'residential']",219.53199999999998,"LINESTRING (-73.97483769999999 40.7214889, -73.9748357 40.7215125, -73.97477050000001 40.7216193, -73.9748405 40.7216466, -73.9751747 40.7217866, -73.975644 40.7219809, -73.9758144 40.7220515, -73.9767981 40.7224587, -73.976893 40.722498)",20 mph,2,,,,,,,,
4145794842,4156726384,0,414538890,True,,cycleway,16.102,"LINESTRING (-74.0078705 40.7032681, -74.0078003 40.7032519, -74.0076857 40.7032318)",,,,,,,,,,
4156349594,4156726381,0,47796396,False,East River Esplanade,cycleway,344.6179999999999,"LINESTRING (-74.01122599999999 40.7014934, -74.0104822 40.7016642, -74.01027499999999 40.7017158, -74.0102333 40.7017267, -74.0100731 40.7017759, -74.0100137 40.7017922, -74.0097588 40.7018608, -74.0097183 40.7018712, -74.00964930000001 40.7018844, -74.0096236 40.7018906, -74.0095987 40.7018973, -74.00957409999999 40.7019055, -74.0094014 40.7019624, -74.00929050000001 40.7020022, -74.009255 40.7020168, -74.00921839999999 40.7020341, -74.0091908 40.7020504, -74.00814920000001 40.7026808, -74.00782479999999 40.702878, -74.0077941 40.7028984, -74.00777119999999 40.7029199, -74.007751 40.7029479, -74.0077288 40.7029823)",,,,,,,,,,
4156726381,4156349594,0,47796396,False,East River Esplanade,cycleway,344.61799999999994,"LINESTRING (-74.0077288 40.7029823, -74.007751 40.7029479, -74.00777119999999 40.7029199, -74.0077941 40.7028984, -74.00782479999999 40.702878, -74.00814920000001 40.7026808, -74.0091908 40.7020504, -74.00921839999999 40.7020341, -74.009255 40.7020168, -74.00929050000001 40.7020022, -74.0094014 40.7019624, -74.00957409999999 40.7019055, -74.0095987 40.7018973, -74.0096236 40.7018906, -74.00964930000001 40.7018844, -74.0097183 40.7018712, -74.0097588 40.7018608, -74.0100137 40.7017922, -74.0100731 40.7017759, -74.0102333 40.7017267, -74.01027499999999 40.7017158, -74.0104822 40.7016642, -74.01122599999999 40.7014934)",,,,,,,,,,
4156726381,2350521070,0,414549016,True,East River Esplanade,cycleway,21.903000000000002,"LINESTRING (-74.0077288 40.7029823, -74.0076756 40.7030646, -74.0076457 40.7031098, -74.0076243 40.7031345, -74.0076013 40.7031527)",,,,,,,,,,
4156726384,2350521070,0,226193923,False,Old Slip,cycleway,11.313,"LINESTRING (-74.0076857 40.7032318, -74.0076013 40.7031527)",,,,,,,,,,
4156726384,4156726381,0,414538900,True,,cycleway,27.98,"LINESTRING (-74.0076857 40.7032318, -74.0077288 40.7029823)",,,,,,,,,,
4156726384,42421951,0,440542773,True,Old Slip,cycleway,12.924,"LINESTRING (-74.0076857 40.7032318, -74.0077787 40.7033242)",,,,,,,,,,
4159724289,2173441109,0,207187336,False,Wards Island Greenway,cycleway,1468.579,"LINESTRING (-73.9236975 40.7836681, -73.92371900000001 40.783634, -73.9237418 40.7835619, -73.9237152 40.7834505, -73.9236696 40.783347, -73.9236562 40.783286, -73.92366149999999 40.7832332, -73.92367230000001 40.7831845, -73.92369909999999 40.783152, -73.92375269999999 40.7831053, -73.9239512 40.783022, -73.9240585 40.7829712, -73.92423290000001 40.7828616, -73.924367 40.78276, -73.92444740000001 40.7827153, -73.9245306 40.7826869, -73.9246218 40.7826706, -73.9247371 40.7826605, -73.9249195 40.7826706, -73.9250187 40.782695, -73.9251502 40.7827092, -73.9252789 40.7827113, -73.9253916 40.7826889, -73.9255471 40.7826341, -73.925633 40.7825955, -73.9257027 40.7825468, -73.92575100000001 40.7824736, -73.9258073 40.782368, -73.9258663 40.7822848, -73.92605140000001 40.7820939, -73.92619089999999 40.7819984, -73.9263491 40.7818969, -73.9265235 40.7818034, -73.9267085 40.7817405, -73.92684800000001 40.7816978, -73.9268618 40.7816936, -73.92699020000001 40.781641, -73.9271109 40.7815841, -73.92722620000001 40.7815069, -73.9273147 40.7814338, -73.9273737 40.7813627, -73.92744879999999 40.7812591, -73.9275239 40.7811819, -73.9275672 40.7811462, -73.9276308 40.7811118, -73.9277012 40.7810749, -73.92777270000001 40.7810543, -73.9278935 40.7810346, -73.92801110000001 40.7810215, -73.92811709999999 40.7810242, -73.92828489999999 40.7810517, -73.928408 40.7810948, -73.92847070000001 40.781123, -73.92854850000001 40.7811616, -73.92864350000001 40.7812263, -73.92873090000001 40.7813058, -73.9288141 40.7814114, -73.92886230000001 40.7815008, -73.9289064 40.7815745, -73.9289133 40.7815861, -73.9289589 40.7816349, -73.9290099 40.7816653, -73.9290742 40.7816938, -73.9291654 40.7817202, -73.9292593 40.7817506, -73.9293505 40.7817892, -73.9294202 40.7818359, -73.9294685 40.7818725, -73.9295517 40.7819801, -73.9295803 40.7820147, -73.9296509 40.7821, -73.9297287 40.7821649, -73.9298199 40.7822401, -73.9300693 40.7823944, -73.93029199999999 40.7824797, -73.9305226 40.7825488, -73.9306514 40.7825732, -73.9308079 40.7826088, -73.9308912 40.7826367, -73.93094910000001 40.7826706, -73.93098929999999 40.7827113, -73.93102690000001 40.7827641, -73.9310725 40.7828088, -73.9311422 40.7828453, -73.93122270000001 40.7828677, -73.9312951 40.7828717, -73.9314024 40.7828575, -73.931499 40.7828372, -73.9316223 40.7828088, -73.931804 40.7827877, -73.9320381 40.7827661, -73.9322279 40.7827647, -73.932427 40.7827706, -73.9326538 40.7827916, -73.932891 40.7828189, -73.9333431 40.782907, -73.933685 40.7829915, -73.9337901 40.7830183, -73.9339988 40.7830606, -73.93414900000001 40.7830768, -73.9343045 40.783085, -73.9345003 40.783087, -73.9346371 40.783085, -73.9347417 40.7830971, -73.93481679999999 40.7831195, -73.9348785 40.783156, -73.9349536 40.783217, -73.9350395 40.7832901, -73.93521920000001 40.7834058, -73.93546859999999 40.783544, -73.9356322 40.7836577, -73.9357181 40.7837572, -73.93580660000001 40.7838669, -73.9358415 40.7839562, -73.93586019999999 40.7840557, -73.93587359999999 40.784204, -73.93589780000001 40.7845553, -73.9358763 40.7846731, -73.93583340000001 40.7847645, -73.93575559999999 40.7848417, -73.9356322 40.784929, -73.93547529999999 40.7850163, -73.9353613 40.7851057, -73.9353048 40.7851781)",,,,,,,,,,
4207731296,4378236649,0,458784334,True,,cycleway,15.325,"LINESTRING (-73.9397127 40.8360717, -73.9398869 40.836112)",,,,,,,,,,
4286592924,42442158,0,36930589,False,Central Park Driveway,cycleway,99.91900000000001,"LINESTRING (-73.9726623 40.7745664, -73.9726696 40.7744928, -73.9726823 40.7743657, -73.97269439999999 40.7742634, -73.97264300000001 40.7740909, -73.972556 40.7739374, -73.97251660000001 40.7738995, -73.97245719999999 40.7738575, -73.97228939999999 40.7737965)",,,,,,,,,,
4286592924,4286592925,0,426324909,False,,cycleway,81.109,"LINESTRING (-73.9726623 40.7745664, -73.9726306 40.774574, -73.9726012 40.7745856, -73.9725749 40.774601, -73.97255250000001 40.7746196, -73.9725347 40.7746408, -73.9725222 40.7746641, -73.9725152 40.7746887, -73.9725139 40.7747138, -73.97251850000001 40.7747388, -73.9725287 40.7747627, -73.9725443 40.7747849, -73.9725648 40.7748047, -73.9725895 40.7748215, -73.9726177 40.7748348, -73.9726486 40.7748441, -73.9726811 40.7748492, -73.97271430000001 40.77485, -73.97274710000001 40.7748463, -73.9727786 40.7748384, -73.9728078 40.7748264, -73.9728338 40.7748107, -73.9728558 40.7747919, -73.9728731 40.7747704, -73.97288519999999 40.774747, -73.97289170000001 40.7747223, -73.9728925 40.7746972, -73.9728874 40.7746723, -73.9728767 40.7746485, -73.9728606 40.7746265)",,,,,,,,,,
4286592924,4286592925,1,426324909,False,,cycleway,19.08,"LINESTRING (-73.9726623 40.7745664, -73.97269439999999 40.7745632, -73.9727267 40.7745641, -73.9727584 40.7745692, -73.97278849999999 40.7745784, -73.97281599999999 40.7745912, -73.9728403 40.7746074, -73.9728606 40.7746265)",,,,,,,,,,
4286592925,4286592924,0,426324909,False,,cycleway,19.080000000000002,"LINESTRING (-73.9728606 40.7746265, -73.9728403 40.7746074, -73.97281599999999 40.7745912, -73.97278849999999 40.7745784, -73.9727584 40.7745692, -73.9727267 40.7745641, -73.97269439999999 40.7745632, -73.9726623 40.7745664)",,,,,,,,,,
4286592925,4286592924,1,426324909,False,,cycleway,81.10900000000001,"LINESTRING (-73.9728606 40.7746265, -73.9728767 40.7746485, -73.9728874 40.7746723, -73.9728925 40.7746972, -73.97289170000001 40.7747223, -73.97288519999999 40.774747, -73.9728731 40.7747704, -73.9728558 40.7747919, -73.9728338 40.7748107, -73.9728078 40.7748264, -73.9727786 40.7748384, -73.97274710000001 40.7748463, -73.97271430000001 40.77485, -73.9726811 40.7748492, -73.9726486 40.7748441, -73.9726177 40.7748348, -73.9725895 40.7748215, -73.9725648 40.7748047, -73.9725443 40.7747849, -73.9725287 40.7747627, -73.97251850000001 40.7747388, -73.9725139 40.7747138, -73.9725152 40.7746887, -73.9725222 40.7746641, -73.9725347 40.7746408, -73.97255250000001 40.7746196, -73.9725749 40.774601, -73.9726012 40.7745856, -73.9726306 40.774574, -73.9726623 40.7745664)",,,,,,,,,,
4286592925,42442164,0,429504381,False,Central Park Driveway,cycleway,84.713,"LINESTRING (-73.9728606 40.7746265, -73.9729177 40.7745638, -73.9729997 40.7744738, -73.9730502 40.7744289, -73.9730953 40.774394, -73.9731694 40.7743479, -73.9732095 40.7743266, -73.9732688 40.7743033, -73.973355 40.7742832, -73.97342500000001 40.7742666, -73.9736667 40.7742446)",,,,,,,,,,
4332457585,42434038,0,"[648894329, 648894330, 5671015]",False,102nd Street Cutoff,cycleway,442.401,"LINESTRING (-73.9593404 40.7943982, -73.95929409999999 40.7943715, -73.9592325 40.7943297, -73.959 40.7941503, -73.9587916 40.7940016, -73.9586717 40.7939255, -73.9585069 40.7938289, -73.9582865 40.7937295, -73.9578862 40.7936256, -73.9577597 40.7936141, -73.95763940000001 40.793619, -73.9575186 40.7936243, -73.9574023 40.7936428, -73.95717759999999 40.7937077, -73.9570014 40.7937772, -73.95667469999999 40.7939471, -73.9563843 40.7941267, -73.9563624 40.794141, -73.9561144 40.7943031, -73.95599180000001 40.7943756, -73.9559215 40.7944072, -73.9558311 40.794435, -73.9557665 40.7944475, -73.95571200000001 40.794458, -73.95560380000001 40.7944683, -73.95550660000001 40.794468, -73.9553914 40.7944578, -73.95524589999999 40.7944321, -73.9551074 40.7943997, -73.95485480000001 40.7943405, -73.9547996 40.7943276)",,,,yes,,,,,,
4332457585,595703304,0,46613687,True,West Drive,cycleway,166.928,"LINESTRING (-73.9593404 40.7943982, -73.95938580000001 40.7943512, -73.9594724 40.794274, -73.9595654 40.7942098, -73.9596973 40.7941365, -73.9597606 40.7941125, -73.9601081 40.7940136, -73.9605881 40.7938796, -73.9607532 40.7938262, -73.9608817 40.7937634, -73.96104649999999 40.7936822)",20 mph,,,,,,,,,
4332563027,4332563033,0,435331242,True,West 67th Street,cycleway,35.473,"LINESTRING (-73.97697719999999 40.7726126, -73.9769168 40.7725861, -73.9769036 40.7725759, -73.97685250000001 40.7725414, -73.9768055 40.7724936, -73.9767827 40.7724388, -73.9767678 40.7723566)",,,,,,,,,,
4332563027,247222929,0,661227256,False,West 67th Street,cycleway,25.667,"LINESTRING (-73.97697719999999 40.7726126, -73.9770177 40.7726187, -73.97726609999999 40.7726853)",,,,,,,,,,
4332563033,42423677,0,"[330748465, 385446617, 648888154, 648888155, 648888156, 648888157, 318476063]",True,West Drive,cycleway,648.535,"LINESTRING (-73.9767678 40.7723566, -73.9769058 40.7721238, -73.97703629999999 40.7719508, -73.97712989999999 40.7718311, -73.9772237 40.7717221, -73.97734629999999 40.7716038, -73.9774783 40.7714935, -73.9776401 40.7713706, -73.9782512 40.7709764, -73.9784708 40.7708124, -73.9785767 40.770732, -73.9786675 40.7706569, -73.9788744 40.7705014, -73.9789906 40.7703993, -73.9791278 40.7702758, -73.979281 40.7701343, -73.97951260000001 40.7698849, -73.9796826 40.7696852, -73.9797942 40.7694961, -73.97986849999999 40.7693506, -73.9799503 40.7691842, -73.9799661 40.7691508, -73.9799871 40.7690822, -73.9799845 40.7690048, -73.9799569 40.7689031, -73.9799041 40.7687616, -73.97983960000001 40.7686487, -73.9797512 40.7685264, -73.97964469999999 40.7684063, -73.9795328 40.768292, -73.9793612 40.7681586, -73.9789031 40.7678345, -73.9787396 40.7677475)",20 mph,,,yes,,,,,,
4347534768,42433881,0,"[648888139, 648888140, 46613709, 5670221, 46613710]",True,East Drive,cycleway,527.609,"LINESTRING (-73.97305919999999 40.7651235, -73.9730809 40.765195, -73.97307000000001 40.7652801, -73.97288519999999 40.7655327, -73.97276859999999 40.7656802, -73.97266020000001 40.7658369, -73.97256299999999 40.7660346, -73.97253980000001 40.7661371, -73.97253859999999 40.7662398, -73.97255389999999 40.7663459, -73.9725906 40.7664341, -73.9726651 40.7665518, -73.97281599999999 40.7667655, -73.972948 40.7669925, -73.9730442 40.7672803, -73.9731134 40.7675943, -73.9731262 40.7678111, -73.9731338 40.7681006, -73.9730914 40.7683356, -73.97303479999999 40.7685481, -73.97292779999999 40.7688495, -73.9728973 40.7689393, -73.9728341 40.7690914, -73.9728209 40.7691137, -73.9726758 40.7692966, -73.97256520000001 40.7693812, -73.9724629 40.7694526, -73.97233660000001 40.7695036)",,,,yes,,,,,,
4378236635,4378236649,0,"[440122921, 440122924]",True,,cycleway,46.202,"LINESTRING (-73.93980910000001 40.8357498, -73.9397975 40.8357792, -73.9397554 40.8358468, -73.93974 40.8358715, -73.9398047 40.8359308, -73.9398915 40.8360065, -73.9398929 40.8360461, -73.9398869 40.836112)",,,,,,,,,,
4378236649,42433020,0,440122926,True,Saint Nicholas Avenue,cycleway,99.694,"LINESTRING (-73.9398869 40.836112, -73.9398922 40.8361617, -73.9400371 40.8368355, -73.9401714 40.8369643)",,,,,,,,,,
4379778661,607912662,0,"[399719632, 226193924, 440255117]",False,"['Battery Park Greenway', 'Peter Minuit Plaza Greenway']",cycleway,356.785,"LINESTRING (-74.01477490000001 40.7032832, -74.01477490000001 40.7031449, -74.0147588 40.7029884, -74.0147132 40.7028399, -74.0146179 40.7026935, -74.0144533 40.7025601, -74.01430689999999 40.7024832, -74.0142836 40.702471, -74.0141898 40.7024254, -74.0141296 40.7023904, -74.01409460000001 40.702365, -74.01400959999999 40.7022853, -74.0139739 40.7022588, -74.0139604 40.7022516, -74.0139197 40.70223, -74.01380380000001 40.7022337, -74.0136756 40.7022477, -74.013587 40.7022546, -74.01305360000001 40.7022792, -74.0130192 40.702276, -74.0129805 40.7022646, -74.0129627 40.702248, -74.012941 40.7022242, -74.0129202 40.7021922, -74.0129063 40.7021526, -74.0128847 40.7020547, -74.0128189 40.7017901, -74.0127995 40.7017553, -74.0127719 40.7017251, -74.01273930000001 40.7017017, -74.0127224 40.7016839, -74.01271029999999 40.7016582, -74.0126692 40.7015412, -74.0126635 40.7015293, -74.0126511 40.7015063, -74.01264380000001 40.7014948, -74.0126334 40.7014828, -74.0126217 40.7014734, -74.0126089 40.7014654, -74.0125944 40.7014573, -74.0125783 40.7014501, -74.0125618 40.7014439, -74.01254470000001 40.7014394, -74.01249850000001 40.7014325, -74.01248030000001 40.7014297, -74.01246639999999 40.7014264, -74.01245590000001 40.7014222, -74.01244579999999 40.7014171, -74.0124373 40.7014113, -74.012428 40.7014031, -74.0124203 40.7013933, -74.0124127 40.7013827, -74.0124069 40.7013717, -74.012401 40.7013587, -74.01235990000001 40.7012583)",,,,,,,,,,
4379778661,4379778673,0,654011751,True,Battery Park Greenway,cycleway,68.804,"LINESTRING (-74.01477490000001 40.7032832, -74.0147386 40.7033274, -74.0147321 40.7033491, -74.0146951 40.7034718, -74.0146622 40.7035943, -74.01465020000001 40.7036716, -74.01466259999999 40.7037237, -74.014689 40.7037997, -74.0147091 40.7038825)",,,,,,,,,,
4379778673,4379778661,0,455127591,True,Battery Park Greenway,cycleway,73.155,"LINESTRING (-74.0147091 40.7038825, -74.01475240000001 40.7038635, -74.0148011 40.7038119, -74.0148252 40.7037163, -74.0148373 40.7036563, -74.0148768 40.7035618, -74.0148926 40.703499, -74.01488209999999 40.703451, -74.01482849999999 40.7033544, -74.0148169 40.7033389, -74.01477490000001 40.7032832)",,,,,,,,,,
4379778673,4379778894,0,"[654011843, 654011750, 727579119]",False,Battery Park Greenway,cycleway,151.435,"LINESTRING (-74.0147091 40.7038825, -74.0146618 40.7039791, -74.0146654 40.7040343, -74.0146676 40.7040899, -74.0146931 40.7042099, -74.01472029999999 40.7042598, -74.01477079999999 40.7043522, -74.01481219999999 40.7043974, -74.0148567 40.7044346, -74.01496400000001 40.7045017, -74.01505419999999 40.7045373, -74.01514280000001 40.7045575, -74.01526579999999 40.7045878, -74.01537709999999 40.7045981, -74.01564089999999 40.7046021, -74.01581229999999 40.7046218)",,,,,,,,,,
4379778894,6128792141,0,654011749,True,Battery Park Greenway,cycleway,46.178000000000004,"LINESTRING (-74.01581229999999 40.7046218, -74.01585969999999 40.7046348, -74.0159379 40.7046412, -74.0160315 40.7046308, -74.0161884 40.7046105, -74.0162849 40.7046156, -74.0163526 40.7046222)",,,,,,,,,,
4379778894,4379778673,0,"[654011843, 654011750, 727579119]",False,Battery Park Greenway,cycleway,151.435,"LINESTRING (-74.01581229999999 40.7046218, -74.01564089999999 40.7046021, -74.01537709999999 40.7045981, -74.01526579999999 40.7045878, -74.01514280000001 40.7045575, -74.01505419999999 40.7045373, -74.01496400000001 40.7045017, -74.0148567 40.7044346, -74.01481219999999 40.7043974, -74.01477079999999 40.7043522, -74.01472029999999 40.7042598, -74.0146931 40.7042099, -74.0146676 40.7040899, -74.0146654 40.7040343, -74.0146618 40.7039791, -74.0147091 40.7038825)",,,,,,,,,,
4489003009,4489003011,0,452098018,False,,cycleway,135.65200000000002,"LINESTRING (-73.9920554 40.7107851, -73.99203079999999 40.710627, -73.9919913 40.7105197, -73.9919723 40.7103924, -73.9919678 40.7103307, -73.9919708 40.7102742, -73.9919616 40.7102167, -73.99195829999999 40.7101806, -73.99193390000001 40.7101063, -73.9918934 40.7100133, -73.9918754 40.7099176, -73.99186779999999 40.7098187, -73.99182020000001 40.7095829)",,,,,,,,,,
4489003009,3212472816,0,"[800811035, 799833491, 569451556, 800811036]",True,,cycleway,968.216,"LINESTRING (-73.9920554 40.7107851, -73.9920778 40.710873, -73.9920912 40.7109296, -73.9921034 40.710976, -73.9920994 40.7109969, -73.9921224 40.7111076, -73.9921698 40.7112909, -73.9921935 40.7114727, -73.9922258 40.7116335, -73.9922389 40.7116598, -73.9922468 40.711689, -73.9922516 40.7117151, -73.99225869999999 40.7117541, -73.9923478 40.7122732, -73.9923519 40.7123047, -73.9923558 40.7124757, -73.9923711 40.7125885, -73.9924506 40.7131255, -73.9924596 40.7131861, -73.99247029999999 40.7132586, -73.9925598 40.713863, -73.99262830000001 40.7143253, -73.9926368 40.7143828, -73.9926475 40.7144551, -73.9926554 40.7145088, -73.9926621 40.7145586, -73.9926621 40.7146063, -73.9926554 40.7146572, -73.9926366 40.714706, -73.9925119 40.7149499, -73.9924869 40.7149986, -73.9924498 40.7150707, -73.99240690000001 40.7151541, -73.9918991 40.7161505, -73.9918741 40.716201, -73.9918466 40.7162556, -73.9918194 40.7163075, -73.9917842 40.7163452, -73.991597 40.7167123, -73.9915695 40.7167662, -73.99131029999999 40.7173051, -73.99127180000001 40.7173813, -73.99124550000001 40.7174341, -73.9912351 40.7174549, -73.99121409999999 40.7174965, -73.9911625 40.7175545, -73.9911316 40.7176114, -73.99087179999999 40.7181195, -73.99085669999999 40.7181994, -73.9908317 40.7182397, -73.9907692 40.7183652, -73.9907436 40.7184133, -73.990686 40.718492, -73.9904161 40.7190301, -73.9903635 40.7191283)",,,,,,,,,,
