u,v,key,osmid,bridge,oneway,name,highway,length,geometry,lanes,maxspeed,access,width,junction,tunnel,ref
4401613826,5895442454,0,23200790,,True,San Alfonso,residential,8.046,"LINESTRING (-70.6765669 -33.4502032, -70.67660549999999 -33.450268)",3,,,,,,
4401747419,4401747421,0,8000998,,True,Exposición,primary,11.748,"LINESTRING (-70.6778101 -33.450853, -70.6778168 -33.4509585)",2,,,,,,
4401747421,4401747422,0,8000998,,True,Exposición,primary,18.64,"LINESTRING (-70.6778168 -33.4509585, -70.67782939999999 -33.4511258)",2,,,,,,
4401747422,250932442,0,8000998,,True,Exposición,primary,32.19,"LINESTRING (-70.67782939999999 -33.4511258, -70.6778382 -33.4514152)",2,,,,,,
4401747436,2212136899,0,106606074,,True,Abate Molina,secondary_link,16.252,"LINESTRING (-70.67154410000001 -33.466079, -70.67155940000001 -33.4659334)",,,,,,,
4401747437,4401747436,0,106606074,,True,Abate Molina,secondary_link,9.585,"LINESTRING (-70.6715446 -33.4661652, -70.67154410000001 -33.466079)",,,,,,,
4401747439,4401747437,0,106606074,,True,Abate Molina,secondary_link,5.749,"LINESTRING (-70.6715454 -33.4662169, -70.6715446 -33.4661652)",,,,,,,
4401747441,4401747439,0,106606074,,True,Abate Molina,secondary_link,5.404,"LINESTRING (-70.6715451 -33.4662655, -70.6715454 -33.4662169)",,,,,,,
4401747442,609297666,0,449739791,,True,Bascuñán Guerrero,tertiary,133.046,"LINESTRING (-70.6717496 -33.466343, -70.67204359999999 -33.4651719)",3,,,,,,
4401747443,4401747441,0,106606074,,True,Abate Molina,secondary_link,4.587,"LINESTRING (-70.6715408 -33.4663066, -70.6715451 -33.4662655)",,,,,,,
4401747444,5917118226,0,106606074,,True,Abate Molina,secondary_link,2.732,"LINESTRING (-70.6715256 -33.4663586, -70.67153380000001 -33.466335)",,,,,,,
4401747445,4401747444,0,106606074,,True,Abate Molina,secondary_link,3.378,"LINESTRING (-70.6715112 -33.4663865, -70.6715256 -33.4663586)",,,,,,,
4401747446,150930591,0,555303012,,True,El Mirador,secondary,4.723,"LINESTRING (-70.6716801 -33.4664107, -70.6717238 -33.4664325)",2,,,,,,
4401747447,4401747446,0,555303012,,True,El Mirador,secondary,1.85,"LINESTRING (-70.6716605 -33.4664076, -70.6716801 -33.4664107)",2,,,,,,
4401747448,4401747447,0,555303012,,True,El Mirador,secondary,2.876,"LINESTRING (-70.67162949999999 -33.4664078, -70.6716605 -33.4664076)",2,,,,,,
4401747449,4401747448,0,555303012,,True,El Mirador,secondary,3.366,"LINESTRING (-70.6715942 -33.4664148, -70.67162949999999 -33.4664078)",2,,,,,,
4401747451,4401747449,0,555303012,,True,El Mirador,secondary,2.384,"LINESTRING (-70.67157159999999 -33.466425, -70.6715942 -33.4664148)",2,,,,,,
4401747452,4401747451,0,555303012,,True,El Mirador,secondary,2.546,"LINESTRING (-70.6715483 -33.4664371, -70.67157159999999 -33.466425)",2,,,,,,
4401747454,4401747452,0,555303012,,True,El Mirador,secondary,2.835,"LINESTRING (-70.6715246 -33.4664532, -70.6715483 -33.4664371)",2,,,,,,
4401753105,2212136899,0,442495299,,True,Abate Molina,secondary,20.649,"LINESTRING (-70.671592 -33.4661171, -70.67155940000001 -33.4659334)",,,,,,,
4401753106,4401753105,0,442495299,,True,Abate Molina,secondary,8.635,"LINESTRING (-70.6716031 -33.4661942, -70.671592 -33.4661171)",,,,,,,
4401753107,4401753106,0,442495299,,True,Abate Molina,secondary,5.43,"LINESTRING (-70.6716117 -33.4662425, -70.6716031 -33.4661942)",,,,,,,
4401753108,4401753107,0,442495299,,True,Abate Molina,secondary,4.008,"LINESTRING (-70.6716225 -33.4662774, -70.6716117 -33.4662425)",,,,,,,
4401753109,5357794627,0,442495299,,True,Abate Molina,secondary,2.722,"LINESTRING (-70.6716459 -33.4663371, -70.6716338 -33.4663148)",,,,,,,
4401753110,4401753109,0,442495299,,True,Abate Molina,secondary,3.563,"LINESTRING (-70.6716662 -33.4663643, -70.6716459 -33.4663371)",,,,,,,
4401824262,465141247,0,582095947,,True,Avenida Almirante Blanco Encalada,primary,9.192,"LINESTRING (-70.67638340000001 -33.4584835, -70.6764817 -33.4584731)",,,,,,,
4401824263,250932068,0,48431826,,True,Conferencia,residential,111.499,"LINESTRING (-70.6762136 -33.4584931, -70.676423 -33.4575057)",,,,,,,
4401824263,4401824262,0,582095947,,True,Avenida Almirante Blanco Encalada,primary,15.788,"LINESTRING (-70.6762136 -33.4584931, -70.67638340000001 -33.4584835)",,,,,,,
4401824264,4401824263,0,41106828,,True,Avenida Almirante Blanco Encalada,primary,17.968,"LINESTRING (-70.67601999999999 -33.4584979, -70.6762136 -33.4584931)",,,,,,,
4401824265,265689562,0,24446218,,False,Fray Luis de la Peña,residential,96.115,"LINESTRING (-70.6773297 -33.4633549, -70.6763011 -33.4632509)",,,,,,,
4401824265,4401824266,0,24446218,,False,Fray Luis de la Peña,residential,22.982,"LINESTRING (-70.6773297 -33.4633549, -70.6775762 -33.4633756)",,,,,,,
4401824266,4401824265,0,24446218,,False,Fray Luis de la Peña,residential,22.982,"LINESTRING (-70.6775762 -33.4633756, -70.6773297 -33.4633549)",,,,,,,
4401824266,265689833,0,24446218,,False,Fray Luis de la Peña,residential,37.361,"LINESTRING (-70.6775762 -33.4633756, -70.6779775 -33.4634041)",,,,,,,
4401824275,5917136741,0,599057780,,False,Pasaje Espineira,living_street,34.676,"LINESTRING (-70.6767145 -33.4659274, -70.6767913 -33.4656222)",,,,,,,
4401924816,3028230864,0,24358550,,True,Plaza Manuel Rodríguez,residential,15.793,"LINESTRING (-70.6655469 -33.4511142, -70.66565869999999 -33.4512213)",,60,,,,,
4401924821,250932380,0,48431826,,True,Conferencia,residential,112.525,"LINESTRING (-70.67716110000001 -33.4543052, -70.6772239 -33.4532946)",,,,,,,
4422620910,6285254890,0,712846399,,True,Guardiamarina Ernesto Riquelme,residential,5.525,"LINESTRING (-70.6641532 -33.4308039, -70.6642105 -33.4307904)",1,,,,,,
4422620911,4389545313,0,23393662,,True,Avenida Brasil,secondary,8.028,"LINESTRING (-70.66518170000001 -33.4306094, -70.6651813 -33.4306816)",3,,,,,,
4422690362,264246390,0,46383965,,False,General Bulnes,secondary,10.275,"LINESTRING (-70.6718436 -33.4280438, -70.67183319999999 -33.4279518)",2,,,,,,
4422690363,4422690364,0,444806742,,True,General Bulnes,secondary,3.381,"LINESTRING (-70.6720112 -33.4281821, -70.6720474 -33.4281855)",2,,,,,,
4422690364,5363941229,0,444806742,,True,General Bulnes,secondary,5.351,"LINESTRING (-70.6720474 -33.4281855, -70.672105 -33.4281877)",2,,,,,,
4422690365,6285254903,0,39505779,,True,Avenida Presidente Balmaceda,primary,98.257,"LINESTRING (-70.6722616 -33.428182, -70.6732482 -33.4278613)",3,,,,,,
4427200739,386400,0,407593363,,True,Avenida Libertador Bernardo O'Higgins,primary,63.518,"LINESTRING (-70.65232880000001 -33.4440722, -70.6529886 -33.4442245)",3,,,,,,
4429460145,2613446584,0,445535001,,True,Manuel Rodríguez Sur,primary,10.282,"LINESTRING (-70.6574126 -33.4557998, -70.6573516 -33.455877)",4,60,,,,,
4434928984,4399529555,0,446171069,,True,Almirante Latorre,secondary,36.607,"LINESTRING (-70.6645482 -33.4515728, -70.6645896 -33.4512454)",1,60,,,,,
4434928984,141061622,0,448576395,,True,Grajales,residential,126.469,"LINESTRING (-70.6645482 -33.4515728, -70.66323130000001 -33.451279)",2,,,,,,
4439758004,4439758021,0,562125762,,True,San Antonio,secondary,17.48,"LINESTRING (-70.6484507 -33.4376057, -70.6484239 -33.4377613)",2,,,,,,
4439758006,4439778488,0,562125763,,True,Monjitas,secondary,6.55,"LINESTRING (-70.649233 -33.4371098, -70.649303 -33.4371174)",2,,,,,,
4439758008,4439758004,0,562125762,,True,San Antonio,secondary,29.909,"LINESTRING (-70.6484856 -33.4373383, -70.6484507 -33.4376057)",2,,,,,,
4439758012,4439758019,0,36935792,,True,Merced,tertiary,25.148,"LINESTRING (-70.64897360000001 -33.4382893, -70.6487056 -33.4382556)",1,,,,,,
4439758019,419288882,0,36935792,,True,Merced,tertiary,33.463,"LINESTRING (-70.6487056 -33.4382556, -70.6483489 -33.4382113)",1,,,,,,
4439758021,419288882,0,562125762,,True,San Antonio,secondary,50.519,"LINESTRING (-70.6484239 -33.4377613, -70.6483489 -33.4382113)",2,,,,,,
4439758023,2546265150,0,562125762,,True,San Antonio,secondary,23.986,"LINESTRING (-70.64826499999999 -33.4386423, -70.64822890000001 -33.4388559)",2,,,,,,
4439777464,7569105200,0,36935792,,True,Merced,tertiary,2.261,"LINESTRING (-70.64960720000001 -33.4383507, -70.64958300000001 -33.4383483)",1,,,,,,
4439777466,386377,0,562125763,,True,Monjitas,secondary,12.397,"LINESTRING (-70.6498021 -33.4371717, -70.6499345 -33.4371866)",2,,,,,,
4439778484,4439758006,0,562125763,,True,Monjitas,secondary,20.888,"LINESTRING (-70.6490098 -33.4370854, -70.649233 -33.4371098)",2,,,,,,
4439778485,4439778486,0,450426788,,True,Santo Domingo,unclassified,28.453,"LINESTRING (-70.6491643 -33.4359671, -70.6494691 -33.435995)",2,,,,,,
4439778486,4441209561,0,450426788,,True,Santo Domingo,unclassified,24.3,"LINESTRING (-70.6494691 -33.435995, -70.6497294 -33.4360189)",2,,,,,,
4439778488,429510013,0,562125763,,True,Monjitas,secondary,14.654,"LINESTRING (-70.649303 -33.4371174, -70.6494596 -33.4371344)",2,,,,,,
4439786148,7569904039,0,447593878,,True,Compañía de Jesús,tertiary,35.919,"LINESTRING (-70.6516883 -33.4385546, -70.651304 -33.4385158)",1,,,,,,
4439790027,7569904023,0,407593363,,True,Avenida Libertador Bernardo O'Higgins,primary,53.678,"LINESTRING (-70.6496812 -33.4435408, -70.65023119999999 -33.4436905)",3,,,,,,
4439790028,7569146927,0,407593363,,True,Avenida Libertador Bernardo O'Higgins,primary,62.064,"LINESTRING (-70.64827510000001 -33.4432253, -70.64891950000001 -33.443375)",3,,,,,,
4439809816,419288885,0,450504383,,True,Merced,tertiary,63.221,"LINESTRING (-70.6477166 -33.4381289, -70.647042 -33.4380492)",1,,,,,,
4439809817,4441179106,0,446897841,,False,Doctor Ducci,residential,47.902,"LINESTRING (-70.64792370000001 -33.4369839, -70.64799290000001 -33.436557)",,,,,,,
4439809817,386293,0,562125765,,True,Monjitas,secondary,57.507,"LINESTRING (-70.64792370000001 -33.4369839, -70.64853789999999 -33.4370529)",2,,,,,,
4439809821,419288885,0,628446441,,True,Enrique Mac Iver,secondary,76.06,"LINESTRING (-70.6469168 -33.4387252, -70.647042 -33.4380492)",2,,,,,,
4441179104,4441179105,0,446897840,,False,Ayacucho,residential,62.517,"LINESTRING (-70.646446 -33.436818, -70.6463626 -33.4373759)",,,,,,,
4441179104,386320,0,562125765,,True,Monjitas,secondary,75.341,"LINESTRING (-70.646446 -33.436818, -70.6472507 -33.4369083)",2,,,,,,
4441179105,4441179104,0,446897840,,False,Ayacucho,residential,62.517,"LINESTRING (-70.6463626 -33.4373759, -70.646446 -33.436818)",,,,,,,
4441179106,4439809817,0,446897841,,False,Doctor Ducci,residential,47.902,"LINESTRING (-70.64799290000001 -33.436557, -70.64792370000001 -33.4369839)",,,,,,,
4441209549,6907608729,0,629656322,,True,Bandera,residential,39.245,"LINESTRING (-70.6526839 -33.4372499, -70.6527315 -33.4368992)",2,,,,,,
4441209551,386302,0,149899927,,True,Catedral,secondary,28.893,"LINESTRING (-70.6523419 -33.4374688, -70.6526506 -33.4375028)",2,,,,,,
4441209556,7577856183,0,448533600,,True,Moneda,unclassified,22.993,"LINESTRING (-70.6468129 -33.4416053, -70.647059 -33.4416295)",,,,,,,
4441209557,7577882986,0,121815662,,True,Avenida Libertador Bernardo O'Higgins,primary,13.522,"LINESTRING (-70.6465939 -33.4428291, -70.64673310000001 -33.4428651)",2,,,,,,
4441209558,5873611124,0,448533600,,True,Moneda,unclassified,45.11,"LINESTRING (-70.6474071 -33.4416637, -70.6478891 -33.4417167)",,,,,,,
4441209561,83325723,0,450426788,,True,Santo Domingo,unclassified,24.261,"LINESTRING (-70.6497294 -33.4360189, -70.64998919999999 -33.4360434)",2,,,,,,
4441209565,6959324984,0,298599728,,True,Diagonal Cervantes,unclassified,5.888,"LINESTRING (-70.6499881 -33.435631, -70.65001410000001 -33.4356793)",2,,,,,,
4444430689,4444430691,0,447275905,,True,Avenida Presidente Balmaceda,primary,34.695,"LINESTRING (-70.65599210000001 -33.4322644, -70.65635140000001 -33.4321781)",3,,,,,,
4444430690,6284820634,0,7981313,,True,Teatinos,secondary_link,43.768,"LINESTRING (-70.65496779999999 -33.4325107, -70.6554383 -33.4324832)",2,,,,,,
4444430690,4444430689,0,8000667,,True,Avenida Presidente Balmaceda,primary,98.918,"LINESTRING (-70.65496779999999 -33.4325107, -70.65599210000001 -33.4322644)",3,,,,,,
4444430691,2652691694,0,447275905,,True,Avenida Presidente Balmaceda,primary,37.678,"LINESTRING (-70.65635140000001 -33.4321781, -70.6567417 -33.4320847)",3,,,,,,
4444441290,4444441291,0,32841186,,True,Autopista Central,motorway,139.773,"LINESTRING (-70.6582669 -33.4534793, -70.6586317 -33.4522597)",,80,,,,,5
4444441291,4399507642,0,32841186,,True,Autopista Central,motorway,50.598,"LINESTRING (-70.6586317 -33.4522597, -70.65877209999999 -33.45182)",,80,,,,,5
4448097081,4448133245,0,441333259,,True,Sazié,secondary,15.524,"LINESTRING (-70.65998070000001 -33.4493327, -70.6601429 -33.449367)",2,,,,,,
4448097081,5973192066,0,447744765,,True,Manuel Rodríguez Sur,primary,7.309,"LINESTRING (-70.65998070000001 -33.4493327, -70.6599599 -33.4493961)",3,,,,,,
4448097085,6285254260,0,653218458,,True,Coronel Pantoja,unclassified,3.955,"LINESTRING (-70.65938079999999 -33.4492726, -70.6593386 -33.4492676)",,,,,,,
4448133223,3708505564,0,20891194,,False,San Isidro,residential,14.659,"LINESTRING (-70.6440935 -33.4461568, -70.6440652 -33.4462865)",,,,,,,
4448133223,6748188335,0,20891194,,False,San Isidro,residential,19.54,"LINESTRING (-70.6440935 -33.4461568, -70.6441337 -33.4459843)",,,,,,,
4448133223,6240218400,0,447748359,,True,Curicó,primary_link,2.737,"LINESTRING (-70.6440935 -33.4461568, -70.6441087 -33.4461779)",,,,,,,
4448133224,6240218399,0,447748359,,True,Curicó,primary_link,2.308,"LINESTRING (-70.64412849999999 -33.4462003, -70.6441478 -33.4462134)",,,,,,,
4448133225,4448133226,0,447748359,,True,Curicó,primary_link,2.493,"LINESTRING (-70.6441665 -33.4462194, -70.6441921 -33.4462262)",,,,,,,
4448133226,4448133227,0,447748359,,True,Curicó,primary_link,8.996,"LINESTRING (-70.6441921 -33.4462262, -70.64428770000001 -33.4462397)",,,,,,,
4448133242,4448097081,0,447744765,,True,Manuel Rodríguez Sur,primary,22.633,"LINESTRING (-70.6600392 -33.4491351, -70.65998070000001 -33.4493327)",3,,,,,,
4448133242,6231377179,0,447748363,,True,,primary_link,12.394,"LINESTRING (-70.6600392 -33.4491351, -70.6600648 -33.4492445)",,,,,,,
4448133243,4448133246,0,447748363,,True,,primary_link,2.526,"LINESTRING (-70.6600739 -33.4492726, -70.6600827 -33.4492941)",,,,,,,
4448133244,6231377180,0,447748363,,True,,primary_link,3.339,"LINESTRING (-70.6600925 -33.4493135, -70.66010799999999 -33.4493406)",,,,,,,
4448133245,13877040,0,441333259,,True,Sazié,secondary,81.787,"LINESTRING (-70.6601429 -33.449367, -70.6610038 -33.4495252)",2,,,,,,
4448133246,4448133244,0,447748363,,True,,primary_link,2.341,"LINESTRING (-70.6600827 -33.4492941, -70.6600925 -33.4493135)",,,,,,,
4448209085,4448209086,0,447751132,,True,Curicó,primary_link,3.366,"LINESTRING (-70.64521449999999 -33.4462428, -70.6452482 -33.4462316)",,,,,,,
4448209086,6231497096,0,447751132,,True,Curicó,primary_link,3.763,"LINESTRING (-70.6452482 -33.4462316, -70.64528199999999 -33.4462129)",,,,,,,
4448209087,4900597902,0,449283361,,True,Avenida Santa Rosa,secondary,100.705,"LINESTRING (-70.6453412 -33.4461447, -70.64557929999999 -33.4452611)",3,50,,,,,
4448304859,612756412,0,447780987,,True,Avenida Ricardo Cumming,primary,91.805,"LINESTRING (-70.669359 -33.4310354, -70.6692803 -33.4318584)",2,,,,,,
4448304860,254346572,0,24358531,,False,Yungay,living_street,11.072,"LINESTRING (-70.66945339999999 -33.4299952, -70.6693341 -33.4299937)",,,,,,,
4448304860,264246687,0,447780987,,True,Avenida Ricardo Cumming,primary,30.067,"LINESTRING (-70.66945339999999 -33.4299952, -70.6694301 -33.4302649)",2,,,,,,
4448304861,264246087,0,24358396,,False,Yungay,residential,11.52,"LINESTRING (-70.66936370000001 -33.4297107, -70.6694878 -33.4297134)",,,,,,,
4448304861,6809887192,0,447780985,,True,Avenida Ricardo Cumming,primary,56.093,"LINESTRING (-70.66936370000001 -33.4297107, -70.6694279 -33.4292091)",2,30,,,,,
4448333445,605144029,0,221397810,,False,Patriotas Uruguayos,residential,7.9,"LINESTRING (-70.66757629999999 -33.4455327, -70.66766079999999 -33.4455414)",,,,,,,
4448333445,2304215437,0,221397810,,False,Patriotas Uruguayos,residential,93.193,"LINESTRING (-70.66757629999999 -33.4455327, -70.66658 -33.4454263)",,,,,,,
4448400874,2395874218,0,231177038,,True,Pasaje Malaquita,residential,3.294,"LINESTRING (-70.6380826 -33.4466653, -70.6380923 -33.4466368)",,,,,,,
4448400884,4392826818,0,441533819,,False,Turquesa,residential,54.742,"LINESTRING (-70.6382744 -33.4474042, -70.6377091 -33.4472632)",1,,,,,,
4448400884,605181347,0,441533819,,False,Turquesa,residential,7.536,"LINESTRING (-70.6382744 -33.4474042, -70.63835229999999 -33.4474234)",1,,,,,,
4448400885,4392826803,0,231177038,,True,Pasaje Malaquita,residential,60.104,"LINESTRING (-70.63697500000001 -33.4474261, -70.6371535 -33.4469065)",,,,,,,
4448430762,605145758,0,196413112,,False,Pasaje Alcala,living_street,3.628,"LINESTRING (-70.66895460000001 -33.4335416, -70.6689937 -33.4335416)",,,,,,,
4448430762,2067568469,0,196413112,,False,Pasaje Alcala,living_street,51.999,"LINESTRING (-70.66895460000001 -33.4335416, -70.6683956 -33.433509)",,,,,,,
4448453621,5419066261,0,251035598,,True,Agustinas,secondary,18.324,"LINESTRING (-70.6607411 -33.4417556, -70.6605502 -33.4417134)",2,,,,,,
4448453621,4448453622,0,447780315,,True,,primary_link,5.305,"LINESTRING (-70.6607411 -33.4417556, -70.6606886 -33.4417745)",,,,,,,
4448453622,4448453623,0,447780315,,True,,primary_link,6.165,"LINESTRING (-70.6606886 -33.4417745, -70.66062220000001 -33.4417764)",,,,,,,
4448453623,4448453624,0,447780315,,True,,primary_link,4.197,"LINESTRING (-70.66062220000001 -33.4417764, -70.6605778 -33.4417836)",,,,,,,
4448453624,4448453625,0,447780315,,True,,primary_link,5.12,"LINESTRING (-70.6605778 -33.4417836, -70.660529 -33.4418051)",,,,,,,
4448453625,4448453626,0,447780315,,True,,primary_link,3.279,"LINESTRING (-70.660529 -33.4418051, -70.6605011 -33.4418232)",,,,,,,
4448453626,4448453627,0,447780315,,True,,primary_link,3.222,"LINESTRING (-70.6605011 -33.4418232, -70.6604813 -33.441847)",,,,,,,
4448453627,6704300547,0,447780315,,True,,primary_link,3.293,"LINESTRING (-70.6604813 -33.441847, -70.6604657 -33.4418736)",,,,,,,
4448453628,253281790,0,450504156,,True,Avenida Manuel Rodríguez Norte,primary,116.635,"LINESTRING (-70.6604531 -33.4419146, -70.6607041 -33.4429424)",3,,,,,,
4448461355,4448461356,0,39505778,,True,Andes,tertiary,10.9,"LINESTRING (-70.6690424 -33.4330175, -70.6691598 -33.4330144)",2,,,,,,
4448461355,254346739,0,447780991,,True,Avenida Ricardo Cumming,primary,98.576,"LINESTRING (-70.6690424 -33.4330175, -70.6691208 -33.4321334)",2,30,,,,,
4448461356,254346842,0,39505778,,True,Andes,tertiary,95.145,"LINESTRING (-70.6691598 -33.4330144, -70.6701814 -33.4330872)",2,,,,,,
4448461356,254346793,0,447780987,,True,Avenida Ricardo Cumming,primary,88.801,"LINESTRING (-70.6691598 -33.4330144, -70.6690955 -33.4338112)",2,,,,,,
4448461357,4448461358,0,447780993,,False,,primary_link,10.083,"LINESTRING (-70.6676703 -33.4466351, -70.6675618 -33.4466299)",,,,,,,
4448461357,4401471294,0,448537139,,True,Avenida Ricardo Cumming,primary,42.837,"LINESTRING (-70.6676703 -33.4466351, -70.6676363 -33.4470193)",2,,,,,,
4448461358,4448461357,0,447780993,,False,,primary_link,10.083,"LINESTRING (-70.6675618 -33.4466299, -70.6676703 -33.4466351)",,,,,,,
4448461358,253282032,0,726515491,,True,Avenida Ricardo Cumming,primary,30.334,"LINESTRING (-70.6675618 -33.4466299, -70.6675852 -33.4463578)",2,30,,,,,
4452175669,1070152553,0,24444335,,False,Cuevas,residential,13.641,"LINESTRING (-70.6343608 -33.4563447, -70.6343308 -33.4564648)",,60,,,,,
4452175669,265665445,0,447077625,,True,Avenida Manuel Antonio Matta,primary,143.231,"LINESTRING (-70.6343608 -33.4563447, -70.6358504 -33.4566834)",3,60,,,,,
4452175669,6231497104,0,448180364,,True,Cuevas,residential,9.94,"LINESTRING (-70.6343608 -33.4563447, -70.6343475 -33.456256)",,,,,,,
4452175670,265673085,0,24444473,,True,Porvenir,residential,9.21,"LINESTRING (-70.63463729999999 -33.4554502, -70.634542 -33.455427)",,,,,,,
