u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,junction,width,bridge,access,tunnel,ref,service,area
6885124276,6885198900,0,175866038,Parvis Radio France,pedestrian,,False,24.901,"LINESTRING (2.2770524 48.8530189, 2.2767678 48.8531417)",,,,,yes,,,,yes
6885124276,6885198902,0,175866038,Parvis Radio France,pedestrian,,False,19.902,"LINESTRING (2.2770524 48.8530189, 2.2772926 48.8529349)",,,,,yes,,,,yes
6885198900,6885198901,0,175866038,Parvis Radio France,pedestrian,,False,47.266,"LINESTRING (2.2767678 48.8531417, 2.2772235 48.853443)",,,,,yes,,,,yes
6885198900,6885124276,0,175866038,Parvis Radio France,pedestrian,,False,24.901,"LINESTRING (2.2767678 48.8531417, 2.2770524 48.8530189)",,,,,yes,,,,yes
6885198901,1369532294,0,175866038,Parvis Radio France,pedestrian,,False,41.728,"LINESTRING (2.2772235 48.853443, 2.2775502 48.8531354)",,,,,yes,,,,yes
6885198901,6885198900,0,175866038,Parvis Radio France,pedestrian,,False,47.266,"LINESTRING (2.2772235 48.853443, 2.2767678 48.8531417)",,,,,yes,,,,yes
6885198902,6885124276,0,175866038,Parvis Radio France,pedestrian,,False,19.902,"LINESTRING (2.2772926 48.8529349, 2.2770524 48.8530189)",,,,,yes,,,,yes
6885198902,1369532285,0,175866038,Parvis Radio France,pedestrian,,False,5.204,"LINESTRING (2.2772926 48.8529349, 2.2773249 48.8529766)",,,,,yes,,,,yes
6901254246,3029785973,0,"[83020928, 457220207, 772926901, 238644572, 562325949]",Route de la Porte des Sablons à la Porte Maillot,"['cycleway', 'path']",,False,478.94999999999993,"LINESTRING (2.2814931 48.8770288, 2.2814495 48.8770259, 2.2812105 48.8770037, 2.2810297 48.8769907, 2.2808914 48.8769817, 2.2807232 48.8769749, 2.2805455 48.8769698, 2.2803122 48.8769699, 2.2801709 48.87697, 2.2798758 48.8769235, 2.2798204 48.8769346, 2.2797355 48.8769685, 2.2796729 48.876994, 2.279433 48.8770284, 2.2792957 48.8770396, 2.279128 48.8770384, 2.2789173 48.8770271, 2.2788548 48.8770536, 2.2787948 48.8770932, 2.2787633 48.8771242, 2.2787217 48.8771839, 2.2784934 48.8771438, 2.2780667 48.8770764, 2.2777844 48.8770267, 2.2772245 48.8769317, 2.2767608 48.876858, 2.2766268 48.8768248, 2.2765695 48.8768025, 2.2754143 48.8763809, 2.2753653 48.8763639)",,,,,,,,,
6901254246,5421203436,0,562325946,,path,,False,33.54,"LINESTRING (2.2814931 48.8770288, 2.2814135 48.8771013, 2.2812042 48.8772628)",,,,,,,,,
6901254246,428915979,0,795908934,,path,,False,33.117,"LINESTRING (2.2814931 48.8770288, 2.2816377 48.876955, 2.2817237 48.8769247, 2.2818838 48.8768829)",,,,,,,,,
6906762921,7679475000,0,28604662,,pedestrian,,True,36.019,"LINESTRING (2.3244356 48.8693305, 2.3245218 48.8694483, 2.3246491 48.8696224)",,,,,,,,,
6906762921,6906762917,0,305044553,Place de la Madeleine,path,,False,51.702,"LINESTRING (2.3244356 48.8693305, 2.3249415 48.8694168, 2.3249978 48.869438, 2.3250139 48.8694751, 2.325019 48.8695149)",,,,,,,,,
6906762921,6906762926,0,305044553,Place de la Madeleine,path,,False,50.471,"LINESTRING (2.3244356 48.8693305, 2.3242347 48.8693008, 2.324165 48.8692977, 2.3240966 48.8693123, 2.3239666 48.8693493, 2.3238297 48.8693904, 2.3237935 48.8694133)",,,,,,,,,
6906762926,6906762921,0,305044553,Place de la Madeleine,path,,False,50.471,"LINESTRING (2.3237935 48.8694133, 2.3238297 48.8693904, 2.3239666 48.8693493, 2.3240966 48.8693123, 2.324165 48.8692977, 2.3242347 48.8693008, 2.3244356 48.8693305)",,,,,,,,,
6906762926,683477971,0,"[305044553, 737671181]",Place de la Madeleine,path,,False,83.17399999999999,"LINESTRING (2.3237935 48.8694133, 2.3237398 48.8694728, 2.3236457 48.8695976, 2.3235108 48.8697809, 2.323481 48.8698217, 2.3234676 48.8698553, 2.323489 48.8698905, 2.3235865 48.8699643, 2.3235475 48.8700201, 2.3235068 48.8700724)",,,,,,,,,
6906762926,6987582407,0,746695199,,path,,False,10.118,"LINESTRING (2.3237935 48.8694133, 2.3237799 48.8693936, 2.3237228 48.8693353)",,,,,,,,,
6919116082,5905841581,0,"[738973787, 738973782]",,footway,,False,79.05499999999999,"LINESTRING (2.3223344 48.8374674, 2.3224916 48.8374374, 2.3227845 48.8373749, 2.3230088 48.8373981, 2.3231621 48.8374189, 2.3231366 48.8375215, 2.3231253 48.837565)",,,,,,,,,
6919116084,6919179196,0,738973786,,footway,,False,19.242,"LINESTRING (2.3220297 48.837544, 2.3222807 48.8374925)",,,,,,,,,
6919179196,6919116084,0,738973786,,footway,,False,19.242,"LINESTRING (2.3222807 48.8374925, 2.3220297 48.837544)",,,,,,,,,
6987582407,6906762926,0,746695199,,path,,False,10.118,"LINESTRING (2.3237228 48.8693353, 2.3237799 48.8693936, 2.3237935 48.8694133)",,,,,,,,,
7159374545,1110255851,0,3164505,Route des Barrières,path,,False,614.1869999999999,"LINESTRING (2.453021 48.817366, 2.4533238 48.8173824, 2.4533495 48.8174031, 2.4527517 48.8176211, 2.45212 48.8178127, 2.4520359 48.8178415, 2.4513587 48.8180102, 2.4505232 48.8181722, 2.4499601 48.8182755, 2.4499261 48.8182802, 2.449182 48.8183682, 2.4484247 48.8184286, 2.4478354 48.8184545, 2.4470388 48.8185056, 2.4466123 48.8185345, 2.4463258 48.8185719, 2.446005 48.8186028, 2.4457452 48.8186242, 2.4457428 48.8186625, 2.4457392 48.818716)",,,,,,,,,
7198860359,2811530559,0,606769089,Avenue Corentin Cariou,pedestrian,,False,32.484,"LINESTRING (2.3833113 48.8954601, 2.3835597 48.8956699, 2.3835841 48.8956907)",,,,,,,,,
7446809112,7010868065,0,"[749729318, 753518646]",Place de la Concorde,"['cycleway', 'path']",,False,25.682000000000002,"LINESTRING (2.3203903 48.864227, 2.3204822 48.8641965, 2.3206039 48.86421, 2.3206851 48.8642723)",,,,,,,,,
7446809112,7010868059,0,"[753518644, 753518645, 796250055]",Place de la Concorde,"['cycleway', 'path']",,False,25.352999999999998,"LINESTRING (2.3203903 48.864227, 2.3203174 48.8642512, 2.3201433 48.8641974, 2.3200749 48.8641814)",,,,,,,,,
7446809112,25669314,0,796250056,Place de la Concorde,primary,50,True,13.799,"LINESTRING (2.3203903 48.864227, 2.3204021 48.8642437, 2.3204655 48.8643408)",4,,,,,,,,
7511621727,3781977692,0,803012080,Avenue Denfert-Rochereau,service,,False,42.385,"LINESTRING (2.3352518 48.837149, 2.3355016 48.8374028, 2.3355667 48.8374689)",,,,,,,,,
7511621728,7511621727,0,803012081,Avenue Denfert-Rochereau,construction,,True,117.269,"LINESTRING (2.3343806 48.8362639, 2.3352518 48.837149)",,,,,,,,,
7511621728,7511621729,0,633982076,Avenue Denfert-Rochereau,service,,True,9.898,"LINESTRING (2.3343806 48.8362639, 2.3343361 48.8362827, 2.3342675 48.8363127)",,,,,,,,,
368041,123486426,0,"[584389018, 4039379, 307919389]",Avenue Gambetta,primary,"['50', '30']",True,630.6929999999998,"LINESTRING (2.3955541 48.8649684, 2.3953427 48.8648899, 2.3951424 48.8648366, 2.3948986 48.8647748, 2.3946873 48.8647178, 2.3945864 48.8646928, 2.3945133 48.8646738, 2.3938178 48.8645042, 2.3927181 48.8642115, 2.3923706 48.8641225, 2.392263 48.8640976, 2.3919955 48.8640325, 2.3918312 48.8639897, 2.3917652 48.8639725, 2.3916505 48.8639427, 2.3915362 48.863914, 2.3911148 48.8638072, 2.389621 48.8634286, 2.3890334 48.8632781, 2.3885679 48.8631596, 2.388527 48.8631506, 2.3882784 48.8630958, 2.3881826 48.8630747, 2.3880058 48.8630354, 2.3877061 48.8629713, 2.3875151 48.8629256)",,,,,,,,,
442371,2078461853,0,335338613,Avenue de la Porte d'Aubervilliers,primary,,True,20.855,"LINESTRING (2.3711622 48.8987111, 2.3711506 48.8988985)",3,,,,,,,,
644131,4254651918,0,365264740,Rue Cardinet,secondary,30,False,65.62100000000001,"LINESTRING (2.3166761 48.8896898, 2.3166189 48.8896303, 2.3164269 48.8894308, 2.3161962 48.8891911)",,,,,,,,,
661235,7787891399,0,4028989,Boulevard de Grenelle,secondary,50,True,16.822,"LINESTRING (2.2886492 48.8544184, 2.2887626 48.8542868)",,,,,,,,,
792962,15860537,0,"[428777291, 31830181, 24675767]",Boulevard Vincent Auriol,secondary,50,True,600.1850000000001,"LINESTRING (2.3636524 48.8333207, 2.3638142 48.8333786, 2.3649017 48.8337584, 2.3650971 48.833824, 2.3652512 48.8338751, 2.3670504 48.8344732, 2.3671151 48.8344947, 2.3672352 48.8345311, 2.367376 48.8345714, 2.3674825 48.834607, 2.3687894 48.8350442, 2.368888 48.8350772, 2.3690123 48.8351188, 2.3694487 48.8352646, 2.3698576 48.8354485, 2.3699904 48.8355082, 2.3706237 48.8357834, 2.3708567 48.8358847)",,,,,,,,,
14803153,7653135864,0,672747075,Route des Moulins,unclassified,,True,109.179,"LINESTRING (2.2343936 48.8649915, 2.2343051 48.864914, 2.2334034 48.8642573)",,,,,,,,,
17348292,216041845,0,"[30115192, 759651277, 30115286]","['Avenue Corentin Cariou', 'Avenue de la Porte de la Villette']",primary,50,True,84.74900000000001,"LINESTRING (2.3857394 48.8976232, 2.3858094 48.8976948, 2.3860915 48.8980019, 2.3861081 48.8980198, 2.3862216 48.8981412, 2.3863427 48.898274)",3,,,,,yes,,,
17348295,5422508977,0,473728782,Avenue de la Porte de la Villette,primary,50,True,10.019,"LINESTRING (2.3876317 48.8998132, 2.3876504 48.8997786, 2.3876522 48.8997469, 2.387643 48.8997261)",2,,,,,,,,
21346780,6431698934,0,25463859,Boulevard de Grenelle,secondary,50,True,275.67699999999996,"LINESTRING (2.2977937 48.848978, 2.2980136 48.8489096, 2.2982186 48.8488458, 2.2985834 48.8487322, 2.2986791 48.8487024, 2.299851 48.8483377, 2.3011447 48.8479343, 2.301199 48.8479173)",,,,,,,,,
21346797,21346796,0,"[25463882, 708726039]",Boulevard de Grenelle,secondary,"['50', '30']",True,493.424,"LINESTRING (2.2925708 48.8508929, 2.2924175 48.8510325, 2.2923582 48.851092, 2.291976 48.8514807, 2.2917935 48.8516714, 2.2917784 48.8516873, 2.2917619 48.851705, 2.2916875 48.851785, 2.2916129 48.8518594, 2.2912493 48.8522222, 2.2908521 48.8526219, 2.2907412 48.8527335, 2.290228 48.853247, 2.2900205 48.8534566, 2.2899495 48.8535283, 2.2895405 48.8539413, 2.2890107 48.8544765, 2.2888812 48.854607)",,,,,,,,,
21389565,7264001776,0,276319953,Avenue de la Porte de Châtillon,primary,50,True,30.038,"LINESTRING (2.3176591 48.8238391, 2.3175104 48.8238355, 2.3173681 48.8237891, 2.3173233 48.8237725, 2.3172786 48.8237559)",2,,,,,,,,
21389565,141606902,0,"[731735693, 731735694]",Avenue de la Porte de Châtillon,primary,50,False,87.401,"LINESTRING (2.3176591 48.8238391, 2.3179178 48.8239287, 2.3179852 48.8239572, 2.3179995 48.8239633, 2.3185657 48.8242199, 2.318635 48.824282)",,,,,,,,,
24924001,7724985666,0,827435610,Rue d'Alésia,secondary,50,True,70.238,"LINESTRING (2.3304569 48.8278211, 2.3314164 48.8278199)",,,,,,,,,
24924006,7580273834,0,"[809075205, 810752575]",Avenue du Général Leclerc,primary,50,False,108.75899999999999,"LINESTRING (2.3298011 48.8311999, 2.3299445 48.8313625, 2.3299899 48.8314173, 2.3301739 48.8316291, 2.3303337 48.8318129, 2.3305391 48.8320488)",4,,,,,,,,
24959083,790012493,0,"[4212174, 550244199]",Rue Guynemer,residential,50,False,335.956,"LINESTRING (2.3325752 48.8486644, 2.3325658 48.8485066, 2.332551 48.8482526, 2.3325491 48.8482236, 2.3324719 48.8471366, 2.3324653 48.8470334, 2.3324604 48.8469332, 2.3323891 48.8456456)",,,,,,,,,
24984293,1765824641,0,"[705282786, 34856565]",Boulevard Saint-Michel,"['cycleway', 'primary']","['50', '30']",True,229.161,"LINESTRING (2.3406295 48.8469511, 2.3408464 48.8473362, 2.3410064 48.8474802, 2.3410474 48.8475493, 2.3411036 48.8476442, 2.3415311 48.8483351, 2.3417153 48.8486528, 2.3417447 48.8487034, 2.3418353 48.8488471)",,,,,,,,,
24984293,1143095752,0,"[204056336, 594326312, 84867923]",Boulevard Saint-Michel,primary,50,False,354.928,"LINESTRING (2.3406295 48.8469511, 2.3405046 48.846715, 2.3402807 48.8463251, 2.3402538 48.8462773, 2.3402284 48.8462312, 2.3401923 48.8461665, 2.3399998 48.8458004, 2.3391266 48.8442644, 2.3389956 48.8440306, 2.3389537 48.8439559)",,,,,,,,,
24984632,24984661,0,22996449,Boulevard Saint-Michel,primary,50,False,101.549,"LINESTRING (2.3377466 48.8417562, 2.3377046 48.8416849, 2.337366 48.8411207, 2.3372452 48.8409047)",,,,,,,,,
24984661,24984632,0,22996449,Boulevard Saint-Michel,primary,50,False,101.549,"LINESTRING (2.3372452 48.8409047, 2.337366 48.8411207, 2.3377046 48.8416849, 2.3377466 48.8417562)",,,,,,,,,
25031319,470135,0,"[589489441, 589489442, 589489443]",Rue Saint-Jacques,secondary,"['50', '30']",True,405.553,"LINESTRING (2.3452162 48.8502314, 2.3451841 48.8501691, 2.3449401 48.8497209, 2.3449162 48.849677, 2.3448714 48.8495911, 2.3448272 48.8495076, 2.3447504 48.8493624, 2.3443724 48.8486731, 2.344044 48.8480725, 2.3436912 48.8474215, 2.3436601 48.8473646, 2.3436234 48.8472959, 2.3434349 48.846943, 2.3434119 48.8469, 2.3433551 48.846796)","['3', '2']",,,,,,,,
25056766,949905163,0,122399432,Boulevard du Fort de Vaux,residential,50,True,251.591,"LINESTRING (2.3015531 48.8918343, 2.301812 48.8919096, 2.3022873 48.8922195, 2.3025704 48.8923926, 2.3039974 48.8933019, 2.3040811 48.8933538)",,,,,,,,,
27286616,277581759,0,"[25473904, 25473869]",Boulevard Gouvion-Saint-Cyr,"['cycleway', 'primary']",50,True,202.836,"LINESTRING (2.2874413 48.8830898, 2.2873425 48.883029, 2.2862356 48.8823621, 2.2861602 48.8822559, 2.2859666 48.8821301, 2.2856579 48.8819162, 2.2856847 48.8818687, 2.2857858 48.8817859)",,,,,,,,,
27308711,7046960610,0,290820396,Rue de la Cité,secondary,50,True,116.685,"LINESTRING (2.3477572 48.8546935, 2.3475006 48.8542638, 2.3474777 48.8542239, 2.3474392 48.8541568, 2.3474273 48.8541369, 2.3473873 48.8540695, 2.3473503 48.8540082, 2.3473346 48.8539819, 2.3471803 48.8537152)",,,,,,,,,
27323557,4254651918,0,365264739,Rue Cardinet,secondary,30,False,11.655,"LINESTRING (2.316111 48.8891025, 2.3161426 48.8891353, 2.3161697 48.8891635, 2.3161962 48.8891911)",,,,,,,,,
27323662,3692964159,0,569310735,Rue Cardinet,secondary,30,False,94.37,"LINESTRING (2.3172175 48.8902524, 2.3172668 48.8903037, 2.3173458 48.8903858, 2.3176318 48.890683, 2.3179015 48.8909721)",,,,,,,,,
34909758,1836650637,0,536749341,Boulevard Kellermann,secondary,50,True,7.62,"LINESTRING (2.3544598 48.8210734, 2.354372 48.8211102)",,,,,,,,,
36469963,21348451,0,425721593,Boulevard Pasteur,secondary,50,True,20.108,"LINESTRING (2.3151473 48.8404648, 2.3151389 48.8404989, 2.3151192 48.840531, 2.3150893 48.8405594, 2.3150505 48.8405827, 2.3149936 48.8406029)",,,,,,,,,
36474058,510569861,0,548078046,Boulevard Arago,secondary,50,True,40.368,"LINESTRING (2.3333771 48.8344186, 2.3339231 48.8344699)",,,,,,,,,
88836531,36480664,0,824624415,Rue d'Alésia,secondary,50,True,79.247,"LINESTRING (2.3163575 48.8313143, 2.3153334 48.8315455)",,,,,,,,,
94131400,7845866614,0,840842292,Avenue Gambetta,secondary,30,False,39.617999999999995,"LINESTRING (2.4014206 48.8683061, 2.4015123 48.8684092, 2.4016942 48.8686136)",,,,,,,,,
94131401,203332899,0,840842290,Avenue Gambetta,secondary,30,False,194.742,"LINESTRING (2.4026394 48.8696895, 2.4028039 48.8698767, 2.4030693 48.8701791, 2.403855 48.8710838, 2.4039617 48.8712096)",,,,,,,,,
94248592,883296977,0,37189263,Rue de Tanger,tertiary,,True,167.258,"LINESTRING (2.3678239 48.8852031, 2.3681983 48.8855293, 2.3683911 48.8856973, 2.3684195 48.8857242, 2.3691234 48.8863926, 2.3691574 48.8864249)",,,,,,,,,
100293163,249907393,0,"[623082185, 11288583]",Rue du Faubourg Saint-Jacques,secondary,50,False,63.565,"LINESTRING (2.3359939 48.833051, 2.336172 48.8333259, 2.3362276 48.8334126, 2.3363322 48.8335775)",,,,,,,,,
100294771,5348879004,0,681658292,Rue de la Tombe Issoire,residential,50,False,6.719,"LINESTRING (2.3304032 48.8222327, 2.3304237 48.8222916)",,,,,,,,,
123246622,245081605,0,670757227,Boulevard de la Villette,primary,50,True,35.827,"LINESTRING (2.3698584 48.8826727, 2.369996 48.8824542, 2.3700254 48.8823707)",,,,,,,,,
139205792,939683665,0,523530019,Place du Maréchal de Lattre de Tassigny,primary,50,True,38.576,"LINESTRING (2.2752696 48.8711038, 2.2754591 48.871169, 2.2755737 48.8712393, 2.2756675 48.871322)",6,circular,,,,,,,
169298141,247040620,0,160169141,Rue des Longues Raies,pedestrian,,False,26.266,"LINESTRING (2.3464726 48.8212261, 2.3463028 48.8212296, 2.346114 48.8212335)",,,,,,,,,
202771066,34909178,0,19514685,Boulevard Garibaldi,secondary,50,True,34.068,"LINESTRING (2.3114708 48.8452898, 2.3111897 48.8453291, 2.3111325 48.8453371, 2.3110164 48.8453563)",1,,,,,,,,
202771066,21346786,0,"[84686447, 5103683, 484620591]","['Rue de Sèvres', 'Rue Lecourbe']",secondary,50,True,67.652,"LINESTRING (2.3114708 48.8452898, 2.3112097 48.8452204, 2.3111697 48.8452097, 2.3110478 48.8451773, 2.3108352 48.8451169, 2.3107831 48.8450966, 2.3106883 48.8449989)","['4', '3']",,,,,,,,
203332899,94131401,0,840842290,Avenue Gambetta,secondary,30,False,194.742,"LINESTRING (2.4039617 48.8712096, 2.403855 48.8710838, 2.4030693 48.8701791, 2.4028039 48.8698767, 2.4026394 48.8696895)",,,,,,,,,
212531357,6220939831,0,"[20104602, 20104606, 744835294]","['Petit-Pont - Cardinal Lustiger', 'Petit-Pont']",secondary,50,True,43.358,"LINESTRING (2.3470479 48.8534741, 2.346945 48.8532954, 2.3468851 48.8531874, 2.3468598 48.8531418, 2.3468407 48.8531088)",,,,yes,,,,,
216041844,2721077099,0,"[257350979, 257350980, 73090670, 797331858, 197642233]",Boulevard Macdonald,"['cycleway', 'primary']",50,True,387.24300000000005,"LINESTRING (2.386188 48.8983408, 2.3860642 48.8983803, 2.3859684 48.8984057, 2.3858217 48.898438, 2.3841383 48.8987981, 2.3831266 48.8990191, 2.3830443 48.8990281, 2.3825687 48.8990266, 2.3824738 48.8990256, 2.3823504 48.8990244, 2.3816359 48.8990071, 2.3815846 48.8990062, 2.3813129 48.8990016, 2.3810631 48.8989933)",1,,,yes,,,,,
247040620,169298141,0,160169141,Rue des Longues Raies,pedestrian,,False,26.266,"LINESTRING (2.346114 48.8212335, 2.3463028 48.8212296, 2.3464726 48.8212261)",,,,,,,,,
247643638,747539288,0,27773625,Pont au Change,primary,30,True,106.065,"LINESTRING (2.3465216 48.8562613, 2.3470602 48.8571469)",,,,yes,,,,,
247921252,471728,0,22996440,Avenue de l'Observatoire,primary,50,False,65.003,"LINESTRING (2.3366624 48.8392582, 2.3366476 48.8386737)",,,,,,,,,
247921252,788762201,0,51910595,Avenue de l'Observatoire,primary,50,True,37.087,"LINESTRING (2.3366624 48.8392582, 2.3366711 48.839289, 2.3367136 48.8394401, 2.3367244 48.8394785, 2.3367544 48.8395862)",,,,,,,,,
249907398,6851569926,0,731610063,Boulevard Saint-Jacques,primary,50,True,52.574,"LINESTRING (2.3358656 48.833411, 2.3352033 48.833594)",,,,,,,,,
258132095,664742939,0,"[606366029, 23818422]",Boulevard de l'Amiral Bruix,"['cycleway', 'primary_link']",50,True,402.474,"LINESTRING (2.2754708 48.872056, 2.275682 48.8722141, 2.2759803 48.8723989, 2.2761038 48.8723816, 2.276153 48.8724067, 2.2762869 48.8725272, 2.2763997 48.8725709, 2.2774749 48.8734989, 2.2776259 48.8736404, 2.2776002 48.8736739, 2.2775803 48.8737339, 2.2776253 48.873782, 2.2777337 48.8738702, 2.2782335 48.8742891, 2.2788344 48.8747299, 2.2788715 48.8747703)",2,,,,,,,,
260697442,2723024797,0,"[525700907, 525700908, 638580016, 638580017, 638580018]",Boulevard Berthier,"['cycleway', 'primary']","['50', '30']",True,693.772,"LINESTRING (2.311775 48.8937535, 2.3115329 48.8936555, 2.3114204 48.8936515, 2.3113373 48.8936268, 2.3106144 48.8933588, 2.3102631 48.8932212, 2.3100646 48.8931304, 2.3098741 48.8930422, 2.3092948 48.892768, 2.3091204 48.8926649, 2.3091051 48.8926238, 2.309043 48.8925967, 2.308697 48.8924454, 2.3085489 48.8924132, 2.3067787 48.8915605, 2.3066293 48.8914308, 2.3063517 48.8913043, 2.3062501 48.8912578, 2.3060654 48.8911694, 2.3058122 48.8910509, 2.3055348 48.890919, 2.3049975 48.8906702, 2.3040389 48.8902101)","['1', '2']",,,,,,,,
268233040,60766874,0,582257547,Boulevard Ornano,primary,50,True,47.74,"LINESTRING (2.3443121 48.8978882, 2.3443927 48.8977942, 2.3444361 48.8977422, 2.3445292 48.8976278, 2.3445974 48.8975812, 2.3446898 48.8975513)",,,,,,,,,
356299714,356299716,0,"[839950145, 161749475]",Allée du Bord de l'Eau,primary,50,True,136.736,"LINESTRING (2.2292413 48.8622413, 2.2290327 48.8618981, 2.2289779 48.8617988, 2.2286872 48.8612602, 2.2286332 48.8610808)",,,,,,,,,
431494555,7648578699,0,"[609825090, 600282172, 609825093, 56470215]","['Rue du Château', 'Place des Cinq Martyrs du Lycée Buffon', 'Boulevard Pasteur']",secondary,50,True,386.85200000000003,"LINESTRING (2.3149845 48.8403099, 2.3151127 48.8401945, 2.316066 48.8393827, 2.3161282 48.8393297, 2.3161322 48.8393263, 2.3162509 48.8392252, 2.3162743 48.8392053, 2.3163866 48.8391116, 2.3165067 48.8390085, 2.3165607 48.8389578, 2.3165866 48.8389326, 2.3166465 48.8388773, 2.3167533 48.8387745, 2.3168218 48.8387005, 2.317736 48.8377811, 2.3179745 48.8375387, 2.3180391 48.8374738)",2,,,,,,,,
583023059,94168454,0,66929007,Rue du 8 Mai 1945,secondary,50,True,18.581,"LINESTRING (2.3563083 48.8764589, 2.3561613 48.8765952)",,,,,,,,,
664256922,6873913666,0,85076173,Boulevard Saint-Germain,primary,50,True,45.322,"LINESTRING (2.3561076 48.8493307, 2.356495 48.8493201, 2.3567256 48.8493055)",,,,,,,,,
