u,v,key,osmid,oneway,lanes,name,highway,length,geometry,maxspeed,bridge,access,width,tunnel,area,junction,service
739821426,739821473,0,90065516,False,2,Carrera 68H Bis,residential,51.919,"LINESTRING (-74.1356634 4.6086451, -74.13598519999999 4.6083058)",30,,,,,,,
739821426,339510160,0,90065516,False,2,Carrera 68H Bis,residential,103.387,"LINESTRING (-74.1356634 4.6086451, -74.1356408 4.608669, -74.1353367 4.6089896, -74.1350219 4.6093201)",30,,,,,,,
739821430,739821426,0,59637886,False,2,Calle 35A Sur,residential,96.881,"LINESTRING (-74.1351062 4.6079738, -74.1356634 4.6086451)",30,,,,,,,
739821430,739821469,0,90065471,False,2,Transversal 68G,residential,54.288,"LINESTRING (-74.1351062 4.6079738, -74.13558089999999 4.6078535)",30,,,,,,,
739821430,1043885670,0,90065471,False,2,Transversal 68G,residential,117.634,"LINESTRING (-74.1351062 4.6079738, -74.13502010000001 4.6079956, -74.1345986 4.6081005, -74.1340745 4.6082219)",30,,,,,,,
739821469,739821473,0,59637891,False,2,Calle 36 Sur,residential,67.361,"LINESTRING (-74.13558089999999 4.6078535, -74.13598519999999 4.6083058)",30,,,,,,,
739821469,739821430,0,90065471,False,2,Transversal 68G,residential,54.288,"LINESTRING (-74.13558089999999 4.6078535, -74.1351062 4.6079738)",30,,,,,,,
739821469,335617187,0,"[90065108, 90065471]",False,2,"['Calle 37B Sur', 'Transversal 68G']","['tertiary', 'residential']",319.78100000000006,"LINESTRING (-74.13558089999999 4.6078535, -74.1360717 4.6077291, -74.136166 4.6076984, -74.1363058 4.6076407, -74.13643500000001 4.607575, -74.1364803 4.6075521, -74.1367831 4.6073996, -74.1368519 4.607365, -74.1371315 4.6072241, -74.1368332 4.6065547, -74.13672939999999 4.6063218, -74.13667049999999 4.6061895, -74.1366503 4.6061441, -74.1366433 4.6061284)",30,,,,,,,
739821473,739821469,0,59637891,False,2,Calle 36 Sur,residential,67.361,"LINESTRING (-74.13598519999999 4.6083058, -74.13558089999999 4.6078535)",30,,,,,,,
739821473,339511196,0,90065516,False,2,Carrera 68H Bis,residential,50.191,"LINESTRING (-74.13598519999999 4.6083058, -74.1362963 4.6079778)",30,,,,,,,
739821473,739821426,0,90065516,False,2,Carrera 68H Bis,residential,51.919,"LINESTRING (-74.13598519999999 4.6083058, -74.1356634 4.6086451)",30,,,,,,,
739821714,339511194,0,90065115,True,2,Calle 30 Sur,residential,212.64700000000002,"LINESTRING (-74.131888 4.609883, -74.1319178 4.6099186, -74.1325125 4.6106267, -74.13289380000001 4.6108797, -74.1333041 4.6111422)",30,,,,,,,
739821714,5235461646,0,"[90067341, 637607471]",True,2,Carrera 68D,residential,112.566,"LINESTRING (-74.131888 4.609883, -74.1315493 4.6101896, -74.13121339999999 4.6105138, -74.1311879 4.6105384, -74.1311484 4.6105766)",30,,,,,,,
739822068,5235108778,0,188981534,False,2,Calle 30A Sur,residential,176.94299999999998,"LINESTRING (-74.13282649999999 4.6102753, -74.13229200000001 4.6096229, -74.1318162 4.6090432)",30,,,,,,,
739841909,310384618,0,28257607,False,2,Carrera 69A,residential,62.545,"LINESTRING (-74.1374431 4.6122733, -74.1369461 4.6125397)",30,,,,,,,
739841909,310334190,0,687671323,True,2,Calle 35 Sur,residential,144.664,"LINESTRING (-74.1374431 4.6122733, -74.1368307 4.6111244)",30,,,,,,,
747518835,6016093539,0,524436339,True,2,Calle 6,tertiary,51.784,"LINESTRING (-74.13389429999999 4.6294992, -74.13342950000001 4.6294518)",30,,,,,,,
747518835,5103569117,0,90074262,False,2,Calle 6,tertiary,164.88299999999998,"LINESTRING (-74.13389429999999 4.6294992, -74.1348599 4.6295935, -74.1353749 4.6296437)",30,,,,,,,
750158391,1052446433,0,60322095,False,2,Carrera 80B,residential,61.17099999999999,"LINESTRING (-74.14830000000001 4.639182, -74.1482412 4.6392673, -74.14814130000001 4.6394158, -74.1481172 4.639447, -74.14798740000001 4.6396353)",30,,,,,,,
750158452,5905477135,0,543314157,True,2,Carrera 80C,residential,178.19099999999995,"LINESTRING (-74.14758140000001 4.6402236, -74.1466094 4.6396126, -74.1465455 4.6395889, -74.1465043 4.6395809, -74.1464524 4.6395759, -74.146368 4.6395872, -74.1462659 4.6396154, -74.14616599999999 4.6396483)",30,,,,,,,
750158452,1052446433,0,"[625472582, 60322095]",False,2,Carrera 80B,"['footway', 'residential']",79.398,"LINESTRING (-74.14758140000001 4.6402236, -74.14760510000001 4.6401896, -74.14798740000001 4.6396353)",30,,,,,,,
752689639,310609458,0,"[91502984, 814710892]",True,2,Avenida Carrera 91,secondary,80.863,"LINESTRING (-74.0994926 4.7118651, -74.0994367 4.7118552, -74.0993915 4.7118309, -74.0991928 4.7116322, -74.0991535 4.7116129, -74.09912 4.7116143, -74.0990843 4.7116289, -74.0989342 4.7117948)",30,,,,,,,
752689639,310609458,1,814710893,True,2,Carrera 92,secondary,66.786,"LINESTRING (-74.0994926 4.7118651, -74.09944230000001 4.7118999, -74.0993991 4.7119231, -74.09933359999999 4.7119259, -74.0992573 4.711909, -74.09920150000001 4.7118851, -74.0990876 4.7118212, -74.0990317 4.7118009, -74.0989342 4.7117948)",30,,,,,,,
760494056,358675804,0,91495739,True,2,Transversal 106,tertiary,259.66400000000004,"LINESTRING (-74.1190359 4.7112012, -74.1189602 4.7112824, -74.118798 4.7114567, -74.1187668 4.7114902, -74.1186325 4.7116372, -74.11859029999999 4.7116846, -74.1184497 4.7118424, -74.1183911 4.7119081, -74.1182566 4.7120591, -74.1182369 4.7120812, -74.1180743 4.7122638, -74.117904 4.7124551, -74.11772999999999 4.7126505, -74.1175411 4.7128628, -74.11747219999999 4.7129402)",30,,,,,,,
760494056,5128763265,0,178634306,False,2,Calle 76B,residential,124.49499999999999,"LINESTRING (-74.1190359 4.7112012, -74.1180933 4.7107408, -74.1180461 4.7106844)",30,,,,,,,
763660100,797699768,0,"[28302881, 28302873]",False,2,"['Calle 160', 'Carrera 21']",residential,178.803,"LINESTRING (-74.0467457 4.7408989, -74.0463987 4.7408244, -74.0458143 4.7407007, -74.04579560000001 4.7407971, -74.04567849999999 4.7413455)",30,,,,,,,
763660570,763661285,0,41643679,False,2,Carrera 19A,residential,161.57,"LINESTRING (-74.0437455 4.7401803, -74.0438341 4.739821, -74.04386289999999 4.7397043, -74.0440849 4.7387672)",30,,,,,,,
763661285,506223826,0,89049850,False,2,Calle 159,tertiary,78.853,"LINESTRING (-74.0440849 4.7387672, -74.04339109999999 4.7386097)",30,,,,,,,
763661285,763660570,0,41643679,False,2,Carrera 19A,residential,161.57,"LINESTRING (-74.0440849 4.7387672, -74.04386289999999 4.7397043, -74.0438341 4.739821, -74.0437455 4.7401803)",30,,,,,,,
763661285,864956867,0,89049850,False,2,Calle 159,tertiary,440.75800000000004,"LINESTRING (-74.0440849 4.7387672, -74.0447133 4.7389043, -74.0455575 4.7391056, -74.0460937 4.7392334, -74.046744 4.739387, -74.0469574 4.7394367, -74.0479572 4.7396721)",30,,,,,,,
769447210,312983730,0,89615193,True,3,Avenida Calle 1,secondary,193.324,"LINESTRING (-74.0959922 4.5939553, -74.0958945 4.5939247, -74.09583739999999 4.5939084, -74.09538480000001 4.5937795, -74.0946665 4.5935903, -74.0944332 4.5935288, -74.09430999999999 4.5934964)",30,,,,,,,
772373976,308905153,0,90032570,False,2,Calle 127D,tertiary,563.832,"LINESTRING (-74.07024490000001 4.7133197, -74.06956529999999 4.7132543, -74.0687011 4.7131767, -74.0677115 4.7130958, -74.06674769999999 4.7130206, -74.06646050000001 4.7129982, -74.0658542 4.7129509, -74.0652906 4.7128947, -74.0652425 4.7129078, -74.06521909999999 4.7129283, -74.0652032 4.7129583)",30,,,,,,,
773008783,5591165314,0,"[195826593, 62004419, 195826595]",False,2,"['Carrera 7G', 'Calle 151A', 'Carrera 7F']",residential,268.57,"LINESTRING (-74.0286016 4.7283169, -74.0289959 4.7274934, -74.0289945 4.7274476, -74.0289664 4.7274024, -74.028628 4.7272355, -74.0285592 4.7272363, -74.02852420000001 4.7272745, -74.0281432 4.7280985)",30,,,,,,,
773008783,5591165314,1,89087093,False,2,Calle 152,residential,56.30500000000001,"LINESTRING (-74.0286016 4.7283169, -74.02819169999999 4.7281217, -74.0281432 4.7280985)",30,,,,,,,
773008783,1033623859,0,"[89086812, 89087093]",False,2,"['Calle 152', 'Carrera 7H']",residential,68.21900000000001,"LINESTRING (-74.0286016 4.7283169, -74.0290466 4.7284916, -74.02908549999999 4.7284569, -74.0291241 4.7283813)",30,,,,,,,
773008787,773008793,0,89087093,False,2,Calle 152,residential,54.931,"LINESTRING (-74.0268013 4.7274592, -74.0272485 4.7276723)",30,,,,,,,
773008787,315651164,0,"[62004420, 526195821, 89086551]",False,2,"['Calle 151', 'Carrera 7B Bis A', 'Carrera 7B']",residential,379.927,"LINESTRING (-74.0268013 4.7274592, -74.0272956 4.7263926, -74.02730270000001 4.7263458, -74.02726850000001 4.7263003, -74.0268774 4.7261056, -74.0264811 4.7259441, -74.0264129 4.7259394, -74.0263779 4.7259761, -74.0259082 4.7270337)",30,,,,,,,
773008787,315651164,1,89087093,False,2,Calle 152,residential,109.705,"LINESTRING (-74.0268013 4.7274592, -74.0263446 4.7272401, -74.0263272 4.7272334, -74.0259082 4.7270337)",30,,,,,,,
773008793,773008796,0,89087093,False,2,Calle 152,residential,56.697,"LINESTRING (-74.0272485 4.7276723, -74.02771009999999 4.7278922)",30,,,,,,,
773008793,773008796,1,"[195826592, 195826594, 62004422]",False,2,"['Calle 151', 'Carrera 7D', 'Carrera 7C']",residential,326.57000000000005,"LINESTRING (-74.0272485 4.7276723, -74.0277614 4.7265851, -74.02779700000001 4.7265592, -74.02785129999999 4.726563, -74.0281655 4.7267207, -74.02819599999999 4.7267504, -74.0281983 4.7267877, -74.02771009999999 4.7278922)",30,,,,,,,
773008793,773008787,0,89087093,False,2,Calle 152,residential,54.931,"LINESTRING (-74.0272485 4.7276723, -74.0268013 4.7274592)",30,,,,,,,
773008796,5591165314,0,89087093,False,2,Calle 152,residential,53.195,"LINESTRING (-74.02771009999999 4.7278922, -74.0281432 4.7280985)",30,,,,,,,
773008796,773008793,0,89087093,False,2,Calle 152,residential,56.697,"LINESTRING (-74.02771009999999 4.7278922, -74.0272485 4.7276723)",30,,,,,,,
773008796,773008793,1,"[195826592, 195826594, 62004422]",False,2,"['Calle 151', 'Carrera 7D', 'Carrera 7C']",residential,326.57,"LINESTRING (-74.02771009999999 4.7278922, -74.0281983 4.7267877, -74.02819599999999 4.7267504, -74.0281655 4.7267207, -74.02785129999999 4.726563, -74.02779700000001 4.7265592, -74.0277614 4.7265851, -74.0272485 4.7276723)",30,,,,,,,
773291357,1052398221,0,62037970,False,2,Calle 11B,residential,213.518,"LINESTRING (-74.1373047 4.6462616, -74.1359886 4.6448593)",30,,,,,,,
773291357,2377574092,0,62037956,False,2,Carrera 79,residential,184.604,"LINESTRING (-74.1373047 4.6462616, -74.13707049999999 4.6463341, -74.1367747 4.6464387, -74.13647779999999 4.6465433, -74.1363667 4.6465888, -74.13623080000001 4.6466418, -74.1361144 4.6467002, -74.13599019999999 4.6467766, -74.135867 4.6468598, -74.1357829 4.6469147)",30,,,,,,,
773291357,292184344,0,"[62037956, 62041084]",False,2,Carrera 79,"['tertiary', 'residential']",538.2090000000001,"LINESTRING (-74.1373047 4.6462616, -74.13770100000001 4.6461499, -74.1381228 4.6460357, -74.138227 4.6460035, -74.1383282 4.6459713, -74.13844109999999 4.6459273, -74.1389355 4.6457172, -74.1390523 4.6456743, -74.1391083 4.6456567, -74.1391924 4.6456363, -74.1392973 4.6455919, -74.1394951 4.6454328, -74.13977680000001 4.645175, -74.14042569999999 4.644543, -74.14045590000001 4.644511, -74.140972 4.6440122, -74.1411727 4.6437848, -74.1412085 4.6437295, -74.1412246 4.6436956, -74.14123720000001 4.6436629)",30,,,,,,,
773291633,5213114822,0,62037995,False,2,Calle 12,residential,162.80000000000004,"LINESTRING (-74.1372373 4.6500441, -74.1371627 4.649982, -74.1367984 4.6497083, -74.1367175 4.6496406, -74.1366305 4.6495607, -74.13652570000001 4.6494374, -74.1364805 4.6493869, -74.1364272 4.6493242, -74.1363491 4.6492516, -74.1361386 4.6490794)",30,,,,,,,
773291633,2377574122,0,543188455,True,2,Calle 12,residential,38.702,"LINESTRING (-74.1372373 4.6500441, -74.1372712 4.6501187, -74.1373024 4.6502345, -74.1373275 4.6503786)",30,,,,,,,
773291792,362334116,0,90676313,False,2,Carrera 79C,residential,142.897,"LINESTRING (-74.134091 4.65198, -74.1344081 4.6516575, -74.1345738 4.651489, -74.1347804 4.6512789, -74.13499349999999 4.6510622)",30,,,,,,,
773291796,5128705978,0,62038038,False,,Calle 16D,residential,121.82,"LINESTRING (-74.1320527 4.6522637, -74.13283370000001 4.6530346)",30,,,,,,,
773854663,6061531446,0,62078309,True,2,Calle 45 Sur,residential,5.382,"LINESTRING (-74.1762866 4.6327401, -74.17626490000001 4.6326968)",30,,,,,,,
773854663,6066829751,0,748793154,False,2,Carrera 88C,tertiary,289.62,"LINESTRING (-74.1762866 4.6327401, -74.1754131 4.6331817, -74.17395190000001 4.63391)",30,,,,,,,
773854663,476899004,0,748793154,False,2,Carrera 88C,tertiary,163.558,"LINESTRING (-74.1762866 4.6327401, -74.17698059999999 4.6324194, -74.177627 4.6321248)",30,,,,,,,
775392180,316255005,0,90708774,False,2,Calle 94,residential,36.348,"LINESTRING (-74.0683545 4.6832206, -74.06802980000001 4.6831745)",30,,,,,,,
775392956,775392965,0,28158989,False,2,Calle 97,tertiary,193.33800000000002,"LINESTRING (-74.071245 4.6878043, -74.0706826 4.6875309, -74.07019409999999 4.6872876, -74.0696816 4.6870328)",30,,,,,,,
775392965,316256303,0,28158989,False,2,Calle 97,tertiary,182.513,"LINESTRING (-74.0696816 4.6870328, -74.06917249999999 4.6867706, -74.06885920000001 4.6866107, -74.0686829 4.6865208, -74.06825550000001 4.6863029, -74.0682166 4.686283)",30,,,,,,,
775392965,775392956,0,28158989,False,2,Calle 97,tertiary,193.338,"LINESTRING (-74.0696816 4.6870328, -74.07019409999999 4.6872876, -74.0706826 4.6875309, -74.071245 4.6878043)",30,,,,,,,
775392965,348023090,0,90708857,False,2,Carrera 64,tertiary,338.23900000000003,"LINESTRING (-74.0696816 4.6870328, -74.0701504 4.6860852, -74.0702117 4.6859591, -74.07057759999999 4.6852183, -74.0710555 4.6843169)",30,,,,,,,
775392965,310713970,0,90708857,False,2,Carrera 64,tertiary,307.28299999999996,"LINESTRING (-74.0696816 4.6870328, -74.069226 4.6879351, -74.0687717 4.6888295, -74.0684583 4.6894532, -74.0684344 4.6895009)",30,,,,,,,
797140204,6450548774,0,89527288,True,2,Calle 92,secondary,2.728,"LINESTRING (-74.0579207 4.6786478, -74.0578988 4.6786366)",30,,,,,,,
797699767,865003208,0,88861687,True,1,Avenida Calle 161,secondary,219.05899999999997,"LINESTRING (-74.04565719999999 4.741442, -74.04678319999999 4.7417012, -74.0469654 4.7417435, -74.0475861 4.7418726)",30,,,,,,,
797699768,763660100,0,"[28302873, 28302881]",False,2,"['Calle 160', 'Carrera 21']",residential,178.80300000000003,"LINESTRING (-74.04567849999999 4.7413455, -74.04579560000001 4.7407971, -74.0458143 4.7407007, -74.0463987 4.7408244, -74.0467457 4.7408989)",30,,,,,,,
799198899,315663207,0,28714187,False,2,Carrera 16,residential,223.71699999999998,"LINESTRING (-74.03979 4.7357306, -74.039457 4.7365199, -74.0393485 4.7367772, -74.0390129 4.7375875)",30,,,,,,,
802183304,315650901,0,28713905,False,2,Carrera 8A,residential,144.165,"LINESTRING (-74.031758 4.7282136, -74.0311931 4.7293815)",30,,,,,,,
802183304,6416641661,0,89087147,True,2,Calle 151,residential,30.546,"LINESTRING (-74.031758 4.7282136, -74.0319878 4.72832, -74.032008 4.7283293)",30,,,,,,,
803824122,312644663,0,"[66315672, 28457660]",True,2,"['Calle 79A', 'Carrera 19']",residential,262.28,"LINESTRING (-74.05895649999999 4.6668804, -74.0594698 4.6671526, -74.0591908 4.6676445, -74.0586034 4.6687082)",30,,,,,,,
807961767,6880268253,0,28851442,False,1,Calle 30B Sur,residential,6.523,"LINESTRING (-74.0993314 4.5704393, -74.0992864 4.5704015)",30,,,,,,,
815204799,815205006,0,67521406,False,2,Carrera 29B,residential,123.239,"LINESTRING (-74.1059345 4.5960622, -74.10556579999999 4.5965276, -74.1052454 4.596932)",30,,,,,,,
815205006,321551084,0,67521406,False,2,Carrera 29B,residential,13.187,"LINESTRING (-74.1052454 4.596932, -74.1051717 4.5970251)",30,,,,,,,
815205006,815204799,0,67521406,False,2,Carrera 29B,residential,123.239,"LINESTRING (-74.1052454 4.596932, -74.10556579999999 4.5965276, -74.1059345 4.5960622)",30,,,,,,,
815205006,6498005189,0,90048350,True,2,Avenida Calle 8 Sur,secondary,286.94599999999997,"LINESTRING (-74.1052454 4.596932, -74.10487790000001 4.5966432, -74.104674 4.5964829, -74.1043722 4.5962446, -74.1038518 4.595832, -74.1038047 4.5957917, -74.1037647 4.5957514, -74.10372169999999 4.5956938, -74.1036811 4.5956182, -74.1036586 4.5955403, -74.10365210000001 4.5954732, -74.1036557 4.5953897, -74.1036757 4.5952939, -74.1037041 4.5952199, -74.103764 4.5951119)",30,,,,,,,
815233308,319127675,0,89615268,True,2,Carrera 24B,residential,12.421,"LINESTRING (-74.0973351 4.594499, -74.0973666 4.5943918)",30,,,,,,,
815233308,6498005275,0,89612672,True,3,Avenida Calle 1,secondary,641.3570000000001,"LINESTRING (-74.0973351 4.594499, -74.0980552 4.5947241, -74.0985091 4.5948661, -74.09877899999999 4.5949441, -74.0989744 4.5949972, -74.0991039 4.5950244, -74.0992093 4.59504, -74.09930129999999 4.5950502, -74.09940899999999 4.5950584, -74.0995302 4.5950613, -74.099974 4.5950449, -74.10043020000001 4.5950247, -74.1004894 4.5950221, -74.1007796 4.5950093, -74.1010698 4.5949984, -74.1016592 4.5949762, -74.1021988 4.594956, -74.1025199 4.5949526, -74.10263879999999 4.5949517, -74.1027467 4.594957, -74.1028228 4.5949676, -74.1028706 4.5949817, -74.102975 4.595017, -74.1030245 4.5950433)",30,,,,,,,
815254753,5098162839,0,"[813985706, 469292499]",True,3,Transversal 22,tertiary,325.918,"LINESTRING (-74.09209629999999 4.5974699, -74.0924835 4.5972324, -74.0927169 4.5970813, -74.09327450000001 4.5966743, -74.09374819999999 4.59631, -74.093885 4.596195, -74.0940848 4.5960052, -74.0944142 4.5956806)",30,,,,,,,
815256430,308855260,0,"[89613001, 89612570, 28488340]",False,2,"['Carrera 19 Bis', 'Calle 1F Bis', 'Carrera 19A Bis']",residential,242.45,"LINESTRING (-74.0932294 4.5938767, -74.09292360000001 4.5949387, -74.09287759999999 4.5950813, -74.0928602 4.5951075, -74.0928345 4.5951142, -74.09280510000001 4.5951084, -74.09255690000001 4.595044, -74.0922849 4.5949735, -74.09214679999999 4.5947045)",30,,,,,,,
815256430,815261050,0,539513936,False,2,Calle 1C,residential,67.563,"LINESTRING (-74.0932294 4.5938767, -74.09273450000001 4.5937236, -74.0926472 4.5936967)",30,,,,,,,
815256430,312980319,0,"[539513936, 89612716]",False,2,Calle 1C,residential,202.93099999999998,"LINESTRING (-74.0932294 4.5938767, -74.0936645 4.5940135, -74.0941081 4.5941495, -74.0945469 4.594284, -74.09497810000001 4.5944173)",30,,,,,,,
815260888,815261050,0,67522977,True,1,Carrera 19A,residential,56.826,"LINESTRING (-74.0927978 4.5932082, -74.0926472 4.5936967)",30,,,,,,,
815260888,6636183574,0,89613152,True,3,Avenida Calle 1,secondary,426.89399999999995,"LINESTRING (-74.0927978 4.5932082, -74.0928854 4.5932319, -74.09371040000001 4.5934547, -74.09427789999999 4.5936018, -74.09440429999999 4.5936347, -74.0951657 4.5938321, -74.09553889999999 4.5939388, -74.0957338 4.5939946, -74.0958019 4.594015, -74.09592069999999 4.5940505, -74.09607080000001 4.5940955, -74.0962147 4.5941423, -74.09627500000001 4.5941619, -74.0965075 4.5942375)",30,,,,,,,
815261050,815262360,0,67522977,True,1,Carrera 19A,residential,77.227,"LINESTRING (-74.0926472 4.5936967, -74.09243840000001 4.5943593)",30,,,,,,,
815261050,312980185,0,539513936,False,2,Calle 1C,residential,52.767,"LINESTRING (-74.0926472 4.5936967, -74.0921925 4.5935561)",30,,,,,,,
815261050,815256430,0,539513936,False,2,Calle 1C,residential,67.563,"LINESTRING (-74.0926472 4.5936967, -74.09273450000001 4.5937236, -74.0932294 4.5938767)",30,,,,,,,
815262360,312979998,0,67522984,False,2,,residential,20.198,"LINESTRING (-74.09243840000001 4.5943593, -74.0923047 4.5943316, -74.0922645 4.5943532)",30,,,,,,,
815414469,5594984330,0,"[89131922, 762719879]",True,2,Avenida Carrera 7,secondary,159.09399999999997,"LINESTRING (-74.0875827 4.5777254, -74.0873631 4.5779758, -74.087202 4.5781709, -74.087092 4.578325, -74.0868337 4.5787158, -74.08672869999999 4.5788724)",30,,,,,,,
