u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,access,bridge,junction,area,service,width,tunnel
4053845500,2739045364,0,402991351,False,,Carrera 88A,residential,30,226.68200000000002,"LINESTRING (-74.1488962 4.6530366, -74.148194 4.6537707, -74.14760080000001 4.6543778, -74.14756060000001 4.6544104, -74.14752660000001 4.6544273, -74.14749310000001 4.6544353, -74.1474597 4.6544371, -74.14744 4.6544356)",,,,,,,
4053845500,7004945422,0,402991355,False,,Calle 10B,residential,30,111.241,"LINESTRING (-74.1488962 4.6530366, -74.14903510000001 4.6531707, -74.1490651 4.6531996, -74.14960910000001 4.6537408)",,,,,,,
4053845515,5592673526,0,175789852,False,2,Calle 10,tertiary,30,208.074,"LINESTRING (-74.1532091 4.6546655, -74.1545177 4.6560073)",,,,,,,
4053845515,1861056281,0,175789852,False,2,Calle 10,tertiary,30,411.932,"LINESTRING (-74.1532091 4.6546655, -74.15303710000001 4.6544927, -74.1522245 4.6536502, -74.1516599 4.6530709, -74.1514614 4.6528719, -74.1513444 4.6527547, -74.1511816 4.6525914, -74.1505937 4.652034)",,,,,,,
4053845515,4053845496,0,402991348,False,2,Carrera 90A,residential,30,342.89,"LINESTRING (-74.1532091 4.6546655, -74.15503579999999 4.6533212, -74.1556981 4.6528339)",,,,,,,
4054630428,4054630438,0,403081885,False,2,Carrera 72B,residential,30,119.29700000000001,"LINESTRING (-74.1190483 4.6614355, -74.1190198 4.6614425, -74.11899940000001 4.6614548, -74.1184245 4.6621104, -74.118353 4.6621906, -74.11834690000001 4.662232)",,,,,,,
4054630438,4054630428,0,403081885,False,2,Carrera 72B,residential,30,119.297,"LINESTRING (-74.11834690000001 4.662232, -74.118353 4.6621906, -74.1184245 4.6621104, -74.11899940000001 4.6614548, -74.1190198 4.6614425, -74.1190483 4.6614355)",,,,,,,
4054630442,3957551334,0,403081884,False,2,Carrera 72C,residential,30,167.203,"LINESTRING (-74.11899940000001 4.6628329, -74.1189931 4.6628594, -74.1189873 4.6628837, -74.11804619999999 4.6639914)",,,,,,,
4054696059,261138202,0,375276941,True,2,Avenida Carrera 68,primary,30,617.126,"LINESTRING (-74.1091433 4.6466088, -74.10930260000001 4.6464523, -74.1101022 4.6456662, -74.1105197 4.6452474, -74.11056429999999 4.645202, -74.1107331 4.6450302, -74.11115789999999 4.6446073, -74.11163569999999 4.6441255, -74.11171059999999 4.6440491, -74.1122848 4.6434506, -74.113066 4.6426702)",,,,,,,
4064252435,3266253171,0,90071619,False,2,Carrera 55,residential,30,12.957,"LINESTRING (-74.0567616 4.7448561, -74.05677710000001 4.7447406)",,,,,,,
4064252435,5207374406,0,90071619,False,2,Carrera 55,residential,30,138.465,"LINESTRING (-74.0567616 4.7448561, -74.05659780000001 4.7460906)",,,,,,,
4064252435,5720986225,0,93891964,False,2,Calle 162,residential,30,108.57300000000001,"LINESTRING (-74.0567616 4.7448561, -74.0573983 4.7449469, -74.0577315 4.7449944)",,,,,,,
4065656306,551089859,0,42631082,False,2,Carrera 8,residential,30,75.976,"LINESTRING (-74.02869870000001 4.7565383, -74.02864940000001 4.7572198)",,,,,,,
4065656306,5955861322,0,42631082,False,2,Carrera 8,residential,30,22.15,"LINESTRING (-74.02869870000001 4.7565383, -74.028729 4.7563414)",,,,,,,
4065656306,551089134,0,"[404292378, 88847941, 249087678]",False,2,"['Calle 180 Bis', 'Calle 180', 'Transversal 7D']",residential,30,170.42399999999998,"LINESTRING (-74.02869870000001 4.7565383, -74.0279833 4.7564649, -74.0279151 4.7564501, -74.0276854 4.7562577, -74.0276446 4.7562253, -74.0275888 4.7562189, -74.0272484 4.7562302)",,,,,,,
4067065634,319495849,0,29046985,False,2,Diagonal 83,residential,30,248.49,"LINESTRING (-74.09240610000001 4.7039595, -74.0920935 4.704112, -74.0919567 4.7041823, -74.0914221 4.704457, -74.0913041 4.7045176, -74.09118700000001 4.7045801, -74.09094380000001 4.70471, -74.0908551 4.7047615, -74.0906997 4.7048694, -74.0906018 4.7049227, -74.0904318 4.7050153)",,,,,,,
4067065634,308906700,0,41656936,False,2,Transversal 76D,secondary,30,24.723,"LINESTRING (-74.09240610000001 4.7039595, -74.0923772 4.7038439, -74.0923497 4.7037444)",,,,,,,
4067065634,2361022727,0,"[41656936, 91270812, 586468685]",False,2,"['Transversal 76D', 'Calle 89']","['tertiary', 'secondary']",30,640.5070000000001,"LINESTRING (-74.09240610000001 4.7039595, -74.09242190000001 4.7040733, -74.0924235 4.704173, -74.0924139 4.7046786, -74.0923863 4.7055124, -74.0923878 4.7058979, -74.0923727 4.706285, -74.0923748 4.7064172, -74.0924097 4.706482, -74.09263559999999 4.7067068, -74.09298939999999 4.7070224, -74.0933409 4.7073411, -74.0935731 4.7075442, -74.0936749 4.7076499, -74.0939824 4.7079648, -74.0943393 4.7082905, -74.0946216 4.708548, -74.094773 4.7086861)",,,,,,,
4067065639,339550156,0,"[91341065, 404431181, 532073439]",False,2,"['Carrera 95', 'Calle 76', 'Calle 75A']",residential,30,485.301,"LINESTRING (-74.110021 4.706602, -74.10988620000001 4.7066279, -74.1098011 4.7066415, -74.10971910000001 4.7066345, -74.1096285 4.7066137, -74.1094767 4.7065243, -74.1097121 4.7061855, -74.1099272 4.705876, -74.11013370000001 4.7055789, -74.1103638 4.7052477, -74.1105731 4.7049466, -74.110823 4.7045869, -74.10965210000001 4.7037524)",,,,,,,
4069794944,369781931,0,639122586,False,2,Carrera 101,tertiary,30,10.921,"LINESTRING (-74.11717849999999 4.7043506, -74.1171128 4.7044238)",,,,,,,
4069794944,1918634503,0,91340699,False,2,Carrera 101,tertiary,30,171.79999999999998,"LINESTRING (-74.11717849999999 4.7043506, -74.1180938 4.7032846, -74.1181478 4.7032126, -74.1181622 4.7031625)",,,,,,,
4069794944,6059496864,0,758385001,True,2,Avenida Calle 72,secondary,30,459.089,"LINESTRING (-74.11717849999999 4.7043506, -74.1170245 4.7042181, -74.11687860000001 4.7040923, -74.11659229999999 4.7038454, -74.1162712 4.7035685, -74.1161096 4.7034292, -74.1159613 4.7033019, -74.1156438 4.7030294, -74.11537730000001 4.7028007, -74.1152053 4.7026531, -74.11507760000001 4.7025439, -74.1147922 4.7022999, -74.1145219 4.7020689, -74.1140412 4.7016544)",,,,,,,
4069794945,1060406743,0,758385002,True,2,Avenida Carrera 96,secondary,30,11.559,"LINESTRING (-74.11337760000001 4.7010833, -74.11333019999999 4.7011759)",,,,,,,
4069794945,1240344769,0,639519628,True,2,Avenida Calle 72,secondary,30,411.40799999999996,"LINESTRING (-74.11337760000001 4.7010833, -74.11322819999999 4.7009678, -74.1131012 4.7008798, -74.1125516 4.7005102, -74.1122076 4.7002734, -74.11177139999999 4.6999898, -74.11136190000001 4.6997143, -74.11082949999999 4.6993398, -74.110454 4.6990646, -74.1103292 4.6989732)",,,,,,,
4070112064,1146647961,0,404742918,False,,Carrera 1A,residential,30,162.052,"LINESTRING (-74.0630063 4.6162752, -74.0628966 4.6167483, -74.0626535 4.6176894)",,,,,,,
4070515459,1352665989,0,120687187,False,2,Diagonal 68A Sur,tertiary,30,641.393,"LINESTRING (-74.12052129999999 4.5269308, -74.1205379 4.5268181, -74.1205559 4.5267419, -74.12056699999999 4.5267063, -74.1205846 4.5266502, -74.1206158 4.5265598, -74.1206782 4.5264104, -74.1207969 4.5261232, -74.1208536 4.5260084, -74.12090449999999 4.5259138, -74.12095309999999 4.5258417, -74.120993 4.525787, -74.12103930000001 4.5257304, -74.1210772 4.5256886, -74.12119629999999 4.5255569, -74.1212549 4.5254921, -74.1213716 4.525363, -74.1215552 4.52516, -74.12157670000001 4.5251362, -74.121658 4.5250463, -74.12174109999999 4.5249581, -74.12178280000001 4.5249137, -74.12192229999999 4.5247655, -74.12196969999999 4.5247151, -74.1221106 4.5245654, -74.122291 4.5243737, -74.12247979999999 4.5241778, -74.1224983 4.5241607, -74.12267799999999 4.524004, -74.12294799999999 4.5238302, -74.12334679999999 4.5235573, -74.12354809999999 4.5233753, -74.12373220000001 4.5231762, -74.123901 4.5229663, -74.1241347 4.5226448, -74.12416899999999 4.5225949)",,,,,,,
4071963490,1831618026,0,89720437,True,2,Calle 58 Sur,residential,30,136.536,"LINESTRING (-74.13745040000001 4.5670625, -74.1373861 4.5670127, -74.13719039999999 4.5668611, -74.13647779999999 4.566309)",,,,,,,
4071963527,1038677168,0,41255474,False,2,Calle 8 Sur,residential,30,53.622,"LINESTRING (-74.09459990000001 4.5885666, -74.0949734 4.5888731)",,,,,,,
4071963541,310982225,0,28318912,False,2,Calle 1A Bis,residential,30,62.56,"LINESTRING (-74.1095431 4.6025578, -74.1091019 4.6022069)",,,,,,,
4071963541,310982611,0,28318912,False,2,Calle 1A Bis,residential,30,98.938,"LINESTRING (-74.1095431 4.6025578, -74.1102473 4.6031046)",,,,,,,
4071963541,5219779085,0,"[449883899, 28318919]",False,2,"['Carrera 35 Bis', 'Calle 1B']",residential,30,197.06199999999998,"LINESTRING (-74.1095431 4.6025578, -74.10935720000001 4.602804, -74.1093389 4.6028292, -74.1093276 4.602861, -74.109345 4.6029001, -74.10938520000001 4.6029375, -74.1095761 4.6030838, -74.1099952 4.6034106, -74.1103408 4.6036694, -74.1104206 4.6037306)",,,,,,,
4071963557,332573818,0,537967903,False,4,Calle 12,tertiary,30,74.887,"LINESTRING (-74.1031656 4.6210644, -74.1036654 4.6215176)",,,,,,,
4071963557,332575629,0,404953455,False,2,Carrera 42B,unclassified,30,257.31399999999996,"LINESTRING (-74.1031656 4.6210644, -74.10263209999999 4.6216771, -74.10212199999999 4.6222359, -74.10165720000001 4.6227397, -74.10161410000001 4.6227856)",,,,,,,
4071963557,1041698799,0,537967903,False,4,Calle 12,tertiary,30,180.296,"LINESTRING (-74.1031656 4.6210644, -74.1026677 4.6206129, -74.102135 4.6201302, -74.10204330000001 4.6200471, -74.10196209999999 4.6199735)",,,,,,,
4072368905,4072368914,0,611904859,False,2,Calle 23F,residential,30,157.62,"LINESTRING (-74.1172748 4.6613541, -74.1172938 4.661428, -74.11730009999999 4.6614859, -74.117302 4.6615425, -74.11729 4.661593, -74.117255 4.6617024, -74.117242 4.6617546, -74.1172481 4.6617768, -74.117265 4.6617955, -74.1172918 4.6617968, -74.1173189 4.661809, -74.1173852 4.6618563, -74.1176421 4.662074, -74.1179538 4.6623428, -74.1179954 4.662403)",,,,,,,
4072368914,4072368905,0,611904859,False,2,Calle 23F,residential,30,157.62,"LINESTRING (-74.1179954 4.662403, -74.1179538 4.6623428, -74.1176421 4.662074, -74.1173852 4.6618563, -74.1173189 4.661809, -74.1172918 4.6617968, -74.117265 4.6617955, -74.1172481 4.6617768, -74.117242 4.6617546, -74.117255 4.6617024, -74.11729 4.661593, -74.117302 4.6615425, -74.11730009999999 4.6614859, -74.1172938 4.661428, -74.1172748 4.6613541)",,,,,,,
4073571587,968370599,0,405136214,False,2,Carrera 57B Bis,residential,30,87.759,"LINESTRING (-74.0790954 4.6711185, -74.0786215 4.6717508)",,,,,,,
4075966999,6743728170,0,"[405385730, 405385727]",False,,,service,30,1308.552,"LINESTRING (-74.13588590000001 4.6966183, -74.1372119 4.6976111, -74.13723539999999 4.6976288, -74.13725839999999 4.6976383, -74.13728829999999 4.6976434, -74.1373169 4.6976466, -74.1373622 4.6976472, -74.1374036 4.6976466, -74.13743479999999 4.6976517, -74.1374704 4.6976688, -74.13751689999999 4.6977015, -74.13845569999999 4.6984137, -74.1395447 4.6992248, -74.1397319 4.6993543, -74.1399294 4.6994813, -74.1400924 4.6995978, -74.14205389999999 4.7011258, -74.142166 4.7012007, -74.1422539 4.7012401, -74.14231119999999 4.7012566, -74.1423851 4.7012807, -74.1424552 4.7012985, -74.14251369999999 4.7013112, -74.14257360000001 4.7013137, -74.14263219999999 4.7013137, -74.14271119999999 4.7013175, -74.1427723 4.7013289, -74.142822 4.7013454, -74.1428729 4.7013721, -74.1429404 4.7014153, -74.14394919999999 4.7021731, -74.1439913 4.7021985, -74.1440435 4.7022074, -74.1440855 4.7022023, -74.144125 4.7021845, -74.14414789999999 4.7021642, -74.1444371 4.7017769, -74.1451605 4.7008082)",no,,,,,,
4077193793,4699667331,0,345308350,False,,,service,30,332.03,"LINESTRING (-74.14624790000001 4.6980847, -74.14501749999999 4.6971514, -74.1438521 4.6962918)",no,,,,,,
4077193793,6644454874,0,"[345308350, 405385727]",False,,,service,30,294.40700000000004,"LINESTRING (-74.14624790000001 4.6980847, -74.14674789999999 4.6984628, -74.1467766 4.6984845, -74.14681 4.6985387, -74.1468151 4.6985857, -74.1467986 4.6986415, -74.14675269999999 4.6987113, -74.1467002 4.6987799, -74.1456972 4.7000894)",no,,,,,,
4077193793,6644454849,0,405532390,False,,,service,30,87.042,"LINESTRING (-74.14624790000001 4.6980847, -74.1462427 4.6982484, -74.14614450000001 4.6984062, -74.1459998 4.6985626, -74.14588000000001 4.698652, -74.1458219 4.6986938)",no,,,,,,
4077193798,6644454849,0,405532391,False,,,service,30,251.79199999999997,"LINESTRING (-74.14404159999999 4.6979175, -74.14540340000001 4.6989677, -74.1454437 4.6989895, -74.1454835 4.6989993, -74.14551160000001 4.6989953, -74.1455407 4.6989781, -74.14575619999999 4.6987481, -74.1458219 4.6986938)",no,,,,,,
4077193798,6644454849,1,"[704738219, 405532390]",False,,,service,30,260.114,"LINESTRING (-74.14404159999999 4.6979175, -74.14435140000001 4.6975499, -74.14573369999999 4.6986297, -74.1458219 4.6986938)",no,,,,,,
4077193798,4077193822,0,704738218,False,,,service,30,427.35600000000005,"LINESTRING (-74.14404159999999 4.6979175, -74.1438454 4.6977708, -74.1437193 4.6976906, -74.14362680000001 4.6976586, -74.1435275 4.6976385, -74.1434162 4.6976398, -74.1432928 4.6976666, -74.1431534 4.6977334, -74.1430845 4.6978149, -74.14295129999999 4.6980081, -74.1426214 4.6984599, -74.14224400000001 4.6989549, -74.142191 4.6990516, -74.14216070000001 4.6991726, -74.1421697 4.6992939, -74.14219199999999 4.6993914, -74.1422591 4.6995425, -74.142353 4.6996629, -74.1427903 4.7000217)",no,,,,,,
4077193822,4077202450,0,405532942,False,,,service,30,48.982,"LINESTRING (-74.1427903 4.7000217, -74.14253359999999 4.7003803)",no,,,,,,
4077193822,4077202450,1,704738218,False,,,service,30,398.784,"LINESTRING (-74.1427903 4.7000217, -74.14396499999999 4.7008834, -74.14401049999999 4.7009225, -74.14403679999999 4.700957, -74.1440551 4.7009968, -74.14404450000001 4.701047, -74.14402320000001 4.7010945, -74.14397889999999 4.7011724, -74.14389679999999 4.701256, -74.1438192 4.7013002, -74.1437475 4.7012888, -74.1437032 4.70127, -74.1436549 4.7012326, -74.1431051 4.7008116, -74.14253359999999 4.7003803)",no,,,,,,
4077193822,4077193798,0,704738218,False,,,service,30,427.35599999999994,"LINESTRING (-74.1427903 4.7000217, -74.142353 4.6996629, -74.1422591 4.6995425, -74.14219199999999 4.6993914, -74.1421697 4.6992939, -74.14216070000001 4.6991726, -74.142191 4.6990516, -74.14224400000001 4.6989549, -74.1426214 4.6984599, -74.14295129999999 4.6980081, -74.1430845 4.6978149, -74.1431534 4.6977334, -74.1432928 4.6976666, -74.1434162 4.6976398, -74.1435275 4.6976385, -74.14362680000001 4.6976586, -74.1437193 4.6976906, -74.1438454 4.6977708, -74.14404159999999 4.6979175)",no,,,,,,
4077202450,4077193822,0,405532942,False,,,service,30,48.982,"LINESTRING (-74.14253359999999 4.7003803, -74.1427903 4.7000217)",no,,,,,,
4077202450,4077193822,1,704738218,False,,,service,30,398.784,"LINESTRING (-74.14253359999999 4.7003803, -74.1431051 4.7008116, -74.1436549 4.7012326, -74.1437032 4.70127, -74.1437475 4.7012888, -74.1438192 4.7013002, -74.14389679999999 4.701256, -74.14397889999999 4.7011724, -74.14402320000001 4.7010945, -74.14404450000001 4.701047, -74.1440551 4.7009968, -74.14403679999999 4.700957, -74.14401049999999 4.7009225, -74.14396499999999 4.7008834, -74.1427903 4.7000217)",no,,,,,,
4077202450,4080624760,0,"[704738218, 405931022]",False,,,service,30,759.108,"LINESTRING (-74.14253359999999 4.7003803, -74.1386875 4.6974781, -74.1370854 4.6962426)",no,,,,,,
4080622079,4080624516,0,405931730,False,,,service,30,842.4210000000002,"LINESTRING (-74.1396483 4.6915637, -74.13894500000001 4.6924808, -74.1389132 4.6925179, -74.13884950000001 4.6925373, -74.1387964 4.6925214, -74.13425030000001 4.6890858, -74.1342025 4.6890452, -74.1341795 4.6889958, -74.13416359999999 4.6889711, -74.13414229999999 4.6889482, -74.13383690000001 4.6887083)",no,,,,,,
4080622079,6426161545,0,630378353,False,,,service,30,703.648,"LINESTRING (-74.1396483 4.6915637, -74.1388767 4.6914738, -74.1387776 4.6914561, -74.13869269999999 4.6914261, -74.1386442 4.6914039, -74.1386042 4.6913856, -74.13851219999999 4.6913344, -74.1384043 4.6912604, -74.1380865 4.69102, -74.1375748 4.6906329, -74.1370371 4.6902261, -74.1365102 4.6898276, -74.13599600000001 4.6894386, -74.1346741 4.6884386, -74.1345271 4.6883274, -74.1343834 4.6882187)",no,,,,,,
4080622079,3303976306,0,630378353,False,,,service,30,423.42400000000004,"LINESTRING (-74.1396483 4.6915637, -74.1397102 4.6915778, -74.13975619999999 4.6916007, -74.142701 4.6938429)",no,,,,,,
4080624516,4080622079,0,405931730,False,,,service,30,842.4209999999999,"LINESTRING (-74.13383690000001 4.6887083, -74.13414229999999 4.6889482, -74.13416359999999 4.6889711, -74.1341795 4.6889958, -74.1342025 4.6890452, -74.13425030000001 4.6890858, -74.1387964 4.6925214, -74.13884950000001 4.6925373, -74.1389132 4.6925179, -74.13894500000001 4.6924808, -74.1396483 4.6915637)",no,,,,,,
4080624516,6426161545,0,"[630378352, 685683735, 630378350, 630378351]",False,,,service,30,670.0850000000002,"LINESTRING (-74.13383690000001 4.6887083, -74.132915 4.6880099, -74.1328884 4.6879676, -74.1328707 4.6879235, -74.1328583 4.6878759, -74.1328601 4.6878335, -74.1328725 4.6877947, -74.1328937 4.6877595, -74.1339254 4.6863873, -74.1339608 4.6863503, -74.13399440000001 4.6863256, -74.13402979999999 4.6863079, -74.13407050000001 4.6862974, -74.1341077 4.6862974, -74.13414659999999 4.6863097, -74.1341838 4.6863344, -74.1350721 4.6870011, -74.1351128 4.6870522, -74.1351323 4.687091, -74.1351394 4.6871422, -74.1351358 4.6871792, -74.1351234 4.6872198, -74.13510220000001 4.687255, -74.135081 4.6872868, -74.1344864 4.6880857, -74.1343834 4.6882187)",no,,,,,,
4080624516,6426161545,1,685683735,False,,,service,30,87.15700000000001,"LINESTRING (-74.13383690000001 4.6887083, -74.13388999999999 4.6887224, -74.13393960000001 4.6887224, -74.1339856 4.688703, -74.13403340000001 4.6886748, -74.1340723 4.6886325, -74.13411120000001 4.6885813, -74.1342829 4.6883485, -74.1343834 4.6882187)",no,,,,,,
4080624760,4077202450,0,"[704738218, 405931022]",False,,,service,30,759.108,"LINESTRING (-74.1370854 4.6962426, -74.1386875 4.6974781, -74.14253359999999 4.7003803)",no,,,,,,
4080627557,4080627562,0,405931092,False,,,service,30,93.672,"LINESTRING (-74.1357331 4.6949976, -74.1359016 4.6947718, -74.1359138 4.6947495, -74.135924 4.694715, -74.13580810000001 4.6944679, -74.1359862 4.6943266)",no,,,,,,
4080627562,4080627557,0,405931092,False,,,service,30,93.672,"LINESTRING (-74.1359862 4.6943266, -74.13580810000001 4.6944679, -74.135924 4.694715, -74.1359138 4.6947495, -74.1359016 4.6947718, -74.1357331 4.6949976)",no,,,,,,
4086766589,3891199399,0,"[24428616, 814300011, 89700429, 24166996, 681896218, 813978332]",True,2,"['Calle 60 Bis', 'Avenida Carrera 3']",secondary,30,875.8750000000002,"LINESTRING (-74.0596506 4.6384495, -74.05963559999999 4.6386671, -74.0596145 4.6388559, -74.0595933 4.6391173, -74.0595699 4.6393001, -74.05952910000001 4.6394626, -74.05941970000001 4.6398057, -74.0593587 4.6400435, -74.05900990000001 4.6414581, -74.0588638 4.6420505, -74.0588072 4.6422003, -74.0587661 4.6422893, -74.0587493 4.6423182, -74.058717 4.6423739, -74.0586515 4.6424627, -74.058566 4.6425632, -74.0584952 4.6426359, -74.05838489999999 4.6427317, -74.0582533 4.6428382, -74.0582094 4.6428726, -74.05811 4.6429503, -74.0580223 4.6430084, -74.0579728 4.6430288, -74.05792270000001 4.6430399, -74.05786569999999 4.6430403, -74.057795 4.643036, -74.0576511 4.6430129, -74.0573485 4.6429567, -74.0570101 4.6428886, -74.0568665 4.6428659, -74.05677110000001 4.6428275, -74.0567143 4.6427907, -74.0566645 4.6427525, -74.0565795 4.6426765, -74.0563774 4.6424761, -74.0563082 4.6424169, -74.0562656 4.6423805, -74.056212 4.6423448, -74.0561223 4.6422992, -74.0560299 4.642267, -74.0553804 4.6420962)",,yes,,,,,
