u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,bridge,width,access,tunnel,junction,lanes,est_width,service,ref,area,landuse
486056110,1637904149,0,40290742,,cycleway,,False,543.328,"LINESTRING (4.8190563 52.3891633, 4.8189099 52.3891683, 4.8188485 52.3891704, 4.8186487 52.3891735, 4.8185444 52.3891751, 4.8184998 52.3891758, 4.8173822 52.3891779, 4.8160991 52.3891737, 4.8135203 52.3891744, 4.8133803 52.3891849, 4.8132407 52.389208, 4.8129694 52.3892495, 4.8129048 52.3892529, 4.8125726 52.3892572, 4.8118377 52.3892494, 4.8114081 52.3892382, 4.8110664 52.3892247)",,4.00,,,,,,,,,
486056110,486056212,0,"[169641702, 117788422]",,cycleway,,False,221.442,"LINESTRING (4.8190563 52.3891633, 4.8190695 52.3895399, 4.8190518 52.3899115, 4.8190648 52.3900612, 4.8191562 52.3903077, 4.8191652 52.3903543, 4.8193173 52.3911423)",,4.00,,,,,,,,,
486056110,528903130,0,169641709,,cycleway,,False,165.81700000000004,"LINESTRING (4.8190563 52.3891633, 4.8190571 52.3890691, 4.819062 52.3887225, 4.8190063 52.3885851, 4.8190173 52.3880791, 4.8190884 52.3879873, 4.8190918 52.3879594, 4.8190919 52.3879392, 4.8190921 52.3878569, 4.8190924 52.3877715, 4.8190927 52.3876861)",,4.00,,,,,,,,,
486056212,7289912006,0,"[117773419, 40029172, 7380565]",Basisweg,cycleway,,False,126.89399999999999,"LINESTRING (4.8193173 52.3911423, 4.8191902 52.3911744, 4.8190933 52.3911907, 4.8189668 52.391211, 4.8188502 52.3912124, 4.8185611 52.3912118, 4.81847 52.3911986, 4.8183646 52.3911749, 4.8182542 52.3911531, 4.8181237 52.3911429, 4.8179853 52.3911568, 4.817666 52.3911982, 4.8174949 52.391221)",,4.00,,,,,,,,,
486056212,486056110,0,"[169641702, 117788422]",,cycleway,,False,221.442,"LINESTRING (4.8193173 52.3911423, 4.8191652 52.3903543, 4.8191562 52.3903077, 4.8190648 52.3900612, 4.8190518 52.3899115, 4.8190695 52.3895399, 4.8190563 52.3891633)",,4.00,,,,,,,,,
486056212,5457116419,0,"[117788424, 7380555, 7380541]",Seineweg,cycleway,,False,98.30999999999999,"LINESTRING (4.8193173 52.3911423, 4.819352 52.3912995, 4.8193611 52.3913497, 4.8193595 52.3914056, 4.8193656 52.3916104, 4.8193588 52.3917062, 4.8193565 52.3918134, 4.8193595 52.3918705, 4.8193574 52.3919368, 4.8193561 52.3920245)",,4.00,,,,,,,,,
486056212,5457163016,0,117788425,,cycleway,,False,137.10899999999998,"LINESTRING (4.8193173 52.3911423, 4.8194578 52.3911528, 4.8204156 52.3913348, 4.8204976 52.3913694, 4.8206907 52.3914877, 4.8207736 52.3915126, 4.8211837 52.3915143)",,3.00,,,,,,,,,
491175308,2811369222,0,"[7379313, 8040298]",,cycleway,,False,23.099,"LINESTRING (4.8423301 52.3861868, 4.8424201 52.3861879, 4.8425565 52.3861895, 4.8426704 52.3861885)",,"['4.20', '3.00']",,,,,,,,,
491175308,46454742,0,"[171451396, 7379311]",,cycleway,,False,158.148,"LINESTRING (4.8423301 52.3861868, 4.8413138 52.3861865, 4.8405314 52.3861719, 4.840276 52.3861723, 4.8400002 52.3861746)",,"['4.20', '3.50']",,,,,,,,,
491175388,1328322758,0,118021785,Haarlemmerweg,cycleway,,False,28.902,"LINESTRING (4.8472693 52.3848097, 4.8472966 52.38481, 4.8473804 52.3848107, 4.8474474 52.3848112, 4.8474766 52.3848116, 4.8475044 52.3848119, 4.8475949 52.3848128, 4.8476508 52.3848133, 4.8476951 52.3848137)",,2.70,,,,,,,,,
491175388,416077392,0,"[288608114, 288608115]",,cycleway,,False,23.234,"LINESTRING (4.8472693 52.3848097, 4.8472762 52.3847202, 4.8472932 52.3846013)",,3.20,,,,,,,,,
491175388,46447300,0,"[288608115, 118021795, 122251231]",Haarlemmerweg,cycleway,,False,249.773,"LINESTRING (4.8472693 52.3848097, 4.8472353 52.3848158, 4.8463288 52.3848057, 4.8458492 52.3847895, 4.845608 52.3847787, 4.8454354 52.3847406, 4.8453329 52.3847368, 4.8452175 52.3847372, 4.8439101 52.3846758, 4.8438341 52.384675, 4.8436072 52.3846699)",,"['4.00', '4.50', '3.20']",,,,,,,,,
493629812,493629821,0,35261991,,cycleway,,True,43.697,"LINESTRING (4.8387029 52.3723951, 4.8387528 52.3724322, 4.8387735 52.3724705, 4.8387878 52.372497, 4.8388583 52.3726675, 4.8388995 52.3727652)",,,,,,,,,,,
493629812,1891837484,0,"[255650572, 118449742, 39952967]",Jan van Galenstraat,cycleway,,True,553.897,"LINESTRING (4.8387029 52.3723951, 4.8387892 52.3723888, 4.8413725 52.3719922, 4.8414624 52.371977, 4.8415791 52.3719593, 4.8417394 52.3719387, 4.8419519 52.3719229, 4.8423933 52.3719249, 4.8425005 52.3719298, 4.8427155 52.3719449, 4.8437556 52.3720661, 4.8440788 52.3720717, 4.8444704 52.3720658, 4.8449623 52.3720615, 4.8454336 52.3720828, 4.8459769 52.3721302, 4.8466048 52.3722332, 4.8467131 52.3722552)",viaduct,"['2.80', '2.00']",,,,,,,,,
493629821,4862694753,0,535332028,,cycleway,,True,1.929,"LINESTRING (4.8388995 52.3727652, 4.8388742 52.3727731)",,2.00,,,,,,,,,
493629821,1801588897,0,119440846,,cycleway,,False,149.78799999999998,"LINESTRING (4.8388995 52.3727652, 4.8389632 52.3727462, 4.8390674 52.3727152, 4.840422 52.3725017, 4.8405695 52.3725, 4.8406931 52.3724987, 4.8410422 52.372489)",,2.80,,,,,,,,,
494838747,64716888,0,55038123,Diemerzeedijk,cycleway,,False,31.862,"LINESTRING (4.9751162 52.3566226, 4.9747735 52.3568183)",,3.50,,,,,,,,,
494838747,3974022111,0,4727071,Dick Hilleniuspad,cycleway,,False,407.226,"LINESTRING (4.9751162 52.3566226, 4.9755267 52.3567661, 4.9759593 52.3568937, 4.9761781 52.3569098, 4.9789042 52.3570685, 4.9794455 52.3571207, 4.9796213 52.3571506, 4.9798166 52.357186, 4.9800072 52.3571999, 4.9801473 52.3571938, 4.9803796 52.3571695, 4.9805999 52.3571729, 4.9806845 52.3571783, 4.9809575 52.357205)",,1.50,,,,,,,,,
494838747,46265200,0,"[7039632, 225605231, 7039639, 225613895]",Diemerzeedijk,cycleway,,False,2997.5499999999997,"LINESTRING (4.9751162 52.3566226, 4.9755946 52.3562668, 4.975815 52.3561113, 4.9759768 52.3560312, 4.9765008 52.355787, 4.978626 52.3547664, 4.9790809 52.3545382, 4.9801546 52.3540218, 4.9807068 52.3537503, 4.982015 52.3531127, 4.9826748 52.3527869, 4.9844244 52.3519367, 4.9865308 52.350938, 4.9875552 52.3504542, 4.9879368 52.350274, 4.9883544 52.3500768, 4.9893248 52.349623, 4.989659 52.3494682, 4.9924363 52.3481814, 4.9927226 52.3480508, 4.9964571 52.3463473, 4.997516 52.3458522, 4.9975606 52.3458292, 4.9979046 52.3456522, 4.99838 52.34542, 4.9985601 52.3453441, 4.99877 52.34528, 4.9989411 52.3452216, 4.9990403 52.3451841, 4.9993855 52.3450616, 4.9996322 52.344973, 4.9999923 52.3448471, 5.0013807 52.3443136, 5.0016364 52.3442056, 5.0017669 52.3441709, 5.0022099 52.3440382, 5.0025226 52.3439808, 5.0028193 52.3439553, 5.0033384 52.3439224, 5.0036671 52.3438821, 5.0038756 52.3438411, 5.00447 52.3436746, 5.0050336 52.3435184, 5.0052945 52.3434703, 5.005469 52.3434465, 5.00574 52.3434244, 5.0059401 52.3434182, 5.0061295 52.3434128, 5.006693 52.3434314, 5.0077951 52.3434901, 5.0080762 52.3435239, 5.0083385 52.3435748, 5.0089058 52.3437406, 5.0093488 52.3438697, 5.0095009 52.3439015, 5.0097032 52.3439215, 5.0098774 52.34393, 5.0105338 52.3439427, 5.0112026 52.3439399, 5.0114253 52.3439238, 5.0116424 52.3438928, 5.0117412 52.3438725, 5.0118987 52.3438373)",,1.00,,,,,,,,,
497568411,513611081,0,669391259,Haarlemmerweg,cycleway,,False,49.797,"LINESTRING (4.8350505 52.3845851, 4.8343168 52.3845814)",,3.80,,,,,,,,,
497568411,482664833,0,"[7380202, 164192849, 7380213, 41359574, 41359575, 40886619]",Radarweg,cycleway,,False,180.52999999999997,"LINESTRING (4.8350505 52.3845851, 4.8350395 52.3846276, 4.8350378 52.3846747, 4.8350334 52.384802, 4.8350315 52.3848575, 4.8350319 52.3848749, 4.835019 52.3850852, 4.8350407 52.3851305, 4.8351761 52.3853841, 4.8353658 52.385722, 4.8353898 52.3857581, 4.8354195 52.3858026, 4.8355013 52.3859255, 4.8355164 52.3859546, 4.8356032 52.3861096, 4.8356231 52.3861452)",yes,3.50,,,,,,,,,
497568411,7599906988,0,580939831,Haarlemmerweg,cycleway,,False,170.276,"LINESTRING (4.8350505 52.3845851, 4.8356176 52.3846225, 4.836481 52.3846349, 4.8375543 52.3846703)",,,,,,,,,,,
498791416,498791421,0,40949124,Kimpoweg,cycleway,,False,30.998999999999995,"LINESTRING (4.8399558 52.3849887, 4.8399519 52.384939, 4.8399501 52.3848932, 4.8399562 52.3847723, 4.839959 52.3847401, 4.8399586 52.3847101)",,,,,,,,,,,
498791421,7638639789,0,817918975,Haarlemmerweg,cycleway,,False,4.271,"LINESTRING (4.8399586 52.3847101, 4.8400213 52.3847068)",,3.00,,,,,,,,,
498791421,498791416,0,40949124,Kimpoweg,cycleway,,False,30.999000000000002,"LINESTRING (4.8399586 52.3847101, 4.839959 52.3847401, 4.8399562 52.3847723, 4.8399501 52.3848932, 4.8399519 52.384939, 4.8399558 52.3849887)",,,,,,,,,,,
498791421,7599906988,0,580939831,Haarlemmerweg,cycleway,,False,163.249,"LINESTRING (4.8399586 52.3847101, 4.8389895 52.3847029, 4.8375543 52.3846703)",,,,,,,,,,,
498791423,2811401016,0,41751182,,cycleway,,False,20.746,"LINESTRING (4.8358891 52.387777, 4.8358889 52.387651, 4.8358779 52.3875908)",,4.00,,,,,,,,,
498791423,514256432,0,41751184,Naritaweg,cycleway,,False,135.11599999999999,"LINESTRING (4.8358891 52.387777, 4.8358234 52.3877716, 4.8354963 52.3877668, 4.8352838 52.3878016, 4.8349362 52.3879445, 4.8348032 52.3879901, 4.8346013 52.3880188, 4.8340028 52.3880218)",,3.60,,,,,,,,,
498791423,2835936334,0,"[444752993, 495017059, 390646420]",Radarweg,cycleway,,False,407.78099999999995,"LINESTRING (4.8358891 52.387777, 4.8358864 52.3878557, 4.8358766 52.3880649, 4.8358924 52.3886934, 4.8358576 52.3895265, 4.8358585 52.3898245, 4.8358581 52.3899671, 4.8358974 52.3905609, 4.8358792 52.3906482, 4.8358536 52.3907412, 4.8357758 52.3908696, 4.835749 52.3909218, 4.8356582 52.391071, 4.8355287 52.3914113)",yes,,,,,,,,,,
500157051,46521027,0,41046646,,cycleway,,False,16.783,"LINESTRING (4.9172495 52.4054836, 4.9171863 52.4054642, 4.9171373 52.4054381, 4.9171154 52.4054167, 4.9170842 52.4053783)",,,,,,,,,,,
500157051,7124931965,0,762535229,,cycleway,,False,15.486,"LINESTRING (4.9172495 52.4054836, 4.9172447 52.4055268, 4.9172529 52.4055738, 4.9172809 52.4056194)",,,,,,,,,,,
500157051,500157059,0,762535229,,cycleway,,False,24.086,"LINESTRING (4.9172495 52.4054836, 4.9172599 52.405462, 4.9172798 52.4054378, 4.9173008 52.4054236, 4.9173952 52.405392, 4.9174701 52.4053644, 4.9175135 52.405353)",,,,,,,,,,,
500157059,500157063,0,243638178,,cycleway,,False,24.867,"LINESTRING (4.9175135 52.405353, 4.9176102 52.4053865, 4.9176697 52.4054022, 4.9177636 52.405429, 4.9178473 52.4054432)",,,,,,,,,,,
500157059,2510184997,0,243638178,,cycleway,,False,76.368,"LINESTRING (4.9175135 52.405353, 4.9174437 52.4053143, 4.91733 52.40523, 4.91712 52.405, 4.9169462 52.4047661)",,,,,,,,,,,
500157059,500157051,0,762535229,,cycleway,,False,24.086,"LINESTRING (4.9175135 52.405353, 4.9174701 52.4053644, 4.9173952 52.405392, 4.9173008 52.4054236, 4.9172798 52.4054378, 4.9172599 52.405462, 4.9172495 52.4054836)",,,,,,,,,,,
500157063,500157059,0,243638178,,cycleway,,False,24.867,"LINESTRING (4.9178473 52.4054432, 4.9177636 52.405429, 4.9176697 52.4054022, 4.9176102 52.4053865, 4.9175135 52.405353)",,,,,,,,,,,
500157063,1334454447,0,575062978,Statenjachtstraat,cycleway,,False,121.763,"LINESTRING (4.9178473 52.4054432, 4.917911 52.4054426, 4.9180655 52.4054283, 4.9181617 52.4054103, 4.9182777 52.4053794, 4.9193696 52.4050738, 4.9194027 52.4050593, 4.9194383 52.4050345, 4.9194652 52.4050076)",,3.20,,,,,,,,,
500157063,7124931974,0,762535231,,cycleway,,True,18.998,"LINESTRING (4.9178473 52.4054432, 4.9178472 52.4055163, 4.9178495 52.4055831, 4.9178437 52.4055988, 4.9178296 52.4056109)",,,,,,,,,,,
503322350,46479795,0,425550589,Mosveld,cycleway,,False,6.155,"LINESTRING (4.9131199 52.3921469, 4.9130297 52.3921411)",,,,,,,,,,,
504575982,4806194250,0,488302239,,cycleway,,False,8.842,"LINESTRING (4.8047433 52.3651785, 4.8048674 52.3652026)",,3.60,,,,,,,,,
504583804,1336782604,0,118922389,,cycleway,,False,15.605,"LINESTRING (4.8051306 52.3633635, 4.8052098 52.3633161, 4.805226 52.3633064, 4.8052987 52.3632679)",,2.40,,,,,,,,,
504926658,4116411611,0,436539195,,cycleway,,False,38.236,"LINESTRING (4.8474527 52.3862617, 4.84747 52.385918)",,2.70,,,,,,,,,
504926658,770687729,0,"[118024688, 4729659]",Brettenpad,cycleway,,False,265.78900000000004,"LINESTRING (4.8474527 52.3862617, 4.8477682 52.3863586, 4.8480918 52.3863812, 4.8483522 52.3863896, 4.8487864 52.3863762, 4.8496948 52.38628, 4.8507378 52.3861818, 4.8512971 52.3861346)",,3.50,,,,,,,,,
504926658,83025131,0,180117961,,cycleway,,False,27.85,"LINESTRING (4.8474527 52.3862617, 4.8472617 52.3861981, 4.8470899 52.3861447)",,3.50,,,,,,,,,
506656406,1334545308,0,41424565,,cycleway,,True,9.377,"LINESTRING (4.9137043 52.3967157, 4.9137513 52.3966364)",,2.30,,,,,,,,,
506656408,344486518,0,"[30980594, 41424565, 41233727]",,cycleway,,True,367.842,"LINESTRING (4.9140279 52.3958886, 4.9141085 52.3954814, 4.9141752 52.395022, 4.9141383 52.3944913, 4.9141202 52.3944076, 4.9140466 52.3941224, 4.914011 52.3940516, 4.9136524 52.3933151, 4.9135758 52.3931619, 4.9132678 52.3928677, 4.9132221 52.3928332, 4.9131659 52.3928109, 4.9130837 52.3927974, 4.9130124 52.3927972)",,2.30,,,,,,,,,
506656408,380525916,0,118711771,,cycleway,,True,23.903,"LINESTRING (4.9140279 52.3958886, 4.9141352 52.3959017, 4.9142218 52.3959123, 4.9143733 52.3959309)",,2.00,,,,,,,,,
512195005,512195009,0,41668663,,cycleway,,False,16.249000000000002,"LINESTRING (4.9590452 52.3650435, 4.9591154 52.365087, 4.9592435 52.3651204)",,,,,,,,,,,
512195009,512195005,0,41668663,,cycleway,,False,16.249000000000002,"LINESTRING (4.9592435 52.3651204, 4.9591154 52.365087, 4.9590452 52.3650435)",,,,,,,,,,,
512195015,512195027,0,41668664,,cycleway,,False,86.47,"LINESTRING (4.9601454 52.3652861, 4.9602503 52.3652618, 4.9605336 52.3650768, 4.9606549 52.3650349, 4.9608745 52.3650028, 4.9610204 52.3649542, 4.9611928 52.3648756)",,,,,,,,,,,
512195027,512195015,0,41668664,,cycleway,,False,86.47,"LINESTRING (4.9611928 52.3648756, 4.9610204 52.3649542, 4.9608745 52.3650028, 4.9606549 52.3650349, 4.9605336 52.3650768, 4.9602503 52.3652618, 4.9601454 52.3652861)",,,,,,,,,,,
512526337,1414575005,0,127907467,,cycleway,,False,24.352999999999998,"LINESTRING (4.803071 52.3596466, 4.8030379 52.3597103, 4.8030116 52.3598014, 4.8030006 52.3598607)",,,,,,,,,,,
513611081,428893875,0,51194114,Haarlemmerweg,cycleway,,False,11.445,"LINESTRING (4.8343168 52.3845814, 4.8341483 52.3845856)",,3.80,,,,,,,,,
513611081,497568411,0,669391259,Haarlemmerweg,cycleway,,False,49.797,"LINESTRING (4.8343168 52.3845814, 4.8350505 52.3845851)",,3.80,,,,,,,,,
513611081,2768614251,0,"[40886616, 40886617, 41722940, 40886615]",Radarweg,cycleway,,False,57.939,"LINESTRING (4.8343168 52.3845814, 4.8343152 52.3846198, 4.8343156 52.3846298, 4.8343125 52.3846711, 4.8343085 52.3847874, 4.834306 52.3848033, 4.8343058 52.3848174, 4.8343059 52.384836, 4.8343038 52.385063, 4.8343043 52.3851023)",yes,3.00,,,,,,,,,
514256432,498791423,0,41751184,Naritaweg,cycleway,,False,135.11599999999999,"LINESTRING (4.8340028 52.3880218, 4.8346013 52.3880188, 4.8348032 52.3879901, 4.8349362 52.3879445, 4.8352838 52.3878016, 4.8354963 52.3877668, 4.8358234 52.3877716, 4.8358891 52.387777)",,3.60,,,,,,,,,
514256432,1625285687,0,"[41751185, 54857242]",Naritaweg,cycleway,,False,447.529,"LINESTRING (4.8340028 52.3880218, 4.833811 52.3880167, 4.8336643 52.3880111, 4.8336136 52.387998, 4.8335963 52.3879448, 4.8335878 52.3878625, 4.83241 52.3878591, 4.8298967 52.3878426, 4.8276116 52.3878276)",,3.60,,,,,,,,,
514256432,1625266804,0,46898923,,cycleway,,False,62.755,"LINESTRING (4.8340028 52.3880218, 4.8340089 52.3880464, 4.833983 52.3884507, 4.8337947 52.3885213)",,3.60,,,,,,,,,
514256432,482664872,0,"[48573441, 46898923]",,cycleway,,False,209.776,"LINESTRING (4.8340028 52.3880218, 4.8340077 52.3879432, 4.8340049 52.3878812, 4.8340047 52.3876068, 4.8340169 52.3869817, 4.8340286 52.3861354)",,3.60,,,,,,,,,
516440866,297270340,0,26179631,,cycleway,,False,71.409,"LINESTRING (4.909155 52.4006673, 4.9101827 52.4005286)",,3.50,,,,,,,,,
516440866,1315033305,0,26179631,,cycleway,,False,16.955000000000002,"LINESTRING (4.909155 52.4006673, 4.9090204 52.4006822, 4.9089141 52.4007058)",,3.50,,,,,,,,,
516440866,46508133,0,41821633,,cycleway,,False,59.054,"LINESTRING (4.909155 52.4006673, 4.9090889 52.4009012, 4.9090854 52.4009325, 4.9090907 52.4009729, 4.9091431 52.4011373, 4.9091649 52.40119)",,,,,,,,,,,
517296274,1367888667,0,"[41846425, 7379226, 122398534]",Haarlemmerweg,cycleway,,False,70.314,"LINESTRING (4.8555107 52.3858058, 4.8554923 52.385767, 4.8554857 52.3857093, 4.8554778 52.3856879, 4.855478 52.3854018, 4.8554862 52.3852522, 4.8555014 52.3852125, 4.8555406 52.3851861)",yes,"['2.00', '4.00']",,,,,,,,,
528903130,1625285700,0,54857242,,cycleway,,False,165.87,"LINESTRING (4.8190927 52.3876861, 4.8193373 52.3877592, 4.8194308 52.3877671, 4.821508 52.3877849)",,3.60,,,,,,,,,
528903130,528903133,0,117788421,,cycleway,,False,177.759,"LINESTRING (4.8190927 52.3876861, 4.8190095 52.3876272, 4.8190067 52.3861719, 4.8190381 52.3861092)",,4.00,,,,,,,,,
528903130,486056110,0,169641709,,cycleway,,False,165.817,"LINESTRING (4.8190927 52.3876861, 4.8190924 52.3877715, 4.8190921 52.3878569, 4.8190919 52.3879392, 4.8190918 52.3879594, 4.8190884 52.3879873, 4.8190173 52.3880791, 4.8190063 52.3885851, 4.819062 52.3887225, 4.8190571 52.3890691, 4.8190563 52.3891633)",,4.00,,,,,,,,,
528903133,528903134,0,42365784,,cycleway,,False,42.384,"LINESTRING (4.8190381 52.3861092, 4.8188657 52.386102, 4.818662 52.3860992, 4.8184142 52.3860938)",,4.00,,,,,,,,,
528903133,528903146,0,"[51194112, 42365785]",Seineweg,cycleway,,False,116.698,"LINESTRING (4.8190381 52.3861092, 4.8190744 52.3860813, 4.8191451 52.3860121, 4.8191597 52.3859319, 4.8191547 52.3858633, 4.8191156 52.3857982, 4.8190362 52.3857359, 4.8190061 52.3856701, 4.8190057 52.3853704, 4.8190146 52.3851038)",,4.00,,,,,,,,,
528903133,528903130,0,117788421,,cycleway,,False,177.759,"LINESTRING (4.8190381 52.3861092, 4.8190067 52.3861719, 4.8190095 52.3876272, 4.8190927 52.3876861)",,4.00,,,,,,,,,
528903134,528903133,0,42365784,,cycleway,,False,42.384,"LINESTRING (4.8184142 52.3860938, 4.818662 52.3860992, 4.8188657 52.386102, 4.8190381 52.3861092)",,4.00,,,,,,,,,
528903146,482340259,0,"[41393238, 41393239]",Seineweg,cycleway,,False,44.833000000000006,"LINESTRING (4.8190146 52.3851038, 4.8190104 52.3850388, 4.8189451 52.3848754, 4.8189431 52.3848305, 4.8189477 52.3847055)",yes,4.00,,,,,,,,,
528903146,528903133,0,"[51194112, 42365785]",Seineweg,cycleway,,False,116.698,"LINESTRING (4.8190146 52.3851038, 4.8190057 52.3853704, 4.8190061 52.3856701, 4.8190362 52.3857359, 4.8191156 52.3857982, 4.8191547 52.3858633, 4.8191597 52.3859319, 4.8191451 52.3860121, 4.8190744 52.3860813, 4.8190381 52.3861092)",,4.00,,,,,,,,,
528903146,1649514964,0,"[687974560, 51194111]",Brettenpad,cycleway,,False,137.42,"LINESTRING (4.8190146 52.3851038, 4.8191249 52.3851045, 4.8210393 52.3851172)",,3.00,,,,,,,,,
528903241,486055947,0,42365799,,cycleway,,False,285.66,"LINESTRING (4.7965994 52.387479, 4.7959936 52.3874745, 4.7955621 52.3875051, 4.7951031 52.3876357, 4.7946957 52.3878934, 4.7945115 52.3881068, 4.7944344 52.3883609, 4.7944095 52.3885736, 4.7944024 52.3887865, 4.79424 52.3889945, 4.7941951 52.3891018)",,2.50,,,,,,,,,
528903241,528903273,0,"[42365801, 688477935]",,cycleway,,False,354.051,"LINESTRING (4.7965994 52.387479, 4.7979828 52.3874453, 4.7984561 52.3873755, 4.7987493 52.3873175, 4.7989979 52.3872369, 4.7998852 52.3868401, 4.8009099 52.3862331, 4.8009906 52.3862867, 4.8010641 52.3863355)",,2.50,,,,,,,,,
528903241,528903317,0,117624092,,cycleway,,False,343.755,"LINESTRING (4.7965994 52.387479, 4.7966093 52.387369, 4.796669 52.3873424, 4.7967475 52.3873384, 4.7979565 52.3873483, 4.7983905 52.3872824, 4.7987399 52.3871925, 4.7990662 52.3870688, 4.7995676 52.3868046, 4.8000022 52.386509, 4.8001596 52.3863695, 4.800268 52.3862209, 4.8003715 52.3860964, 4.8004857 52.385977)",,,,,,,,,,,
528903273,528903399,0,"[42365797, 245197481, 687974569, 42365813, 43388857, 117624095]",Australiëhavenweg,cycleway,,False,236.58499999999998,"LINESTRING (4.8010641 52.3863355, 4.8012124 52.3862381, 4.8014263 52.3860954, 4.8015747 52.3859961, 4.8017037 52.3858872, 4.8018118 52.3857701, 4.8018976 52.3856463, 4.8019991 52.3855286, 4.8020844 52.3854609, 4.8022524 52.3853787, 4.8024702 52.3853282, 4.8027905 52.3852496, 4.8029615 52.3851724, 4.8031246 52.3850426, 4.8033743 52.3848227)",yes,4.00,,,,,,,,,
528903273,659433685,0,"[117624091, 117627468]",,cycleway,,True,583.6060000000001,"LINESTRING (4.8010641 52.3863355, 4.7996484 52.3871487, 4.7993812 52.3872507, 4.7991337 52.3873358, 4.7988351 52.3874222, 4.7985025 52.3874926, 4.7982239 52.3875368, 4.7979332 52.387569, 4.7975466 52.3875972, 4.7971599 52.3875972, 4.7966411 52.3875984, 4.7965006 52.3876042, 4.7963674 52.3876178, 4.7961507 52.3876525, 4.7959658 52.3876876, 4.7956011 52.3877805, 4.7954017 52.3878799, 4.7952388 52.3880124, 4.7951452 52.3881597, 4.7951236 52.3883141, 4.7951178 52.3884936, 4.7951208 52.3886769, 4.7951073 52.3891472)",,2.50,,,,,,,,,
528903273,528903241,0,"[42365801, 688477935]",,cycleway,,False,354.05099999999993,"LINESTRING (4.8010641 52.3863355, 4.8009906 52.3862867, 4.8009099 52.3862331, 4.7998852 52.3868401, 4.7989979 52.3872369, 4.7987493 52.3873175, 4.7984561 52.3873755, 4.7979828 52.3874453, 4.7965994 52.387479)",,2.50,,,,,,,,,
528903317,46464412,0,"[51203578, 42365798]",Brettenpad,cycleway,,False,678.6359999999999,"LINESTRING (4.8004857 52.385977, 4.8006946 52.3859016, 4.8008142 52.385874, 4.8009407 52.3858588, 4.8011584 52.3858664, 4.8013476 52.3859042, 4.8017132 52.3859963, 4.8018155 52.386028, 4.8019435 52.3860738, 4.802102 52.3861595, 4.8022486 52.3862658, 4.8025264 52.3864688, 4.8026546 52.3865442, 4.8027451 52.3865849, 4.8028166 52.3866115, 4.8029676 52.3866583, 4.8032759 52.3867495, 4.8041113 52.3870002, 4.8042187 52.3870296, 4.8046954 52.3871552, 4.80492 52.3872533, 4.8051221 52.3873644, 4.805672 52.3877119, 4.8062293 52.3880422, 4.8065416 52.3882308, 4.8066818 52.3882892, 4.8069322 52.3883686, 4.8071093 52.3884155, 4.8073623 52.3884568, 4.8074395 52.388464, 4.807626 52.3884815, 4.8077316 52.3884914, 4.8080131 52.3884997, 4.8083302 52.3884871, 4.808632 52.3884561, 4.8088539 52.3884338, 4.8088993 52.3884239, 4.8089771 52.3884069)",,4.00,,,,,,,,,
