u,v,key,osmid,oneway,name,highway,length,geometry,bridge,tunnel,service
4562918050,4562907292,0,460664696,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,34.019,"LINESTRING (101.5763723 3.0820687, 101.5760665 3.0820499)",,,
4562918051,7051029166,0,460664696,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,41.232,"LINESTRING (101.5771341 3.0820848, 101.5767628 3.0820793)",,,
4562918052,4562918051,0,460664696,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,24.433,"LINESTRING (101.577354 3.0820767, 101.5771341 3.0820848)",,,
4562918053,4562918052,0,460664696,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,20.811,"LINESTRING (101.5775391 3.0820473, 101.577354 3.0820767)",,,
4562918054,7051029165,0,460664696,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,25.506,"LINESTRING (101.5779655 3.0819455, 101.5777431 3.0820029)",,,
4562918055,4562918054,0,460664696,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,20.014,"LINESTRING (101.5781399 3.0819, 101.5779655 3.0819455)",,,
4562918056,4562918055,0,460664696,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,16.352,"LINESTRING (101.5782847 3.0818732, 101.5781399 3.0819)",,,
4562918057,4562918056,0,460664696,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,21.542,"LINESTRING (101.5784778 3.0818544, 101.5782847 3.0818732)",,,
4562918058,4562918057,0,460664696,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,16.68,"LINESTRING (101.578628 3.0818571, 101.5784778 3.0818544)",,,
4562918059,4562918058,0,460664695,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,154.228,"LINESTRING (101.5800067 3.0820258, 101.578628 3.0818571)",,yes,
4562918060,4562918059,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,18.881,"LINESTRING (101.5801757 3.0820446, 101.5800067 3.0820258)",,,
4562918061,4562918060,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,17.071,"LINESTRING (101.5803286 3.0820607, 101.5801757 3.0820446)",,,
4562918062,4562918061,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,47.431,"LINESTRING (101.5807524 3.0821142, 101.5803286 3.0820607)",,,
4562918063,4562918062,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,36.439,"LINESTRING (101.5810742 3.0821785, 101.5807524 3.0821142)",,,
4562918064,4562918063,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,45.403,"LINESTRING (101.5814605 3.0823124, 101.5810742 3.0821785)",,,
4562918065,4562918064,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,30.934,"LINESTRING (101.5817153 3.0824249, 101.5814605 3.0823124)",,,
4562918066,4562918065,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,40.451,"LINESTRING (101.5820291 3.0826097, 101.5817153 3.0824249)",,,
4562918067,4562918066,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,20.984,"LINESTRING (101.5821847 3.0827168, 101.5820291 3.0826097)",,,
4562927796,4562927797,0,460666470,True,,cycleway,69.747,"LINESTRING (101.5781128 3.0821892, 101.5774852 3.0821627)",,,
4562927797,4562927798,0,460666470,True,,cycleway,20.03,"LINESTRING (101.5774852 3.0821627, 101.5773082 3.0821279)",,,
4562927798,4562918051,0,460666470,True,,cycleway,19.916,"LINESTRING (101.5773082 3.0821279, 101.5771341 3.0820848)",,,
4562927799,4562927800,0,460662730,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,28.003,"LINESTRING (101.5173517 3.0644883, 101.5171004 3.0645095)",,,
4562927800,4562927801,0,460662730,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,70.451,"LINESTRING (101.5171004 3.0645095, 101.5164669 3.0645448)",,,
4562927801,4562927802,0,460662730,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,52.128,"LINESTRING (101.5164669 3.0645448, 101.5159997 3.0645908)",,,
4562927802,4562927803,0,460662730,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,29.869,"LINESTRING (101.5159997 3.0645908, 101.5157307 3.0645908)",,,
4562927803,4562927804,0,460662730,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,61.702,"LINESTRING (101.5157307 3.0645908, 101.5151821 3.0645024)",,,
4562927804,4897863481,0,460662730,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,159.692,"LINESTRING (101.5151821 3.0645024, 101.513788 3.0641495)",,,
4562927805,4562927806,0,460662730,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,79.044,"LINESTRING (101.5128992 3.0639565, 101.5122182 3.0637494)",,,
4562927806,4562927807,0,460662730,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,94.469,"LINESTRING (101.5122182 3.0637494, 101.5113987 3.0635211)",,,
4562927807,4562927808,0,460662730,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,57.295,"LINESTRING (101.5113987 3.0635211, 101.510906 3.063368)",,,
4562927808,4897863482,0,460662730,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,151.438,"LINESTRING (101.510906 3.063368, 101.5095942 3.0629953)",,,
4700853023,4700853024,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,73.997,"LINESTRING (101.5897273 3.0848139, 101.5890675 3.0849076)",,,
4700853024,4700853025,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,25.788,"LINESTRING (101.5890675 3.0849076, 101.5888368 3.0849344)",,,
4700853025,4700853026,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,91.48,"LINESTRING (101.5888368 3.0849344, 101.5880161 3.0850067)",,,
4700853026,4700853027,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,78.838,"LINESTRING (101.5880161 3.0850067, 101.5873079 3.0850576)",,,
4700853027,4700853028,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,56.586,"LINESTRING (101.5873079 3.0850576, 101.5867983 3.085063)",,,
4700853028,4700853029,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,34.728,"LINESTRING (101.5867983 3.085063, 101.5864872 3.0850308)",,,
4700853029,5486069164,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,24.068,"LINESTRING (101.5864872 3.0850308, 101.5862748 3.0849876)",,,
4700853030,5486069165,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,33.583,"LINESTRING (101.5861975 3.0849719, 101.5859091 3.0848809)",,,
4700853031,4700853032,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,51.106,"LINESTRING (101.5857845 3.0848192, 101.5853553 3.0846532)",,,
4700853032,4700853033,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,34.657,"LINESTRING (101.5853553 3.0846532, 101.5850817 3.0845032)",,,
4700853033,4700853034,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,40.193,"LINESTRING (101.5850817 3.0845032, 101.5847706 3.0843184)",,,
4700853034,4700853035,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,69.93,"LINESTRING (101.5847706 3.0843184, 101.5842341 3.083989)",,,
4700853035,4700853036,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,84.288,"LINESTRING (101.5842341 3.083989, 101.5835904 3.0835872)",,,
4700853036,4700853037,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,77.685,"LINESTRING (101.5835904 3.0835872, 101.582995 3.0832203)",,,
4700853037,4700853039,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,48.432,"LINESTRING (101.582995 3.0832203, 101.5826244 3.0829906)",,,
4700853038,4562918067,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,42.162,"LINESTRING (101.5825068 3.0829176, 101.5821847 3.0827168)",,,
4700853039,4700853038,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.375,"LINESTRING (101.5826244 3.0829906, 101.5825068 3.0829176)",,,
4700853039,4700853040,0,476542389,True,,cycleway,38.503,"LINESTRING (101.5826244 3.0829906, 101.5822976 3.0828748)",,,
4700853040,4700853041,0,476542389,True,,cycleway,30.998,"LINESTRING (101.5822976 3.0828748, 101.5820347 3.082781)",,,
4700853041,4700853042,0,476542389,True,,cycleway,40.186,"LINESTRING (101.5820347 3.082781, 101.5816792 3.0827132)",,,
4749608102,4749608103,0,410573257,True,,cycleway,20.483,"LINESTRING (101.5569394 3.0390158, 101.556878 3.0388421)",,,
4749608102,4749608104,0,482083921,True,,cycleway,12.028,"LINESTRING (101.5569394 3.0390158, 101.5568724 3.0389308)",,,
4749608103,4123778667,0,410573257,True,,cycleway,20.728,"LINESTRING (101.556878 3.0388421, 101.55681 3.0386685)",,,
4749608104,4749608105,0,482083921,True,,cycleway,52.324,"LINESTRING (101.5568724 3.0389308, 101.556667 3.0385073)",,,
4749608105,4749608106,0,482083921,True,,cycleway,15.929,"LINESTRING (101.556667 3.0385073, 101.5565692 3.0384025)",,,
4749608107,4123778929,0,399859260,True,,cycleway,134.595,"LINESTRING (101.5388089 3.0169929, 101.5383831 3.0158596)",,,
4749608107,3669544852,0,482083924,True,,cycleway,64.719,"LINESTRING (101.5388089 3.0169929, 101.5384589 3.0165275)",,,
4749608109,4749608110,0,399859265,True,,cycleway,24.763,"LINESTRING (101.52404 2.9994045, 101.5239163 2.9992192)",,,
4749608110,4749608111,0,399859265,True,,cycleway,111.336,"LINESTRING (101.5239163 2.9992192, 101.5234869 2.9983144)",,,
4749608111,4749608112,0,399859265,True,,cycleway,68.213,"LINESTRING (101.5234869 2.9983144, 101.5231849 2.9977802)",,,
4749608112,4749608113,0,399859265,True,,cycleway,154.157,"LINESTRING (101.5231849 2.9977802, 101.5223226 2.9966937)",,,
4749608113,4749608114,0,399859265,True,,cycleway,92.613,"LINESTRING (101.5223226 2.9966937, 101.5217513 2.9960869)",,,
4749608114,4749608115,0,399859265,True,,cycleway,54.331,"LINESTRING (101.5217513 2.9960869, 101.5213292 2.9958398)",,,
4749608115,4749608116,0,399859265,True,,cycleway,47.676,"LINESTRING (101.5213292 2.9958398, 101.5209617 2.9956181)",,,
4749608116,4749608117,0,399859265,True,,cycleway,35.883,"LINESTRING (101.5209617 2.9956181, 101.5206997 2.9954292)",,,
4749608117,4749608118,0,399859265,True,,cycleway,142.013,"LINESTRING (101.5206997 2.9954292, 101.5198082 2.9945135)",,,
4749608118,4749608119,0,399859265,True,,cycleway,104.49,"LINESTRING (101.5198082 2.9945135, 101.5192442 2.9937613)",,,
4749608119,4749608120,0,399859265,True,,cycleway,66.94,"LINESTRING (101.5192442 2.9937613, 101.5188403 2.9933144)",,,
4749608120,4749608121,0,399859265,True,,cycleway,117.378,"LINESTRING (101.5188403 2.9933144, 101.5181417 2.9925222)",,,
4749608121,4749608122,0,399859265,True,,cycleway,161.888,"LINESTRING (101.5181417 2.9925222, 101.517192 2.9914176)",,,
4749608122,4749608123,0,399859265,True,,cycleway,140.014,"LINESTRING (101.517192 2.9914176, 101.5163151 2.9905128)",,,
4749608123,4749608124,0,399859265,True,,cycleway,149.058,"LINESTRING (101.5163151 2.9905128, 101.5152926 2.9896443)",,,
4749608124,4749608125,0,399859265,True,,cycleway,124.512,"LINESTRING (101.5152926 2.9896443, 101.514382 2.9889909)",,,
4749608125,4025322576,0,399859265,True,,cycleway,68.487,"LINESTRING (101.514382 2.9889909, 101.5138523 2.9886754)",,,
4749608126,4749608127,0,399859265,True,,cycleway,116.501,"LINESTRING (101.5136486 2.9885541, 101.512712 2.988082)",,,
4749608127,4749608128,0,399859265,True,,cycleway,122.434,"LINESTRING (101.512712 2.988082, 101.511698 2.9876496)",,,
4749608128,4749608129,0,399859265,True,,cycleway,166.864,"LINESTRING (101.511698 2.9876496, 101.5102666 2.9871929)",,,
4749608129,4749608130,0,399859265,True,,cycleway,130.206,"LINESTRING (101.5102666 2.9871929, 101.5091399 2.9868686)",,,
4749608130,4749608131,0,399859265,True,,cycleway,169.73,"LINESTRING (101.5091399 2.9868686, 101.5076753 2.9864319)",,,
4749608131,4749608132,0,399859265,True,,cycleway,109.984,"LINESTRING (101.5076753 2.9864319, 101.506721 2.9861671)",,,
4749608132,4749608133,0,399859265,True,,cycleway,55.072,"LINESTRING (101.506721 2.9861671, 101.5062505 2.9860105)",,,
4749608133,4749608134,0,399859265,True,,cycleway,22.914,"LINESTRING (101.5062505 2.9860105, 101.5060583 2.9859355)",,,
4749608134,4749608135,0,399859265,True,,cycleway,19.464,"LINESTRING (101.5060583 2.9859355, 101.5058839 2.985918)",,,
4749608134,4749608136,0,482083926,True,,cycleway,14.932,"LINESTRING (101.5060583 2.9859355, 101.5059424 2.9858674)",,,
4749608136,4749608137,0,482083926,True,,cycleway,11.526,"LINESTRING (101.5059424 2.9858674, 101.5058579 2.9858072)",,,
4749608137,4749608138,0,482083926,True,,cycleway,13.903,"LINESTRING (101.5058579 2.9858072, 101.5057794 2.9857098)",,,
4749608138,4749608139,0,482083926,True,,cycleway,22.592,"LINESTRING (101.5057794 2.9857098, 101.505627 2.9855752)",,,
4749608139,4749608141,0,482083926,True,,cycleway,97.663,"LINESTRING (101.505627 2.9855752, 101.5048317 2.9852002)",,,
4749608141,4749608142,0,482083926,True,,cycleway,19.292,"LINESTRING (101.5048317 2.9852002, 101.5046616 2.9851649)",,,
4749608142,4749608143,0,482083926,True,,cycleway,13.024,"LINESTRING (101.5046616 2.9851649, 101.5045445 2.9851715)",,,
4749608143,4749608144,0,482083939,True,,cycleway,35.051,"LINESTRING (101.5045445 2.9851715, 101.5043148 2.9853877)",,yes,
4749608144,4749608145,0,482083936,True,,cycleway,11.732,"LINESTRING (101.5043148 2.9853877, 101.5042308 2.9854517)",,,
4749608145,4749608146,0,482083936,True,,cycleway,9.396,"LINESTRING (101.5042308 2.9854517, 101.5041491 2.9854737)",,,
4749608146,4749608147,0,482083936,True,,cycleway,9.368,"LINESTRING (101.5041491 2.9854737, 101.5040652 2.9854649)",,,
4749608519,4749608520,0,482083995,True,,cycleway,9.306,"LINESTRING (101.5038744 2.9857624, 101.5039436 2.9858096)",,,
4749608520,4749608521,0,482083995,True,,cycleway,9.978,"LINESTRING (101.5039436 2.9858096, 101.5039909 2.9858859)",,,
4749608521,4749608522,0,482083995,True,,cycleway,7.664,"LINESTRING (101.5039909 2.9858859, 101.5040127 2.9859513)",,,
4749608522,4749608523,0,482083996,True,,cycleway,24.987,"LINESTRING (101.5040127 2.9859513, 101.5040673 2.9861693)",,yes,
4749608523,4749608524,0,482083997,True,,cycleway,9.608,"LINESTRING (101.5040673 2.9861693, 101.5041 2.9862493)",,,
4749608524,4749608526,0,482083997,True,,cycleway,12.624,"LINESTRING (101.5041 2.9862493, 101.5041728 2.9863365)",,,
4749608526,4749608527,0,482083997,True,,cycleway,11.096,"LINESTRING (101.5041728 2.9863365, 101.5042565 2.986391)",,,
4749608527,4749608529,0,482083997,True,,cycleway,107.553,"LINESTRING (101.5042565 2.986391, 101.5052135 2.98654)",,,
4749608529,4749608530,0,482083997,True,,cycleway,15.778,"LINESTRING (101.5052135 2.98654, 101.5053554 2.9865473)",,,
4749608530,4749608531,0,482083997,True,,cycleway,13.95,"LINESTRING (101.5053554 2.9865473, 101.5054791 2.9865254)",,,
4749608531,4749608533,0,482083997,True,,cycleway,49.373,"LINESTRING (101.5054791 2.9865254, 101.505923 2.9865)",,,
4749608533,4749608588,0,482083997,True,,cycleway,37.094,"LINESTRING (101.505923 2.9865, 101.5062536 2.9865478)",,,
4749608534,4749608535,0,482083997,True,,cycleway,97.908,"LINESTRING (101.5065016 2.9865836, 101.5073603 2.9867834)",,,
4749608535,4749608537,0,482083997,True,,cycleway,326.705,"LINESTRING (101.5073603 2.9867834, 101.5101985 2.9875574)",,,
4749608537,4749608538,0,482083997,True,,cycleway,109.027,"LINESTRING (101.5101985 2.9875574, 101.5111373 2.9878445)",,,
4749608538,4749608539,0,482083997,True,,cycleway,71.182,"LINESTRING (101.5111373 2.9878445, 101.5117413 2.9880589)",,,
4749608539,4749608540,0,482083997,True,,cycleway,54.394,"LINESTRING (101.5117413 2.9880589, 101.5121961 2.9882406)",,,
4749608540,4749608541,0,482083997,True,,cycleway,75.714,"LINESTRING (101.5121961 2.9882406, 101.5128074 2.9885422)",,,
4749608541,4025322567,0,482083997,True,,cycleway,122.753,"LINESTRING (101.5128074 2.9885422, 101.5137854 2.9890568)",,,
4749608542,4749608544,0,482083997,True,,cycleway,114.111,"LINESTRING (101.5143102 2.9893852, 101.5151362 2.9899957)",,,
4749608544,4749608545,0,482083997,True,,cycleway,60.02,"LINESTRING (101.5151362 2.9899957, 101.5155547 2.9903373)",,,
4749608545,4749608546,0,482083997,True,,cycleway,107.217,"LINESTRING (101.5155547 2.9903373, 101.5162642 2.9909913)",,,
4749608546,4749608548,0,482083997,True,,cycleway,145.789,"LINESTRING (101.5162642 2.9909913, 101.517163 2.991947)",,,
4749608548,4749608550,0,482083997,True,,cycleway,228.324,"LINESTRING (101.517163 2.991947, 101.5185056 2.9935022)",,,
4749608550,4749608551,0,482083997,True,,cycleway,90.514,"LINESTRING (101.5185056 2.9935022, 101.5190005 2.994149)",,,
4749608551,4749608552,0,482083997,True,,cycleway,41.648,"LINESTRING (101.5190005 2.994149, 101.519237 2.9944397)",,,
4749608552,4749608554,0,482083997,True,,cycleway,95.198,"LINESTRING (101.519237 2.9944397, 101.5198229 2.9950647)",,,
4749608554,4749608557,0,482083997,True,,cycleway,256.435,"LINESTRING (101.5198229 2.9950647, 101.5211364 2.9969615)",,,
4749608557,4749608558,0,482083997,True,,cycleway,18.785,"LINESTRING (101.5211364 2.9969615, 101.521191 2.9971214)",,,
4749608558,4749608559,0,482083997,True,,cycleway,15.546,"LINESTRING (101.521191 2.9971214, 101.5212128 2.9972595)",,,
4749608559,4749608560,0,482083997,True,,cycleway,22.054,"LINESTRING (101.5212128 2.9972595, 101.5211837 2.9974557)",,,
4749608560,4749608561,0,482083997,True,,cycleway,28.691,"LINESTRING (101.5211837 2.9974557, 101.5211801 2.9977137)",,,
4749608561,4749608562,0,482083997,True,,cycleway,20.959,"LINESTRING (101.5211801 2.9977137, 101.5212419 2.9978918)",,,
4749608562,4749608563,0,482083997,True,,cycleway,37.436,"LINESTRING (101.5212419 2.9978918, 101.5214239 2.9981752)",,,
4749608563,4749608564,0,482083997,True,,cycleway,30.012,"LINESTRING (101.5214239 2.9981752, 101.5216095 2.9983714)",,,
4749608564,4749608565,0,482083997,True,,cycleway,11.55,"LINESTRING (101.5216095 2.9983714, 101.5216931 2.9984332)",,,
4749608565,4749608566,0,482083997,True,,cycleway,9.841,"LINESTRING (101.5216931 2.9984332, 101.5217768 2.9984623)",,,
4749608566,4749608567,0,482083997,True,,cycleway,12.943,"LINESTRING (101.5217768 2.9984623, 101.5218933 2.9984586)",,,
4749608567,4749608568,0,482083997,True,,cycleway,22.101,"LINESTRING (101.5218933 2.9984586, 101.5220825 2.9983969)",,,
4749608568,4749608570,0,482083997,True,,cycleway,21.025,"LINESTRING (101.5220825 2.9983969, 101.5222717 2.9983896)",,,
4749608570,4749608571,0,482083997,True,,cycleway,13.427,"LINESTRING (101.5222717 2.9983896, 101.5223881 2.9984223)",,,
4749608571,4749608573,0,482083997,True,,cycleway,237.163,"LINESTRING (101.5223881 2.9984223, 101.52392 2.9999085)",,,
4749608573,4749608574,0,482083997,True,,cycleway,177.891,"LINESTRING (101.52392 2.9999085, 101.524968 3.0011185)",,,
4749608574,4749608576,0,482083997,True,,cycleway,101.659,"LINESTRING (101.524968 3.0011185, 101.5255138 3.0018525)",,,
4749608576,5780689406,0,482083997,True,,cycleway,80.313,"LINESTRING (101.5255138 3.0018525, 101.5259906 3.0023956)",,,
4749608588,4749608534,0,482083997,True,,cycleway,27.825,"LINESTRING (101.5062536 2.9865478, 101.5065016 2.9865836)",,,
4749608589,4025322550,0,399859271,True,,cycleway,56.513,"LINESTRING (101.530506 3.0080487, 101.5309042 3.0083652)",,,
4749608590,4025322311,0,399859239,True,,cycleway,79.433,"LINESTRING (101.5410722 3.0225737, 101.5415305 3.0231222)",,,
4749608591,4749608590,0,399859239,True,,cycleway,42.228,"LINESTRING (101.5408758 3.0222485, 101.5410722 3.0225737)",,,
4749608592,4123590864,0,482084000,True,,cycleway,62.754,"LINESTRING (101.5563858 3.0390432, 101.5566377 3.0395484)",,,
4749608599,4749608600,0,482084002,True,,cycleway,73.658,"LINESTRING (101.5342214 3.011249, 101.5337747 3.0107593)",,,
4749608600,4025322420,0,399859259,True,,cycleway,42.821,"LINESTRING (101.5337747 3.0107593, 101.5334713 3.0105216)",,,
4896261168,4896261169,0,498140265,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,18.052,"LINESTRING (101.5901821 3.0853369, 101.5903423 3.0853092)",,,
4896261169,4896261170,0,498140265,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,28.523,"LINESTRING (101.5903423 3.0853092, 101.590598 3.0852846)",,,
4896261170,4896261171,0,498140265,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,22.68,"LINESTRING (101.590598 3.0852846, 101.5907983 3.0852446)",,,
4896261171,4896261172,0,498140265,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.544,"LINESTRING (101.5907983 3.0852446, 101.5909092 3.0852231)",,,
