u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,bridge,access,ref,tunnel
6652589135,6652589134,0,780257959,False,,service,20,27.358,"LINESTRING (69.2014381 41.2840348, 69.20131309999999 41.2838074)",2,,,no,,
6652589136,6652589140,0,707987538,False,,residential,20,81.932,"LINESTRING (69.2009111 41.2842347, 69.2003747 41.2836179)",2,,,,,
6652589137,6652589138,0,707987538,False,,residential,20,69.699,"LINESTRING (69.2013965 41.2837567, 69.2008917 41.2832577)",2,,,,,
6652589137,6652589134,0,780257959,False,,service,20,8.964,"LINESTRING (69.2013965 41.2837567, 69.20131309999999 41.2838074)",2,,,no,,
6652589137,6652589133,0,780257959,False,,service,20,43.546,"LINESTRING (69.2013965 41.2837567, 69.2018223 41.2835309)",2,,,no,,
6652589138,6652589139,0,707987538,False,,residential,20,40.608,"LINESTRING (69.2008917 41.2832577, 69.2005559 41.2835217)",2,,,,,
6652589138,6652589137,0,707987538,False,,residential,20,69.699,"LINESTRING (69.2008917 41.2832577, 69.2013965 41.2837567)",2,,,,,
6652589139,6652589141,0,707987538,False,,residential,20,6.088,"LINESTRING (69.2005559 41.2835217, 69.20049640000001 41.2835533)",2,,,,,
6652589139,6652589138,0,707987538,False,,residential,20,40.608,"LINESTRING (69.2005559 41.2835217, 69.2008917 41.2832577)",2,,,,,
6652589140,6652589136,0,707987538,False,,residential,20,81.932,"LINESTRING (69.2003747 41.2836179, 69.2009111 41.2842347)",2,,,,,
6652589140,6652589141,0,707987538,False,,residential,20,12.45,"LINESTRING (69.2003747 41.2836179, 69.20049640000001 41.2835533)",2,,,,,
6652589140,6652589144,0,707987540,False,,residential,20,59.245,"LINESTRING (69.2003747 41.2836179, 69.19977 41.2838961)",2,,,,,
6652589141,6652589140,0,707987538,False,,residential,20,12.45,"LINESTRING (69.20049640000001 41.2835533, 69.2003747 41.2836179)",2,,,,,
6652589141,6652589139,0,707987538,False,,residential,20,6.088,"LINESTRING (69.20049640000001 41.2835533, 69.2005559 41.2835217)",2,,,,,
6652589141,6652589142,0,707987539,False,,residential,20,97.227,"LINESTRING (69.20049640000001 41.2835533, 69.1997659 41.2828727)",2,,,,,
6652589142,6652589141,0,707987539,False,,residential,20,97.227,"LINESTRING (69.1997659 41.2828727, 69.20049640000001 41.2835533)",2,,,,,
6652589144,4977088441,0,707987540,False,,residential,20,78.75,"LINESTRING (69.19977 41.2838961, 69.2003428 41.2844585)",2,,,,,
6652589144,6652589140,0,707987540,False,,residential,20,59.245,"LINESTRING (69.19977 41.2838961, 69.2003747 41.2836179)",2,,,,,
6652589144,6652589148,0,707987541,False,,residential,20,16.053,"LINESTRING (69.19977 41.2838961, 69.1996491 41.2837839)",2,,,,,
6652589145,6652589146,0,707987541,False,,residential,20,25.965,"LINESTRING (69.1989935 41.2831751, 69.1987658 41.283334)",2,,,,,
6652589145,6652589148,0,707987541,False,,residential,20,87.084,"LINESTRING (69.1989935 41.2831751, 69.1996491 41.2837839)",2,,,,,
6652589146,6652589147,0,707987541,False,,residential,20,78.678,"LINESTRING (69.1987658 41.283334, 69.1993634 41.2838808)",2,,,,,
6652589146,6652589145,0,707987541,False,,residential,20,25.965,"LINESTRING (69.1987658 41.283334, 69.1989935 41.2831751)",2,,,,,
6652589147,6652589148,0,707987541,False,,residential,20,26.191,"LINESTRING (69.1993634 41.2838808, 69.1996491 41.2837839)",2,,,,,
6652589147,6652589146,0,707987541,False,,residential,20,78.678,"LINESTRING (69.1993634 41.2838808, 69.1987658 41.283334)",2,,,,,
6652589148,6652589145,0,707987541,False,,residential,20,87.084,"LINESTRING (69.1996491 41.2837839, 69.1989935 41.2831751)",2,,,,,
6652589148,6652589144,0,707987541,False,,residential,20,16.053,"LINESTRING (69.1996491 41.2837839, 69.19977 41.2838961)",2,,,,,
6652589148,6652589147,0,707987541,False,,residential,20,26.191,"LINESTRING (69.1996491 41.2837839, 69.1993634 41.2838808)",2,,,,,
6652595875,6652595876,0,707989802,False,,residential,20,57.081,"LINESTRING (69.17418910000001 41.2896508, 69.173891 41.2901127)",2,,,,,
6652595876,6652595877,0,707989802,False,,residential,20,69.59,"LINESTRING (69.173891 41.2901127, 69.17458689999999 41.2904566)",2,,,,,
6652595876,6652595875,0,707989802,False,,residential,20,57.081,"LINESTRING (69.173891 41.2901127, 69.17418910000001 41.2896508)",2,,,,,
6652595876,6652610486,0,707989804,False,,residential,20,67.373,"LINESTRING (69.173891 41.2901127, 69.1733268 41.2905456)",2,,,,,
6652595877,6652595881,0,707989802,False,,residential,20,5.848,"LINESTRING (69.17458689999999 41.2904566, 69.1746569 41.2904566)",2,,,,,
6652595877,6652595876,0,707989802,False,,residential,20,69.59,"LINESTRING (69.17458689999999 41.2904566, 69.173891 41.2901127)",2,,,,,
6652595878,6652595883,0,707989802,False,,residential,20,101.666,"LINESTRING (69.17474559999999 41.2904566, 69.1757709 41.290949)",2,,,,,
6652595878,6652595881,0,707989802,False,,residential,20,7.411,"LINESTRING (69.17474559999999 41.2904566, 69.1746569 41.2904566)",2,,,,,
6652595879,6652595880,0,707989802,False,,residential,20,52.424,"LINESTRING (69.1763895 41.2912461, 69.1767212 41.2908459)",2,,,,,
6652595879,6652610508,0,707989802,False,,residential,20,26.271,"LINESTRING (69.1763895 41.2912461, 69.17612459999999 41.2911188)",2,,,,,
6652595879,6652610502,0,707989812,False,,residential,20,13.509,"LINESTRING (69.1763895 41.2912461, 69.1764311 41.2913635)",2,,,,,
6652595880,6652595879,0,707989802,False,,residential,20,52.424,"LINESTRING (69.1767212 41.2908459, 69.1763895 41.2912461)",2,,,,,
6652595881,6652595878,0,707989802,False,,residential,20,7.411,"LINESTRING (69.1746569 41.2904566, 69.17474559999999 41.2904566)",2,,,,,
6652595881,6652595877,0,707989802,False,,residential,20,5.848,"LINESTRING (69.1746569 41.2904566, 69.17458689999999 41.2904566)",2,,,,,
6652595883,6652610508,0,707989802,False,,residential,20,35.068,"LINESTRING (69.1757709 41.290949, 69.17612459999999 41.2911188)",2,,,,,
6652595883,6652595878,0,707989802,False,,residential,20,101.666,"LINESTRING (69.1757709 41.290949, 69.17474559999999 41.2904566)",2,,,,,
6652595883,6652610491,0,707989804,False,,residential,20,56.289,"LINESTRING (69.1757709 41.290949, 69.17546179999999 41.2913988)",2,,,,,
6652595884,6652610490,0,707989804,False,,residential,20,133.172,"LINESTRING (69.1749799 41.2921, 69.17361150000001 41.2914858)",2,,,,,
6652595884,6652610487,0,707989804,False,,residential,20,39.896,"LINESTRING (69.1749799 41.2921, 69.17519900000001 41.2917812)",2,,,,,
6652595884,1511455157,0,707989808,False,,residential,20,48.746,"LINESTRING (69.1749799 41.2921, 69.1754454 41.2923643)",2,,,,,
6652596287,6652596288,0,707988465,False,,residential,20,138.009,"LINESTRING (69.1835222 41.2972397, 69.1821357 41.2965649)",2,,,,,
6652596288,6652596289,0,707988465,False,,residential,20,34.66,"LINESTRING (69.1821357 41.2965649, 69.1823064 41.2962808)",2,,,,,
6652596288,6652596287,0,707988465,False,,residential,20,138.009,"LINESTRING (69.1821357 41.2965649, 69.1835222 41.2972397)",2,,,,,
6652596288,6652596291,0,707988466,False,,residential,20,48.606,"LINESTRING (69.1821357 41.2965649, 69.1818186 41.2969314)",2,,,,,
6652596289,6652596290,0,707988465,False,,residential,20,65.168,"LINESTRING (69.1823064 41.2962808, 69.1830057 41.2965405)",2,,,,,
6652596289,6652596288,0,707988465,False,,residential,20,34.66,"LINESTRING (69.1823064 41.2962808, 69.1821357 41.2965649)",2,,,,,
6652596290,6652596289,0,707988465,False,,residential,20,65.168,"LINESTRING (69.1830057 41.2965405, 69.1823064 41.2962808)",2,,,,,
6652596291,6652596288,0,707988466,False,,residential,20,48.606,"LINESTRING (69.1818186 41.2969314, 69.1821357 41.2965649)",2,,,,,
6652596292,6652596295,0,707988467,False,,residential,20,82.22,"LINESTRING (69.1807252 41.2973381, 69.1813899 41.2967928)",2,,,,,
6652596293,6652596295,0,707988467,False,,residential,20,44.433,"LINESTRING (69.1817491 41.2964981, 69.1813899 41.2967928)",2,,,,,
6652596295,6652596293,0,707988467,False,,residential,20,44.433,"LINESTRING (69.1813899 41.2967928, 69.1817491 41.2964981)",2,,,,,
6652596295,6652596292,0,707988467,False,,residential,20,82.22,"LINESTRING (69.1813899 41.2967928, 69.1807252 41.2973381)",2,,,,,
6652596296,6652596297,0,707988469,False,,residential,20,122.436,"LINESTRING (69.1811537 41.2970422, 69.18240900000001 41.2976105)",2,,,,,
6652596297,6652596296,0,707988469,False,,residential,20,122.436,"LINESTRING (69.18240900000001 41.2976105, 69.1811537 41.2970422)",2,,,,,
6652609423,6652609424,0,707990563,False,,residential,20,48.203,"LINESTRING (69.227385 41.319269, 69.2277515 41.3196039)",2,,,,,
6652609424,6652609425,0,707990563,False,,residential,20,92.099,"LINESTRING (69.2277515 41.3196039, 69.22863630000001 41.3191095)",2,,,,,
6652609424,6652609423,0,707990563,False,,residential,20,48.203,"LINESTRING (69.2277515 41.3196039, 69.227385 41.319269)",2,,,,,
6652609425,6652609465,0,707990563,False,,residential,20,87.693,"LINESTRING (69.22863630000001 41.3191095, 69.22936060000001 41.3196805)",2,,,,,
6652609425,6652609424,0,707990563,False,,residential,20,92.099,"LINESTRING (69.22863630000001 41.3191095, 69.2277515 41.3196039)",2,,,,,
6652609425,6652609472,0,707990570,False,,residential,20,39.22,"LINESTRING (69.22863630000001 41.3191095, 69.2290058 41.3188918)",2,,,,,
6652609426,6652609427,0,707990563,False,,residential,20,43.601,"LINESTRING (69.2296343 41.3198963, 69.22997410000001 41.320194)",2,,,,,
6652609426,6652609465,0,707990563,False,,residential,20,33.14,"LINESTRING (69.2296343 41.3198963, 69.22936060000001 41.3196805)",2,,,,,
6652609427,6652609428,0,707990563,False,,residential,20,55.179,"LINESTRING (69.22997410000001 41.320194, 69.2306324 41.3202366)",2,,,,,
6652609427,6652609426,0,707990563,False,,residential,20,43.601,"LINESTRING (69.22997410000001 41.320194, 69.2296343 41.3198963)",2,,,,,
6652609428,6652609429,0,707990563,False,,residential,20,44.729,"LINESTRING (69.2306324 41.3202366, 69.23109959999999 41.3200399)",2,,,,,
6652609428,6652609427,0,707990563,False,,residential,20,55.179,"LINESTRING (69.2306324 41.3202366, 69.22997410000001 41.320194)",2,,,,,
6652609429,6652609430,0,707990563,False,,residential,20,36.42,"LINESTRING (69.23109959999999 41.3200399, 69.2314252 41.3202578)",2,,,,,
6652609429,6652609428,0,707990563,False,,residential,20,44.729,"LINESTRING (69.23109959999999 41.3200399, 69.2306324 41.3202366)",2,,,,,
6652609430,6652609431,0,707990563,False,,residential,20,14.785,"LINESTRING (69.2314252 41.3202578, 69.2316021 41.3202631)",2,,,,,
6652609430,6652609429,0,707990563,False,,residential,20,36.42,"LINESTRING (69.2314252 41.3202578, 69.23109959999999 41.3200399)",2,,,,,
6652609431,6652609432,0,707990563,False,,residential,20,50.042,"LINESTRING (69.2316021 41.3202631, 69.2319773 41.320614)",2,,,,,
6652609431,6652609430,0,707990563,False,,residential,20,14.785,"LINESTRING (69.2316021 41.3202631, 69.2314252 41.3202578)",2,,,,,
6652609432,6652609435,0,707990563,False,,residential,20,6.078,"LINESTRING (69.2319773 41.320614, 69.23200900000001 41.3206632)",2,,,,,
6652609432,6652609431,0,707990563,False,,residential,20,50.042,"LINESTRING (69.2319773 41.320614, 69.2316021 41.3202631)",2,,,,,
6652609433,6652609434,0,707990563,False,,residential,20,60.892,"LINESTRING (69.23208700000001 41.3207841, 69.23266390000001 41.321119)",2,,,,,
6652609433,6652609435,0,707990563,False,,residential,20,14.938,"LINESTRING (69.23208700000001 41.3207841, 69.23200900000001 41.3206632)",2,,,,,
6652609434,2489199033,0,707990563,False,,residential,20,26.403,"LINESTRING (69.23266390000001 41.321119, 69.23297820000001 41.3210932)",2,,,,,
6652609434,6652609433,0,707990563,False,,residential,20,60.892,"LINESTRING (69.23266390000001 41.321119, 69.23208700000001 41.3207841)",2,,,,,
6652609435,6652609433,0,707990563,False,,residential,20,14.938,"LINESTRING (69.23200900000001 41.3206632, 69.23208700000001 41.3207841)",2,,,,,
6652609435,6652609432,0,707990563,False,,residential,20,6.078,"LINESTRING (69.23200900000001 41.3206632, 69.2319773 41.320614)",2,,,,,
6652609435,6652609436,0,707990564,False,,residential,20,20.37,"LINESTRING (69.23200900000001 41.3206632, 69.2322356 41.3205954)",2,,,,,
6652609436,6652609437,0,707990564,False,,residential,20,50.851,"LINESTRING (69.2322356 41.3205954, 69.2327311 41.3208612)",2,,,,,
6652609436,6652609435,0,707990564,False,,residential,20,20.37,"LINESTRING (69.2322356 41.3205954, 69.23200900000001 41.3206632)",2,,,,,
6652609437,6652609438,0,707990564,False,,residential,20,3.965,"LINESTRING (69.2327311 41.3208612, 69.2327736 41.3208771)",2,,,,,
6652609437,6652609436,0,707990564,False,,residential,20,50.851,"LINESTRING (69.2327311 41.3208612, 69.2322356 41.3205954)",2,,,,,
6652609438,6652609439,0,707990564,False,,residential,20,3.017,"LINESTRING (69.2327736 41.3208771, 69.232809 41.3208825)",2,,,,,
6652609438,6652609437,0,707990564,False,,residential,20,3.965,"LINESTRING (69.2327736 41.3208771, 69.2327311 41.3208612)",2,,,,,
6652609439,6652609440,0,707990564,False,,residential,20,3.765,"LINESTRING (69.232809 41.3208825, 69.23284080000001 41.3208585)",2,,,,,
6652609439,6652609438,0,707990564,False,,residential,20,3.017,"LINESTRING (69.232809 41.3208825, 69.2327736 41.3208771)",2,,,,,
6652609440,6652609441,0,707990564,False,,residential,20,6.978,"LINESTRING (69.23284080000001 41.3208585, 69.2328904 41.320808)",2,,,,,
6652609440,6652609439,0,707990564,False,,residential,20,3.765,"LINESTRING (69.23284080000001 41.3208585, 69.232809 41.3208825)",2,,,,,
6652609441,6652609442,0,707990564,False,,residential,20,37.48,"LINESTRING (69.2328904 41.320808, 69.2331877 41.3205555)",2,,,,,
6652609441,6652609440,0,707990564,False,,residential,20,6.978,"LINESTRING (69.2328904 41.320808, 69.23284080000001 41.3208585)",2,,,,,
6652609442,6652609443,0,707990564,False,,residential,20,32.897,"LINESTRING (69.2331877 41.3205555, 69.2329293 41.3203322)",2,,,,,
6652609442,6652609441,0,707990564,False,,residential,20,37.48,"LINESTRING (69.2331877 41.3205555, 69.2328904 41.320808)",2,,,,,
6652609443,7429464206,0,707990564,False,,residential,20,29.55,"LINESTRING (69.2329293 41.3203322, 69.2331918 41.320154)",2,,,,,
6652609443,6652609442,0,707990564,False,,residential,20,32.897,"LINESTRING (69.2329293 41.3203322, 69.2331877 41.3205555)",2,,,,,
6652609443,6652609445,0,707990565,False,,residential,20,7.222,"LINESTRING (69.2329293 41.3203322, 69.23285850000001 41.3203695)",,,,,,
6652609444,7429464206,0,707990564,False,,residential,20,18.071,"LINESTRING (69.23335230000001 41.320045, 69.2331918 41.320154)",2,,,,,
6652609445,6652609446,0,707990565,False,,residential,20,38.318,"LINESTRING (69.23285850000001 41.3203695, 69.23249749999999 41.3201568)",,,,,,
6652609445,6652609443,0,707990565,False,,residential,20,7.222,"LINESTRING (69.23285850000001 41.3203695, 69.2329293 41.3203322)",,,,,,
6652609446,6652609447,0,707990565,False,,residential,20,32.988,"LINESTRING (69.23249749999999 41.3201568, 69.23212239999999 41.3200638)",,,,,,
6652609446,6652609445,0,707990565,False,,residential,20,38.318,"LINESTRING (69.23249749999999 41.3201568, 69.23285850000001 41.3203695)",,,,,,
6652609447,6652609448,0,707990565,False,,residential,20,18.88,"LINESTRING (69.23212239999999 41.3200638, 69.2319136 41.3199987)",,,,,,
6652609447,6652609446,0,707990565,False,,residential,20,32.988,"LINESTRING (69.23212239999999 41.3200638, 69.23249749999999 41.3201568)",,,,,,
6652609448,6652609449,0,707990565,False,,residential,20,54.467,"LINESTRING (69.2319136 41.3199987, 69.2314719 41.3196383)",,,,,,
6652609448,6652609447,0,707990565,False,,residential,20,18.88,"LINESTRING (69.2319136 41.3199987, 69.23212239999999 41.3200638)",,,,,,
6652609449,6652609471,0,707990565,False,,residential,20,8.64,"LINESTRING (69.2314719 41.3196383, 69.2314719 41.3195606)",,,,,,
6652609449,6652609448,0,707990565,False,,residential,20,54.467,"LINESTRING (69.2314719 41.3196383, 69.2319136 41.3199987)",,,,,,
6652609450,6652609464,0,707990565,False,,residential,20,5.059,"LINESTRING (69.2314719 41.319217, 69.2314817 41.3191721)",,,,,,
6652609450,6652609471,0,707990565,False,,residential,20,38.207,"LINESTRING (69.2314719 41.319217, 69.2314719 41.3195606)",,,,,,
6652609451,5992073551,0,707990565,False,,residential,20,23.233,"LINESTRING (69.2315085 41.319049, 69.2313594 41.3188726)",,,,,,
6652609451,6652609464,0,707990565,False,,residential,20,13.87,"LINESTRING (69.2315085 41.319049, 69.2314817 41.3191721)",,,,,,
6652609452,6652609453,0,707990566,False,,residential,20,57.956,"LINESTRING (69.2293377 41.3181325, 69.22985869999999 41.3184768)",2,,,,,
6652609453,6652609454,0,707990566,False,,residential,20,45.631,"LINESTRING (69.22985869999999 41.3184768, 69.2302342 41.3181787)",2,,,,,
6652609453,6652609452,0,707990566,False,,residential,20,57.956,"LINESTRING (69.22985869999999 41.3184768, 69.2293377 41.3181325)",2,,,,,
6652609454,6652609455,0,707990566,False,,residential,20,22.424,"LINESTRING (69.2302342 41.3181787, 69.2305025 41.3181867)",2,,,,,
6652609454,6652609453,0,707990566,False,,residential,20,45.631,"LINESTRING (69.2302342 41.3181787, 69.22985869999999 41.3184768)",2,,,,,
6652609455,6652609456,0,707990566,False,,residential,20,25.6,"LINESTRING (69.2305025 41.3181867, 69.2306688 41.3183801)",2,,,,,
6652609455,6652609454,0,707990566,False,,residential,20,22.424,"LINESTRING (69.2305025 41.3181867, 69.2302342 41.3181787)",2,,,,,
6652609456,6652609457,0,707990566,False,,residential,20,31.378,"LINESTRING (69.2306688 41.3183801, 69.2303952 41.3185735)",2,,,,,
6652609456,6652609455,0,707990566,False,,residential,20,25.6,"LINESTRING (69.2306688 41.3183801, 69.2305025 41.3181867)",2,,,,,
6652609457,6652609459,0,707990566,False,,residential,20,46.79,"LINESTRING (69.2303952 41.3185735, 69.2300197 41.3188858)",2,,,,,
6652609457,6652609456,0,707990566,False,,residential,20,31.378,"LINESTRING (69.2303952 41.3185735, 69.2306688 41.3183801)",2,,,,,
6652609458,6652609459,0,707990566,False,,residential,20,47.681,"LINESTRING (69.2295261 41.3191013, 69.2300197 41.3188858)",2,,,,,
6652609459,6652609458,0,707990566,False,,residential,20,47.681,"LINESTRING (69.2300197 41.3188858, 69.2295261 41.3191013)",2,,,,,
6652609459,6652609457,0,707990566,False,,residential,20,46.79,"LINESTRING (69.2300197 41.3188858, 69.2303952 41.3185735)",2,,,,,
6652609460,6652609461,0,707990567,False,,residential,20,25.99,"LINESTRING (69.2304917 41.3185493, 69.2304864 41.318783)",2,,,,,
6652609461,6652609462,0,707990567,False,,residential,20,58.63,"LINESTRING (69.2304864 41.318783, 69.2309692 41.3191658)",2,,,,,
6652609461,6652609460,0,707990567,False,,residential,20,25.99,"LINESTRING (69.2304864 41.318783, 69.2304917 41.3185493)",2,,,,,
6652609462,6652609463,0,707990567,False,,residential,20,18.832,"LINESTRING (69.2309692 41.3191658, 69.23116760000001 41.3192463)",2,,,,,
