u,v,key,osmid,oneway,name,highway,length,geometry,maxspeed,bridge,lanes,ref,service,access,width,junction,tunnel
1128066886,412820339,0,97402134,False,,cycleway,7.731,"LINESTRING (34.8150684 32.1076629, 34.8151183 32.1077181)",,,,,,,,,
1128066886,1192434671,0,97402134,False,,cycleway,34.535,"LINESTRING (34.8150684 32.1076629, 34.8149353 32.1075272, 34.8149521 32.1073938)",,,,,,,,,
1128066886,412820333,0,31065738,True,שטרית,tertiary,73.141,"LINESTRING (34.8150684 32.1076629, 34.8154379 32.1073078, 34.8155629 32.1071568)",60,,,,,,,,
1140378337,2671068150,0,261490955,True,,cycleway,84.507,"LINESTRING (34.7872116 32.095644, 34.7871682 32.0948849)",,,,,,,,,
1140378337,342371707,0,25683771,False,בני דן,tertiary,3.063,"LINESTRING (34.7872116 32.095644, 34.7872437 32.0956484)",,,,,,,,,
1140378337,979309587,0,84193621,False,,path,64.70500000000001,"LINESTRING (34.7872116 32.095644, 34.7871874 32.0958258, 34.7871825 32.0960171, 34.7871185 32.0962175)",,,,,,,,,
1140378337,336077731,0,"[30088416, 25683771]",False,"['אוסישקין', 'בני דן']",tertiary,437.319,"LINESTRING (34.7872116 32.095644, 34.7855706 32.0954811, 34.7852144 32.0954769, 34.7849318 32.0955244, 34.7846993 32.095589, 34.7844494 32.0956264, 34.7842496 32.0956333, 34.7837267 32.0955963, 34.7830101 32.0955219, 34.7826131 32.0954754)",,,,,,,,,
1143498675,2303015632,0,472286756,False,,path,8.222,"LINESTRING (34.7892828 32.1125878, 34.7893212 32.1125214)",,,,,,,,,
1143498675,3495352779,0,342560827,True,,cycleway,414.461,"LINESTRING (34.7892828 32.1125878, 34.7892206 32.1125193, 34.7889315 32.112466, 34.7850602 32.1121226, 34.7850028 32.1120429)",,,,,,,,,
1143498675,409694581,0,472286756,False,,path,250.665,"LINESTRING (34.7892828 32.1125878, 34.789487 32.1131479, 34.7894623 32.1132723, 34.7897272 32.1146306, 34.7897062 32.114729, 34.7897561 32.1147787)",,,,,,,,,
1143501167,1123298780,0,96931661,False,,cycleway,160.953,"LINESTRING (34.7962533 32.1143891, 34.79605 32.1129519)",,,,,,,,,
1143501167,603554356,0,35417149,False,אנדרסן,residential,4.694,"LINESTRING (34.7962533 32.1143891, 34.7962037 32.114385)",30,,,,,,,,
1143501167,1143502298,0,96931661,False,,cycleway,422.96700000000004,"LINESTRING (34.7962533 32.1143891, 34.7962582 32.1144422, 34.796591 32.1162183, 34.7966088 32.1163131, 34.7967 32.1168682, 34.7967479 32.117084, 34.7968874 32.1172294, 34.7973579 32.1173969, 34.7977552 32.1175524, 34.7977431 32.1176377)",,,,,,,,,
1143501167,1125973241,0,35417149,False,אנדרסן,residential,141.477,"LINESTRING (34.7962533 32.1143891, 34.7965143 32.1143509, 34.7971393 32.114443, 34.7973206 32.1145025, 34.7972401 32.1148417)",30,,,,,,,,
1143502298,1143501167,0,96931661,False,,cycleway,422.96700000000004,"LINESTRING (34.7977431 32.1176377, 34.7977552 32.1175524, 34.7973579 32.1173969, 34.7968874 32.1172294, 34.7967479 32.117084, 34.7967 32.1168682, 34.7966088 32.1163131, 34.796591 32.1162183, 34.7962582 32.1144422, 34.7962533 32.1143891)",,,,,,,,,
1143502298,1125973070,0,35102489,True,טאגור,tertiary,165.768,"LINESTRING (34.7977431 32.1176377, 34.7979662 32.1176987, 34.7981424 32.1177469, 34.7994181 32.1180958)",,,,,,,,,
1143770914,3556339843,0,349842513,False,,cycleway,209.23600000000002,"LINESTRING (34.7653872 32.0526125, 34.764961 32.0528153, 34.7645571 32.0530172, 34.7641625 32.0532448, 34.7638005 32.0534704, 34.7635514 32.0536613)",,,,,,,,,
1143770914,7704552119,0,825126754,False,,cycleway,109.88499999999999,"LINESTRING (34.7653872 32.0526125, 34.7653133 32.0521817, 34.765167 32.0516429)",,,,,,,,,
1143770914,357533792,0,30216766,True,שלבים,secondary,111.832,"LINESTRING (34.7653872 32.0526125, 34.7654016 32.0524318, 34.7653911 32.0521255, 34.7653514 32.0519542, 34.765238 32.0516243)",,,,,,,,,
1156251725,410210092,0,788956613,False,,cycleway,237.382,"LINESTRING (34.8269473 32.1264381, 34.8274693 32.1264036, 34.8280294 32.1263683, 34.8285041 32.1263365, 34.8289419 32.1264351, 34.8293464 32.1266931)",,,,,,,,,
1156251725,1156251700,0,100004336,True,,primary_link,28.519,"LINESTRING (34.8269473 32.1264381, 34.8269119 32.1264616, 34.8268851 32.1265116, 34.8268958 32.1265661, 34.8269277 32.1266709)",,,,,,,,,
1191621628,1758360020,0,98701473,False,,cycleway,721.8380000000001,"LINESTRING (34.7950848 32.1293322, 34.7950464 32.1288598, 34.7950894 32.128778, 34.7951645 32.1287099, 34.7951814 32.1286239, 34.7948649 32.1270975, 34.7949293 32.1269885, 34.7949186 32.1268885, 34.7948327 32.1268158, 34.7948006 32.1266387, 34.7946343 32.12588, 34.7944519 32.1250531, 34.7944411 32.1248578, 34.7944733 32.1247624, 34.794409 32.1246988, 34.7943231 32.1246034, 34.7943124 32.124358, 34.7940495 32.1233495, 34.7939907 32.1230491)",,,,,,,,,
1191621628,5841591608,0,31651412,True,אורי צבי גרינברג,residential,340.882,"LINESTRING (34.7950848 32.1293322, 34.7951241 32.1294841, 34.795287 32.130114, 34.795148 32.130563, 34.794915 32.130834, 34.794516 32.131073, 34.7943624 32.1311214, 34.793945 32.1312528, 34.7937358 32.1313187, 34.7933516 32.1314397)",30,,,,,,,,
1192434671,1128066879,0,97402134,False,,cycleway,6.768,"LINESTRING (34.8149521 32.1073938, 34.8149488 32.107333)",,,,,,,,,
1192434671,1128066886,0,97402134,False,,cycleway,34.535,"LINESTRING (34.8149521 32.1073938, 34.8149353 32.1075272, 34.8150684 32.1076629)",,,,,,,,,
1192434671,412820333,0,35206895,True,,secondary_link,65.263,"LINESTRING (34.8149521 32.1073938, 34.815105 32.1073857, 34.8152555 32.1073516, 34.8155629 32.1071568)",,,,,,,,,
1203425848,6503959215,0,"[657059427, 692585799]",False,טיילת השער ליפו,cycleway,353.44500000000005,"LINESTRING (34.755544 32.0560834, 34.7566686 32.0569921, 34.7569127 32.0571893, 34.7570243 32.057167, 34.7571422 32.0571067, 34.7573278 32.0569861, 34.7573728 32.0570475, 34.7576212 32.0573864, 34.7577184 32.0575154, 34.7578308 32.0576473, 34.757914 32.057723, 34.7580111 32.0578079, 34.758095 32.057867, 34.7581519 32.057907)",,,,,,,,,
1240311916,1920014954,0,181589130,True,,cycleway,8.353,"LINESTRING (34.7997104 32.0498284, 34.7997171 32.0498609, 34.7997256 32.0499024)",,,,,,,,,
1240311916,3738151583,0,766681341,True,"מח""ל",tertiary,175.539,"LINESTRING (34.7997104 32.0498284, 34.8006661 32.0496796, 34.800845 32.0496514, 34.8015428 32.0495456)",30,,,,,,,,
1305270023,1305270027,0,115567145,True,,secondary_link,18.405,"LINESTRING (34.799852 32.0706623, 34.7998865 32.0706895, 34.7999263 32.0707055, 34.8000255 32.0707324)",,,,,,,,,
1305270025,442898687,0,37757978,True,,secondary_link,10.052,"LINESTRING (34.7996827 32.0706581, 34.7996832 32.0705677)",,,,,,,,,
1305270025,1785658295,0,167162490,True,,cycleway,410.847,"LINESTRING (34.7996827 32.0706581, 34.7996476 32.070574, 34.7995662 32.0703684, 34.7994738 32.0701527, 34.7993919 32.0699477, 34.7992952 32.0697258, 34.7992083 32.0695223, 34.7991217 32.0692662, 34.7990483 32.0690526, 34.7989909 32.0688453, 34.7989204 32.0686252, 34.7988754 32.0683785, 34.7988673 32.068341, 34.7988271 32.0681591, 34.7987976 32.0680251, 34.7987909 32.0679456, 34.7987688 32.0677156, 34.798748 32.0675065, 34.7987332 32.0670761)",,,,,,,,,
1312216095,387493707,0,40434576,True,"ביל""ו",residential,55.596,"LINESTRING (34.7808393 32.0714561, 34.7810438 32.0719251)",,,,,,,,,
1312216095,1312839269,0,228126497,False,,cycleway,83.084,"LINESTRING (34.7808393 32.0714561, 34.7802831 32.0716124, 34.7801383 32.0716659, 34.7800266 32.0717343)",,,,,,,,,
1312216095,1312216144,0,228126497,False,,cycleway,91.702,"LINESTRING (34.7808393 32.0714561, 34.7815101 32.0712572, 34.7816645 32.0712197, 34.7817651 32.0712336)",,,,,,,,,
1312216144,1312216172,0,116396566,False,,path,7.968,"LINESTRING (34.7817651 32.0712336, 34.7818493 32.071227)",,,,,,,,,
1312216144,1312216095,0,228126497,False,,cycleway,91.702,"LINESTRING (34.7817651 32.0712336, 34.7816645 32.0712197, 34.7815101 32.0712572, 34.7808393 32.0714561)",,,,,,,,,
1312216182,2144017079,0,30146320,True,כיכר הבימה,tertiary,9.347,"LINESTRING (34.7786683 32.0724014, 34.7785815 32.0724421)",,,,,,,,,
1312216182,4166597206,0,228126497,False,,cycleway,15.031,"LINESTRING (34.7786683 32.0724014, 34.7786413 32.0723657, 34.7785373 32.0723947)",,,,,,,,,
1312216182,3599546661,0,228126497,False,,cycleway,138.085,"LINESTRING (34.7786683 32.0724014, 34.7787185 32.0724674, 34.7789209 32.0724021, 34.779042 32.072363, 34.7792242 32.0722489, 34.7793627 32.0721622, 34.7795483 32.072046, 34.7798677 32.071846)",,,,,,,,,
1312275182,5988364211,0,122098356,False,בת ציון,residential,75.037,"LINESTRING (34.7968847 32.0638501, 34.7969327 32.0631765)",30,,,,,,,,
1312275182,1365179184,0,122098356,False,בת ציון,residential,4.005,"LINESTRING (34.7968847 32.0638501, 34.79688 32.0638859)",30,,,,,,,,
1312275182,1678949720,0,263609177,True,יצחק שדה,cycleway,198.991,"LINESTRING (34.7968847 32.0638501, 34.7977482 32.063944, 34.7988654 32.0641018, 34.798961 32.0641453)",,,,,,,,,
1312275281,1678949710,0,156591447,False,,cycleway,8.888,"LINESTRING (34.796786 32.0640527, 34.7967958 32.0639732)",,,,,,,,,
1312275281,312826980,0,156591447,False,,cycleway,72.58500000000001,"LINESTRING (34.796786 32.0640527, 34.7967099 32.0646674, 34.7967056 32.0647019)",,,,,,,,,
1312275281,2692325663,0,373509897,True,יצחק שדה,cycleway,419.03499999999997,"LINESTRING (34.796786 32.0640527, 34.7959455 32.0639863, 34.7956163 32.0639788, 34.7947082 32.0640451, 34.7943633 32.0640702, 34.7929535 32.0642437, 34.7923733 32.0643395)",,,,,,,,,
1312839269,3599546661,0,228126497,False,,cycleway,19.563000000000002,"LINESTRING (34.7800266 32.0717343, 34.7799433 32.071782, 34.7799342 32.0717872, 34.7798677 32.071846)",,,,,,,,,
1312839269,1312216095,0,228126497,False,,cycleway,83.084,"LINESTRING (34.7800266 32.0717343, 34.7801383 32.0716659, 34.7802831 32.0716124, 34.7808393 32.0714561)",,,,,,,,,
1312839269,387494857,0,26167858,True,הוברמן,residential,171.80200000000002,"LINESTRING (34.7800266 32.0717343, 34.7800427 32.0717761, 34.7801561 32.0720109, 34.7804134 32.072959, 34.7804873 32.0732263)",,,,,,,,,
1326866603,342357610,0,5118382,True,פנקס,secondary,77.961,"LINESTRING (34.7871871 32.0908551, 34.7880146 32.0908637)",,,2,,,,,,
1326866603,342357610,1,117878654,True,,cycleway,78.561,"LINESTRING (34.7871871 32.0908551, 34.7872971 32.0908392, 34.7879384 32.0908403, 34.7880146 32.0908637)",,,,,,,,,
1365179186,2666094551,0,260998134,False,,cycleway,69.983,"LINESTRING (34.7968811 32.0631728, 34.7969245 32.0625445)",,,,,,,,,
1365179186,5988310763,0,634607614,False,,cycleway,75.292,"LINESTRING (34.7968811 32.0631728, 34.7968352 32.0638488)",,,,,,,,,
1365179186,5988364211,0,634616757,False,"הפלמ""ח",residential,4.88,"LINESTRING (34.7968811 32.0631728, 34.7969327 32.0631765)",30,,,,,,,,
1365179186,5988364212,0,643182096,False,"הפלמ""ח",residential,6.863,"LINESTRING (34.7968811 32.0631728, 34.7968086 32.0631669)",30,,,,,,,,
1528646766,1695278980,0,619274420,True,יינון,residential,3.534,"LINESTRING (34.798929 32.0670716, 34.7988915 32.0670716)",30,,,,,,,,
1528646766,1305270023,0,155506560,True,,cycleway,409.902,"LINESTRING (34.798929 32.0670716, 34.7990418 32.0679052, 34.7990759 32.0681573, 34.7991136 32.0683381, 34.7991253 32.0683909, 34.7991812 32.0686425, 34.7992157 32.0687975, 34.7992471 32.0688853, 34.7993402 32.0691451, 34.7994149 32.0693536, 34.7995042 32.0696027, 34.7995875 32.0698352, 34.7996705 32.0700669, 34.7997553 32.0703037, 34.7998006 32.0704301, 34.799852 32.0706623)",,,,,,,,,
1568022440,2571155377,0,250734042,False,,cycleway,63.103,"LINESTRING (34.7766819 32.0508494, 34.7764749 32.0503097)",,,,,,,,,
1568022440,1568022518,0,143286563,True,,tertiary,10.165,"LINESTRING (34.7766819 32.0508494, 34.776714 32.0508534, 34.776736 32.0508618, 34.7767497 32.0508702, 34.7767644 32.0508835, 34.7767715 32.0508926)",,,,,,,,roundabout,
1568445829,417627537,0,30451254,False,,cycleway,5.307,"LINESTRING (34.81842 32.1182467, 34.8184381 32.1182919)",,,,,,,,,
1568445829,1107315954,0,95490481,True,,secondary_link,13.994,"LINESTRING (34.81842 32.1182467, 34.8185685 32.1182422)",,,,,,,,,
1568445829,2876119776,0,30451254,False,,cycleway,525.338,"LINESTRING (34.81842 32.1182467, 34.8181102 32.1176118, 34.8179959 32.1173644, 34.8177369 32.1167452, 34.8175906 32.1163477, 34.8175599 32.1161506, 34.8175577 32.1161366, 34.8174797 32.1159203, 34.8174368 32.1158347, 34.817357 32.1155063, 34.8172704 32.1152836, 34.8172027 32.1149714, 34.8172128 32.1148643, 34.8171779 32.1147078, 34.8171642 32.1146494, 34.8170964 32.1142521, 34.8170447 32.1138638, 34.8170405 32.113703)",,,,,,,,,
1568445831,1568445833,0,30451254,False,,cycleway,10.173,"LINESTRING (34.8185104 32.1184108, 34.8185521 32.1184952)",,,,,,,,,
1568445831,417627537,0,30451254,False,,cycleway,14.871,"LINESTRING (34.8185104 32.1184108, 34.8184381 32.1182919)",,,,,,,,,
1568445831,3147530487,0,271407929,True,אברהם שלונסקי,tertiary,10.483,"LINESTRING (34.8185104 32.1184108, 34.8184108 32.1184529)",,,,,,,,,
1568445833,1568445831,0,30451254,False,,cycleway,10.173,"LINESTRING (34.8185521 32.1184952, 34.8185104 32.1184108)",,,,,,,,,
1568445833,1102076645,0,30451254,False,,cycleway,289.396,"LINESTRING (34.8185521 32.1184952, 34.8196139 32.1200241, 34.8200285 32.1204703, 34.8202359 32.1206634)",,,,,,,,,
1568445833,1107315959,0,95490482,True,,secondary_link,17.648,"LINESTRING (34.8185521 32.1184952, 34.8185403 32.1185527, 34.8185368 32.118653)",,,,,,,,,
1574582458,2835081877,0,279282966,False,,cycleway,7.156,"LINESTRING (34.7780312 32.063729, 34.7780956 32.0637631)",,,,,,,,,
1574582458,3699173896,0,333538421,True,הרכבת,tertiary,18.53,"LINESTRING (34.7780312 32.063729, 34.777842 32.0637744)",,,,,,,,,
1574582458,1234762937,0,246425700,True,,tertiary_link,33.318,"LINESTRING (34.7780312 32.063729, 34.7779929 32.0637081, 34.7779548 32.0636768, 34.7779145 32.0636267, 34.7778192 32.0634939)",,,,,,,,,
1574692554,1449561809,0,184820050,True,קיבוץ גלויות,secondary,17.577,"LINESTRING (34.7731945 32.0495827, 34.7733495 32.0494948)",,,3,,,,,,
1574692554,4196775871,0,419657851,False,,cycleway,362.01899999999995,"LINESTRING (34.7731945 32.0495827, 34.7731983 32.0494159, 34.7729617 32.0486105, 34.7728335 32.0484338, 34.7725594 32.0483331, 34.7724038 32.0481649, 34.7723341 32.0477011, 34.772259 32.0472009, 34.7721946 32.0469417, 34.7720659 32.0468463, 34.7720633 32.0466434)",,,,,,,,,
1574692554,1574692755,0,143905188,True,,secondary_link,38.278,"LINESTRING (34.7731945 32.0495827, 34.7732385 32.0494767, 34.7732651 32.049395, 34.7732625 32.0492479)",,,,,,,,,
1574692898,4165518784,0,349842515,False,,cycleway,221.339,"LINESTRING (34.7735487 32.049249, 34.7735588 32.0492148, 34.7736065 32.0492318, 34.7736911 32.0492302, 34.7742025 32.0490238, 34.7747571 32.0488277, 34.7752305 32.0486631, 34.7754605 32.0485831, 34.7756586 32.048464)",,,,,,,,,
1574692898,1574692863,0,143905195,True,,secondary_link,22.1,"LINESTRING (34.7735487 32.049249, 34.7736277 32.0492619, 34.7737817 32.0492643)",,,,,,,,,
1575611218,6824876062,0,728292920,False,Mordechai Bentov,cycleway,110.72,"LINESTRING (34.7683428 32.0419988, 34.7683847 32.0421227, 34.768605 32.042612, 34.7687742 32.0429237)",,,,,,,,,
1678949710,1312275281,0,156591447,False,,cycleway,8.888,"LINESTRING (34.7967958 32.0639732, 34.796786 32.0640527)",,,,,,,,,
1678949710,4803340920,0,156591447,False,,cycleway,6.712,"LINESTRING (34.7967958 32.0639732, 34.7967956 32.0639605, 34.7967396 32.0639561)",,,,,,,,,
1678949710,282458294,0,"[155506490, 116398740]",True,יצחק שדה,tertiary,426.657,"LINESTRING (34.7967958 32.0639732, 34.795643 32.0639327, 34.7947616 32.0639905, 34.7938877 32.0640479, 34.7932317 32.0641514, 34.7923624 32.0642885, 34.7923016 32.0642981)",,,"['3', '2']",,,,,,
1678949720,3738160508,0,239790964,True,,tertiary_link,14.373999999999999,"LINESTRING (34.798961 32.0641453, 34.7990293 32.0641286, 34.7990965 32.0640896)",,,,,,,,,
1688194355,2656261070,0,354958376,False,,cycleway,6.06,"LINESTRING (34.7895797 32.0601042, 34.7895794 32.0601587)",,,,,,,,,
1688194355,1688194231,0,370292855,True,וינגייט,tertiary,21.068,"LINESTRING (34.7895797 32.0601042, 34.7893582 32.0600785)",,,,,,,,,
1707635635,667786477,0,30695359,False,,cycleway,36.91,"LINESTRING (34.7898665 32.0731159, 34.7899139 32.073204, 34.7901621 32.0733091)",,,,,,,,,
1707635635,3677378521,0,30695359,False,,cycleway,483.50399999999996,"LINESTRING (34.7898665 32.0731159, 34.7896061 32.0731873, 34.7894779 32.0732101, 34.7893629 32.0732157, 34.7890488 32.0732138, 34.7889724 32.0732133, 34.7885653 32.0732108, 34.7884416 32.0732101, 34.788092 32.073208, 34.7879532 32.0732336, 34.787525 32.0732385, 34.7871029 32.0732433, 34.7868539 32.0732476, 34.7866177 32.0732517, 34.7864741 32.0732588, 34.7861336 32.0732758, 34.7857267 32.0732809, 34.785275 32.0733024, 34.7849507 32.0733428, 34.78476 32.0733495)",,,,,,,,,
1707635635,6992787090,0,158597422,True,,trunk_link,26.233,"LINESTRING (34.7898665 32.0731159, 34.7899125 32.0730423, 34.7899826 32.0729017)",,,,,,,,,
1757673289,1757673333,0,164110654,False,,cycleway,566.928,"LINESTRING (34.7914024 32.1234113, 34.7913873 32.1234737, 34.7913875 32.1235028, 34.7914246 32.1235456, 34.7914634 32.1235756, 34.791487 32.1236227, 34.7915039 32.123697, 34.791604 32.1242659, 34.7917217 32.1248709, 34.7917292 32.1249791, 34.7917243 32.1250387, 34.7917065 32.125101, 34.7917146 32.1251843, 34.7917459 32.1252564, 34.7918047 32.1253932, 34.7921579 32.1272092, 34.7921384 32.1272798, 34.7921441 32.1273537, 34.7921649 32.1274238, 34.7922237 32.1275288, 34.7923567 32.1282937, 34.7924145 32.1283878)",,,,,,,,,
1757673333,1757673289,0,164110654,False,,cycleway,566.9279999999999,"LINESTRING (34.7924145 32.1283878, 34.7923567 32.1282937, 34.7922237 32.1275288, 34.7921649 32.1274238, 34.7921441 32.1273537, 34.7921384 32.1272798, 34.7921579 32.1272092, 34.7918047 32.1253932, 34.7917459 32.1252564, 34.7917146 32.1251843, 34.7917065 32.125101, 34.7917243 32.1250387, 34.7917292 32.1249791, 34.7917217 32.1248709, 34.791604 32.1242659, 34.7915039 32.123697, 34.791487 32.1236227, 34.7914634 32.1235756, 34.7914246 32.1235456, 34.7913875 32.1235028, 34.7913873 32.1234737, 34.7914024 32.1234113)",,,,,,,,,
1758360020,361093946,0,98701473,False,,cycleway,21.153,"LINESTRING (34.7939907 32.1230491, 34.7942047 32.1229913)",,,,,,,,,
1758360020,1191621628,0,98701473,False,,cycleway,721.838,"LINESTRING (34.7939907 32.1230491, 34.7940495 32.1233495, 34.7943124 32.124358, 34.7943231 32.1246034, 34.794409 32.1246988, 34.7944733 32.1247624, 34.7944411 32.1248578, 34.7944519 32.1250531, 34.7946343 32.12588, 34.7948006 32.1266387, 34.7948327 32.1268158, 34.7949186 32.1268885, 34.7949293 32.1269885, 34.7948649 32.1270975, 34.7951814 32.1286239, 34.7951645 32.1287099, 34.7950894 32.128778, 34.7950464 32.1288598, 34.7950848 32.1293322)",,,,,,,,,
1758360020,3666392256,0,164182067,False,,path,86.929,"LINESTRING (34.7939907 32.1230491, 34.7932854 32.1230658, 34.7930721 32.1231019)",,,,,,,,,
1785658295,442898686,0,157321286,False,יינון,residential,3.552,"LINESTRING (34.7987332 32.0670761, 34.7987708 32.0670738)",30,,,,,,,,
1785658295,1312275281,0,"[373509897, 167162490]",True,יצחק שדה,cycleway,512.384,"LINESTRING (34.7987332 32.0670761, 34.7987426 32.066226, 34.7987735 32.065851, 34.7989635 32.064504, 34.7989626 32.0643727, 34.7989373 32.0643293, 34.7975137 32.0641092, 34.796786 32.0640527)",,,,,,,,,
1785658295,312834939,0,157321286,False,יינון,residential,79.66,"LINESTRING (34.7987332 32.0670761, 34.7981026 32.0671089, 34.7978891 32.0671144)",30,,,,,,,,
1919997708,1937697695,0,264146926,True,,cycleway,331.239,"LINESTRING (34.7995006 32.049932, 34.7989566 32.046989)",,,,,,,,,
1919997708,647033265,0,44376955,False,קרייתי,residential,68.529,"LINESTRING (34.7995006 32.049932, 34.7987868 32.0500494)",30,,,,,,,,
1919997708,681273917,0,44376955,False,קרייתי,residential,3.669,"LINESTRING (34.7995006 32.049932, 34.7995391 32.0499271)",30,,,,,,,,
