u,v,key,osmid,name,highway,oneway,length,geometry,maxspeed,lanes,ref,tunnel,bridge,junction,access,width,service
416631044,416638549,0,35555866,יצחק טבנקין,residential,False,104.571,"LINESTRING (34.8280248 32.1162157, 34.828899 32.116342, 34.8291202 32.1163692)",30,,,,,,,,
416631044,387490782,0,35555866,יצחק טבנקין,residential,False,87.99600000000001,"LINESTRING (34.8280248 32.1162157, 34.827362 32.11612, 34.8271064 32.1160713)",30,,,,,,,,
416631790,416630271,0,35555965,יצחק פרלשטיין,residential,False,56.676,"LINESTRING (34.8284512 32.1151207, 34.8281779 32.1155748)",30,,,,,,,,
416631790,416628930,0,"[35555965, 35555967]","['דב כרמי', 'יצחק פרלשטיין']",residential,False,165.97199999999998,"LINESTRING (34.8284512 32.1151207, 34.82869 32.114811, 34.829913 32.115244)",30,,,,,,,,
416631790,416632613,0,"[35556050, 35556047]","['וולמן', 'אריה שרון']",residential,False,160.20800000000003,"LINESTRING (34.8284512 32.1151207, 34.8274391 32.1146305, 34.8272875 32.1146651, 34.827131 32.114846, 34.8271114 32.1149406)",30,,,,,,,,
416631805,387490782,0,35556140,וולמן,residential,True,68.013,"LINESTRING (34.827097 32.1154597, 34.8271064 32.1160713)",30,,,,,,,,
416631805,416634039,0,35556181,רבקה גובר,residential,False,99.05000000000001,"LINESTRING (34.827097 32.1154597, 34.8262978 32.1154629, 34.8260453 32.1154639)",30,,,,,,,,
416632613,416631805,0,35556140,וולמן,residential,True,57.737,"LINESTRING (34.8271114 32.1149406, 34.827097 32.1154597)",30,,,,,,,,
416632613,416631790,0,"[35556050, 35556047]","['וולמן', 'אריה שרון']",residential,False,160.208,"LINESTRING (34.8271114 32.1149406, 34.827131 32.114846, 34.8272875 32.1146651, 34.8274391 32.1146305, 34.8284512 32.1151207)",30,,,,,,,,
416632613,4665356128,0,35556138,וולמן,residential,False,155.152,"LINESTRING (34.8271114 32.1149406, 34.8266464 32.1147367, 34.8264176 32.1146391, 34.8261492 32.1145239, 34.8257928 32.1143766, 34.8256251 32.1143524)",30,,,,,,,,
416633132,416613220,0,25015237,פנחס רוזן,primary,True,57.971,"LINESTRING (34.8253266 32.1143468, 34.8252896 32.1138264)",,,482,,,,,,
416633132,416633134,0,35556138,וולמן,residential,False,13.871,"LINESTRING (34.8253266 32.1143468, 34.8254738 32.1143428)",30,,,,,,,,
416633134,416633132,0,35556138,וולמן,residential,False,13.871,"LINESTRING (34.8254738 32.1143428, 34.8253266 32.1143468)",30,,,,,,,,
416633134,2763587027,0,31134803,פנחס רוזן,primary,True,153.125,"LINESTRING (34.8254738 32.1143428, 34.825525 32.1149285, 34.8255608 32.1157177)",,,482,,,,,,
416633134,4665356128,0,35556138,וולמן,residential,False,14.293,"LINESTRING (34.8254738 32.1143428, 34.8255688 32.1143474, 34.8256251 32.1143524)",30,,,,,,,,
416634039,416631805,0,35556181,רבקה גובר,residential,False,99.05000000000001,"LINESTRING (34.8260453 32.1154639, 34.8262978 32.1154629, 34.827097 32.1154597)",30,,,,,,,,
416634515,416636883,0,35556190,תירוש,residential,False,39.777,"LINESTRING (34.8309402 32.1160503, 34.8311572 32.1163572)",30,,,,,,,,
416634515,416634751,0,35556190,תירוש,residential,False,115.01299999999999,"LINESTRING (34.8309402 32.1160503, 34.830788 32.11579, 34.8307704 32.1156321, 34.830837 32.115434, 34.8309205 32.1152694, 34.831156 32.115253)",30,,,,,,,,
416634515,271878283,0,172532015,יצחק טבנקין,residential,False,143.11,"LINESTRING (34.8309402 32.1160503, 34.8312135 32.1159127, 34.8314232 32.1157219, 34.8316931 32.1155027, 34.831957 32.1153813, 34.8321761 32.1153689)",30,,,,,,,,
416634515,1834267841,0,172532015,יצחק טבנקין,residential,False,91.87599999999999,"LINESTRING (34.8309402 32.1160503, 34.830871 32.116092, 34.830574 32.116242, 34.8301046 32.1163595, 34.8300524 32.1163751)",30,,,,,,,,
416634751,416634515,0,35556190,תירוש,residential,False,115.013,"LINESTRING (34.831156 32.115253, 34.8309205 32.1152694, 34.830837 32.115434, 34.8307704 32.1156321, 34.830788 32.11579, 34.8309402 32.1160503)",30,,,,,,,,
416634816,416636883,0,35556190,תירוש,residential,False,65.039,"LINESTRING (34.8315354 32.1168466, 34.8311572 32.1163572)",30,,,,,,,,
416634816,416635976,0,35556293,רביבים,residential,True,185.66199999999998,"LINESTRING (34.8315354 32.1168466, 34.8317043 32.1167722, 34.831916 32.1167291, 34.8321719 32.1167214, 34.8323576 32.1167753, 34.8324945 32.1168308, 34.8326856 32.1169902, 34.8327484 32.117103, 34.8327807 32.1171626, 34.8327907 32.1171812, 34.832799 32.1172156, 34.8328361 32.1175535)",30,,,,,,,,
416635976,416637426,0,35556293,רביבים,residential,True,215.485,"LINESTRING (34.8328361 32.1175535, 34.8327837 32.1177096, 34.8326335 32.1179127, 34.8324238 32.1180567, 34.8322901 32.118109, 34.832043 32.1181503, 34.8317512 32.1181178, 34.8316226 32.1180674, 34.8314838 32.1179977, 34.8312879 32.117811, 34.8312041 32.1176567, 34.8311898 32.1176147)",30,,,,,,,,
416635976,416638688,0,35556542,אמירים,residential,False,137.126,"LINESTRING (34.8328361 32.1175535, 34.8329897 32.1175675, 34.8331007 32.1176122, 34.8333 32.117762, 34.833394 32.117856, 34.833489 32.117973, 34.8335463 32.1181579, 34.8335794 32.1184729)",30,,,,,,,,
416636862,416636883,0,35556353,כיסופים,residential,False,209.747,"LINESTRING (34.83304 32.116495, 34.8330048 32.116383, 34.832941 32.116261, 34.8328403 32.1161663, 34.83269 32.1160906, 34.8324816 32.116056, 34.8322276 32.1160653, 34.831834 32.116113, 34.8314498 32.1162032, 34.8311572 32.1163572)",30,,,,,,,,
416636883,416634515,0,35556190,תירוש,residential,False,39.777,"LINESTRING (34.8311572 32.1163572, 34.8309402 32.1160503)",30,,,,,,,,
416636883,416634816,0,35556190,תירוש,residential,False,65.039,"LINESTRING (34.8311572 32.1163572, 34.8315354 32.1168466)",30,,,,,,,,
416636883,416636862,0,35556353,כיסופים,residential,False,209.74699999999999,"LINESTRING (34.8311572 32.1163572, 34.8314498 32.1162032, 34.831834 32.116113, 34.8322276 32.1160653, 34.8324816 32.116056, 34.83269 32.1160906, 34.8328403 32.1161663, 34.832941 32.116261, 34.8330048 32.116383, 34.83304 32.116495)",30,,,,,,,,
416636883,416637426,0,35556357,כיסופים,residential,True,243.46300000000002,"LINESTRING (34.8311572 32.1163572, 34.8308083 32.1166068, 34.83061 32.116948, 34.8305215 32.1172909, 34.8305146 32.1175394, 34.8305392 32.1177346, 34.8305786 32.1177898, 34.8306323 32.1178116, 34.8311898 32.1176147)",30,,,,,,,,
416637426,416634816,0,35556293,רביבים,residential,True,96.805,"LINESTRING (34.8311898 32.1176147, 34.8311812 32.1175831, 34.8311815 32.1172918, 34.8313089 32.1170376, 34.8315354 32.1168466)",30,,,,,,,,
416638549,416638586,0,316972647,ברטונוב,residential,False,49.906,"LINESTRING (34.8291202 32.1163692, 34.8290269 32.116811)",30,,,,,,,,
416638549,1834267800,0,35555866,יצחק טבנקין,residential,False,70.022,"LINESTRING (34.8291202 32.1163692, 34.829534 32.11642, 34.829628 32.11642, 34.8298005 32.1163984, 34.8298573 32.1163943)",30,,,,,,,,
416638549,416631044,0,35555866,יצחק טבנקין,residential,False,104.571,"LINESTRING (34.8291202 32.1163692, 34.828899 32.116342, 34.8280248 32.1162157)",30,,,,,,,,
416638586,416638549,0,316972647,ברטונוב,residential,False,49.906,"LINESTRING (34.8290269 32.116811, 34.8291202 32.1163692)",30,,,,,,,,
416638586,1121332751,0,95952427,2386,residential,False,144.367,"LINESTRING (34.8290269 32.116811, 34.8277906 32.1166358, 34.8277056 32.1166238, 34.8276835 32.1167864)",30,,,,,,,,
416638586,1834267803,0,"[35556512, 35556510, 316972647]","[""צ'מרינסקי"", 'ברטונוב']",residential,False,348.48299999999995,"LINESTRING (34.8290269 32.116811, 34.8289438 32.1172046, 34.8288276 32.1177338, 34.8291782 32.117807, 34.8296147 32.1178981, 34.8296787 32.1179114, 34.8299799 32.1164805)",30,,,,,,,,
416638688,416635976,0,35556542,אמירים,residential,False,137.126,"LINESTRING (34.8335794 32.1184729, 34.8335463 32.1181579, 34.833489 32.117973, 34.833394 32.117856, 34.8333 32.117762, 34.8331007 32.1176122, 34.8329897 32.1175675, 34.8328361 32.1175535)",30,,,,,,,,
416638912,2728576336,0,25015411,משמר הירדן,tertiary,False,200.62,"LINESTRING (34.8337388 32.1169241, 34.8344523 32.1186241)",,,,,,,,,
416638912,416639005,0,35556583,סמטת משמר הירדן,residential,False,55.727,"LINESTRING (34.8337388 32.1169241, 34.8343012 32.1167683)",30,,,,,,,,
416638912,271878268,0,25015411,משמר הירדן,tertiary,False,169.171,"LINESTRING (34.8337388 32.1169241, 34.8332383 32.1155019, 34.8332257 32.1154661)",,,,,,,,,
416639005,381511949,0,33494650,"ק""ם",residential,True,80.58,"LINESTRING (34.8343012 32.1167683, 34.8345667 32.1174572)",30,,,,,,,,
416639005,416638912,0,35556583,סמטת משמר הירדן,residential,False,55.727,"LINESTRING (34.8343012 32.1167683, 34.8337388 32.1169241)",30,,,,,,,,
417131196,1171698753,0,267398583,דבורה הנביאה,tertiary,True,231.80700000000002,"LINESTRING (34.8357787 32.1188467, 34.8360684 32.1188001, 34.8362655 32.1187479, 34.8365592 32.1186388, 34.8367162 32.1185588, 34.8369137 32.1184352, 34.8372227 32.1181735, 34.8374527 32.1179404, 34.8376795 32.1176462)",,,,,,,,,
417131924,1187565519,0,32786728,"צה""ל",tertiary,False,65.946,"LINESTRING (34.82954 32.12269, 34.8289296 32.1225823, 34.8288542 32.1225701)",30,,,,,,,,
417131924,417132415,0,35592011,,tertiary,True,8.352,"LINESTRING (34.82954 32.12269, 34.8295483 32.1226738, 34.8295627 32.1226609, 34.8295814 32.122653, 34.8296073 32.1226514)",,,,,,roundabout,,,
417132169,369338952,0,35591975,"צה""ל",tertiary,False,162.139,"LINESTRING (34.8296557 32.122718, 34.8301403 32.1228579, 34.830669 32.1230017, 34.8309873 32.1230645, 34.831108 32.1230819, 34.8313103 32.123111)",30,,,,,,,,
417132169,417132414,0,35592011,,tertiary,True,7.946000000000001,"LINESTRING (34.8296557 32.122718, 34.8296458 32.1227336, 34.8296301 32.1227453, 34.8296106 32.1227518, 34.829589 32.1227522)",,,,,,roundabout,,,
417132414,417131924,0,35592011,,tertiary,True,9.286000000000001,"LINESTRING (34.829589 32.1227522, 34.8295692 32.1227464, 34.829553 32.1227352, 34.8295423 32.1227199, 34.8295384 32.1227025, 34.82954 32.12269)",,,,,,roundabout,,,
417132414,679329266,0,35592091,אבוקה,residential,False,53.665,"LINESTRING (34.829589 32.1227522, 34.8295641 32.1229877, 34.8296448 32.1232242)",30,,,,,,,,
417132415,679333658,0,35592050,מתתיהו שוהם,residential,False,34.746,"LINESTRING (34.8296073 32.1226514, 34.8296379 32.12234)",30,,,,,,,,
417132415,417132169,0,35592011,,tertiary,True,9.868,"LINESTRING (34.8296073 32.1226514, 34.8296272 32.1226569, 34.8296436 32.1226679, 34.8296546 32.122683, 34.8296588 32.1227003, 34.8296557 32.122718)",,,,,,roundabout,,,
417623275,420287565,0,272033511,קריית שאול,residential,True,30.843,"LINESTRING (34.8231679 32.1248118, 34.8234414 32.1246592)",,,,,,,,,
417623275,417763275,0,"[272033520, 35953892]",קריית שאול,"['residential', 'secondary_link']",True,182.02399999999997,"LINESTRING (34.8231679 32.1248118, 34.8232958 32.1246948, 34.8237736 32.1241647, 34.8238254 32.1240314, 34.8238936 32.1239095, 34.8238993 32.1238688, 34.8238909 32.1238251, 34.8238652 32.1237752, 34.8237207 32.1235637, 34.823699 32.1235216, 34.8236914 32.1234661, 34.8237223 32.123424)",,,,,,,,,
417624290,417624642,0,35659994,חיים שורר,residential,False,64.682,"LINESTRING (34.8120372 32.1229652, 34.811943 32.122389)",30,,,,,,,,
417624290,414685307,0,35372928,אלכסנדר פן,residential,False,233.65000000000003,"LINESTRING (34.8120372 32.1229652, 34.812386 32.1229317, 34.8129895 32.1228736, 34.8137 32.1228172, 34.8138183 32.1228087, 34.8145052 32.1227506)",30,,,,,,,,
417624290,413898291,0,196782312,אלכסנדר פן,residential,False,395.18399999999997,"LINESTRING (34.8120372 32.1229652, 34.811925 32.1229779, 34.8117104 32.1230714, 34.8116291 32.1231453, 34.8115521 32.1232549, 34.8115216 32.1234494, 34.81156 32.1236282, 34.8115844 32.1237107, 34.8117646 32.1238514, 34.8120862 32.12391, 34.8145159 32.1236349)",30,,,,,,,,
417624293,417624642,0,35659994,חיים שורר,residential,False,22.036,"LINESTRING (34.8119026 32.1221938, 34.811943 32.122389)",30,,,,,,,,
417624330,415459682,0,42580244,חיים שורר,residential,False,25.269,"LINESTRING (34.8118511 32.1219394, 34.8118095 32.1217149)",,,,,,,,,
417624642,417624293,0,35659994,חיים שורר,residential,False,22.036,"LINESTRING (34.811943 32.122389, 34.8119026 32.1221938)",30,,,,,,,,
417624642,417624290,0,35659994,חיים שורר,residential,False,64.682,"LINESTRING (34.811943 32.122389, 34.8120372 32.1229652)",30,,,,,,,,
417624642,417638774,0,35670744,יוסף מילוא,residential,False,39.818,"LINESTRING (34.811943 32.122389, 34.8115208 32.1224084)",30,,,,,,,,
417624642,1102085491,0,35670744,יוסף מילוא,residential,False,35.988,"LINESTRING (34.811943 32.122389, 34.8123246 32.1223716)",30,,,,,,,,
417632981,4135912116,0,35665050,ראול ולנברג,residential,True,52.536,"LINESTRING (34.8416998 32.1155192, 34.8416671 32.1154172, 34.8416251 32.1153147, 34.8415769 32.1152122, 34.8414867 32.1150855)",,,,,,,,,
417632981,849307633,0,35665854,כיכר אהוד אבריאל,residential,True,21.543000000000003,"LINESTRING (34.8416998 32.1155192, 34.8417066 32.1154874, 34.8417249 32.1154591, 34.8417526 32.1154369, 34.8417872 32.1154233, 34.841825 32.1154194, 34.8418624 32.1154257)",,,,,,roundabout,,,
417635284,6579560133,0,35665953,הצנחנים,residential,False,97.277,"LINESTRING (34.8414037 32.1158624, 34.8406731 32.1164808)",30,,,,,,,,
417635284,417635286,0,35666015,הצנחנים,residential,False,46.301,"LINESTRING (34.8414037 32.1158624, 34.8417543 32.1161543)",30,,,,,,,,
417635284,4220237826,0,35665953,הצנחנים,residential,False,43.239999999999995,"LINESTRING (34.8414037 32.1158624, 34.8416619 32.1156437, 34.8417283 32.1155874)",30,,,,,,,,
417635284,1049970057,0,35666057,הדף היומי,residential,False,253.03300000000002,"LINESTRING (34.8414037 32.1158624, 34.8412499 32.1157241, 34.8407231 32.1152636, 34.8394985 32.1162688)",30,,,,,,,,
417635286,417635284,0,35666015,הצנחנים,residential,False,46.301,"LINESTRING (34.8417543 32.1161543, 34.8414037 32.1158624)",30,,,,,,,,
417635286,417635408,0,35666117,הצנחנים,residential,False,18.921,"LINESTRING (34.8417543 32.1161543, 34.8418925 32.1160308)",,,,,,,,,
417635286,417635407,0,35666117,הצנחנים,residential,False,14.821,"LINESTRING (34.8417543 32.1161543, 34.841646 32.116251)",,,,,,,,,
417635407,417635286,0,35666117,הצנחנים,residential,False,14.821,"LINESTRING (34.841646 32.116251, 34.8417543 32.1161543)",,,,,,,,,
417635408,417635286,0,35666117,הצנחנים,residential,False,18.921,"LINESTRING (34.8418925 32.1160308, 34.8417543 32.1161543)",,,,,,,,,
417635696,417637416,0,35666424,רמה,residential,False,132.928,"LINESTRING (34.841673 32.119876, 34.841693 32.1199947, 34.8418961 32.1210564)",30,,,,,,,,
417635696,417636900,0,35666424,רמה,residential,False,127.44999999999999,"LINESTRING (34.841673 32.119876, 34.8416155 32.119478, 34.841588 32.119288, 34.8415433 32.1187355)",30,,,,,,,,
417635696,417637103,0,35666643,אלמגור,residential,False,113.86399999999999,"LINESTRING (34.841673 32.119876, 34.8421434 32.1198243, 34.842872 32.1197442)",30,,,,,,,,
417635895,417635897,0,35666457,קהילת קליבלנד,residential,False,186.062,"LINESTRING (34.8416905 32.1176439, 34.84271 32.11755, 34.8427571 32.1178793, 34.8428242 32.1183489)",30,,,,,,,,
417635895,6579560133,0,35668263,בית אל,residential,False,162.55800000000002,"LINESTRING (34.8416905 32.1176439, 34.841627 32.1174759, 34.8415688 32.117376, 34.8414102 32.1171931, 34.8411602 32.1169457, 34.8408043 32.116606, 34.8406731 32.1164808)",30,,,,,,,,
417635895,417636920,0,422279958,בית אל,residential,True,109.763,"LINESTRING (34.8416905 32.1176439, 34.8417203 32.1178538, 34.8417211 32.1180067, 34.8417078 32.1181597, 34.8416527 32.1183876, 34.8415552 32.1186095)",30,,,,,,,,
417635897,417635895,0,35666457,קהילת קליבלנד,residential,False,186.062,"LINESTRING (34.8428242 32.1183489, 34.8427571 32.1178793, 34.84271 32.11755, 34.8416905 32.1176439)",30,,,,,,,,
417636900,417635696,0,35666424,רמה,residential,False,127.45,"LINESTRING (34.8415433 32.1187355, 34.841588 32.119288, 34.8416155 32.119478, 34.841673 32.119876)",30,,,,,,,,
417636900,849307622,0,35666604,,residential,True,7.556000000000001,"LINESTRING (34.8415433 32.1187355, 34.8415165 32.1187354, 34.8414915 32.1187274, 34.8414712 32.1187127)",,,,,,roundabout,,,
417636920,417636900,0,35666604,,residential,True,19.073999999999998,"LINESTRING (34.8415552 32.1186095, 34.8415786 32.1186204, 34.8416011 32.1186453, 34.8416074 32.1186673, 34.8416043 32.1186898, 34.8415924 32.1187101, 34.8415729 32.1187256, 34.8415433 32.1187355)",,,,,,roundabout,,,
417637034,417637416,0,35666424,רמה,residential,False,43.929,"LINESTRING (34.8419698 32.1214465, 34.8418961 32.1210564)",30,,,,,,,,
417637103,417637124,0,35666647,כורזים,residential,False,105.241,"LINESTRING (34.842872 32.1197442, 34.8430423 32.1206796)",,,,,,,,,
417637103,417637150,0,35666643,אלמגור,residential,False,88.14099999999999,"LINESTRING (34.842872 32.1197442, 34.8432744 32.1196801, 34.843206 32.119238)",30,,,,,,,,
417637103,417635696,0,35666643,אלמגור,residential,False,113.86399999999999,"LINESTRING (34.842872 32.1197442, 34.8421434 32.1198243, 34.841673 32.119876)",30,,,,,,,,
417637124,417637103,0,35666647,כורזים,residential,False,105.241,"LINESTRING (34.8430423 32.1206796, 34.842872 32.1197442)",,,,,,,,,
417637124,417637128,0,35666648,כורזים,residential,False,42.254,"LINESTRING (34.8430423 32.1206796, 34.843489 32.120644)",,,,,,,,,
417637124,417637126,0,35666648,כורזים,residential,False,35.674,"LINESTRING (34.8430423 32.1206796, 34.8429053 32.1206905, 34.8429333 32.1208934)",,,,,,,,,
417637126,417637124,0,35666648,כורזים,residential,False,35.674,"LINESTRING (34.8429333 32.1208934, 34.8429053 32.1206905, 34.8430423 32.1206796)",,,,,,,,,
417637128,417637124,0,35666648,כורזים,residential,False,42.254,"LINESTRING (34.843489 32.120644, 34.8430423 32.1206796)",,,,,,,,,
417637150,417637103,0,35666643,אלמגור,residential,False,88.14099999999999,"LINESTRING (34.843206 32.119238, 34.8432744 32.1196801, 34.842872 32.1197442)",30,,,,,,,,
417637416,417637034,0,35666424,רמה,residential,False,43.929,"LINESTRING (34.8418961 32.1210564, 34.8419698 32.1214465)",30,,,,,,,,
417637416,417637424,0,35666691,פילדלפיה,residential,False,110.126,"LINESTRING (34.8418961 32.1210564, 34.8407468 32.1212392)",30,,,,,,,,
417637416,417635696,0,35666424,רמה,residential,False,132.928,"LINESTRING (34.8418961 32.1210564, 34.841693 32.1199947, 34.841673 32.119876)",30,,,,,,,,
