u,v,key,osmid,oneway,name,highway,length,geometry,bridge,width,access,tunnel,lanes,maxspeed
2686226147,2611449947,0,749189722,False,,cycleway,16.743,"LINESTRING (34.7924808 32.1031557, 34.7924507 32.1033041)",,,,,,
2686226148,2686226149,0,749189722,False,,cycleway,10.846,"LINESTRING (34.7925214 32.102904, 34.7925246 32.1028065)",,,,,,
2686226148,2686226147,0,749189722,False,,cycleway,28.248,"LINESTRING (34.7925214 32.102904, 34.7924808 32.1031557)",,,,,,
2686226149,2710651086,0,749189722,False,,cycleway,19.205,"LINESTRING (34.7925246 32.1028065, 34.792532 32.1026339)",,,,,,
2686226149,2686226148,0,749189722,False,,cycleway,10.846,"LINESTRING (34.7925246 32.1028065, 34.7925214 32.102904)",,,,,,
2686226150,7006119031,0,749189722,False,,cycleway,13.682,"LINESTRING (34.7924961 32.1026063, 34.7925887 32.1025115)",,,,,,
2686226150,2710651086,0,749189722,False,,cycleway,4.567,"LINESTRING (34.7924961 32.1026063, 34.792532 32.1026339)",,,,,,
2686226151,2686226152,0,749189720,False,,cycleway,38.454,"LINESTRING (34.7927376 32.1018352, 34.7928153 32.1014957)",,,,,,
2686226151,7006119033,0,749189720,False,,cycleway,17.671,"LINESTRING (34.7927376 32.1018352, 34.7927078 32.1019921)",,,,,,
2686226152,5081770926,0,749189720,False,,cycleway,53.119,"LINESTRING (34.7928153 32.1014957, 34.7929324 32.1010284)",,,,,,
2686226152,2686226151,0,749189720,False,,cycleway,38.454,"LINESTRING (34.7928153 32.1014957, 34.7927376 32.1018352)",,,,,,
2686226153,5081770927,0,749189720,False,,cycleway,36.964,"LINESTRING (34.7930835 32.1004255, 34.7930882 32.1000931)",,,,,,
2686226153,5081770926,0,749189720,False,,cycleway,68.534,"LINESTRING (34.7930835 32.1004255, 34.7929324 32.1010284)",,,,,,
2692264999,6434032127,0,261746310,False,שביל דוד בן גוריון,cycleway,8.407,"LINESTRING (34.7782016 32.0824481, 34.778274 32.0824039)",,,,,,
2692296673,3736070219,0,258833552,False,,cycleway,7.899,"LINESTRING (34.7819841 32.0733698, 34.7820673 32.0733611)",,,,,,
2692296673,5081783301,0,263603946,False,שביל אבן גבירול,path,5.08,"LINESTRING (34.7819841 32.0733698, 34.7819792 32.0734153)",,,,,,
2692325656,1312275206,0,263609177,True,יצחק שדה,cycleway,10.741,"LINESTRING (34.7923479 32.0641384, 34.7924611 32.0641271)",,,,,,
2692325662,5285594852,0,271159470,False,,cycleway,9.035,"LINESTRING (34.7920307 32.0641068, 34.7919515 32.0641526)",,,,,,
2692369407,1326866610,0,263613827,True,,cycleway,59.623,"LINESTRING (34.7829857 32.0908184, 34.7836186 32.0908185)",,,,,,
2692369407,1326879664,0,117878656,False,,path,5.304,"LINESTRING (34.7829857 32.0908184, 34.7829294 32.0908184)",,,,,,
2692391958,2692391959,0,263615938,False,,cycleway,23.944,"LINESTRING (34.7831198 32.0979762, 34.7830876 32.0977626)",,,,,,
2692391958,2692391960,0,263615938,False,,cycleway,21.322,"LINESTRING (34.7831198 32.0979762, 34.7831734 32.0981625)",,,,,,
2692391959,354033541,0,263615938,False,,cycleway,7.221,"LINESTRING (34.7830876 32.0977626, 34.7831375 32.0977133)",,,,,,
2692391959,2692391958,0,263615938,False,,cycleway,23.944,"LINESTRING (34.7830876 32.0977626, 34.7831198 32.0979762)",,,,,,
2692391960,2692391958,0,263615938,False,,cycleway,21.322,"LINESTRING (34.7831734 32.0981625, 34.7831198 32.0979762)",,,,,,
2692391960,2692391961,0,263615938,False,,cycleway,20.171,"LINESTRING (34.7831734 32.0981625, 34.7832539 32.0983306)",,,,,,
2692391961,2692391960,0,263615938,False,,cycleway,20.171,"LINESTRING (34.7832539 32.0983306, 34.7831734 32.0981625)",,,,,,
2692391961,4755318730,0,263615938,False,,cycleway,14.802,"LINESTRING (34.7832539 32.0983306, 34.783243 32.0984634)",,,,,,
2696083645,2657949129,0,260326724,True,,cycleway,18.631,"LINESTRING (34.776289 32.0411411, 34.7764808 32.0411006)",,,,,,
2696083651,2657967902,0,263926077,True,,cycleway,41.902,"LINESTRING (34.7792677 32.0417688, 34.7788985 32.0415589)",,,,,,
2696083654,2657949147,0,260326724,True,,cycleway,7.05,"LINESTRING (34.779348 32.0417003, 34.7794077 32.0417385)",,,,,,
2696083661,2657967909,0,263926077,True,,cycleway,4.125,"LINESTRING (34.776313 32.0412362, 34.7762704 32.0412447)",,,,,,
2696085023,2657949157,0,260333173,True,,cycleway,5.432,"LINESTRING (34.7806334 32.0430732, 34.7806577 32.0431175)",,,,,,
2696085024,2657949159,0,260333173,True,,cycleway,36.177,"LINESTRING (34.7806884 32.0432071, 34.7807952 32.0435196)",,,,,,
2696085025,2657967896,0,260329382,True,,cycleway,8.813,"LINESTRING (34.7805192 32.0430829, 34.7804774 32.043012)",,,,,,
2696085026,2657967895,0,260329382,True,,cycleway,8.498,"LINESTRING (34.7805919 32.0432354, 34.780566 32.0431622)",,,,,,
2696085028,2696085023,0,260333173,True,,cycleway,4.25,"LINESTRING (34.7806145 32.0430385, 34.7806334 32.0430732)",,,,,,
2696097311,2696097316,0,260333173,True,,cycleway,4.609,"LINESTRING (34.7803968 32.0426702, 34.7804251 32.042704)",,,,,,
2696097315,2657949148,0,260326724,True,,cycleway,10.131,"LINESTRING (34.7797745 32.0420229, 34.7798538 32.0420844)",,,,,,
2696097316,2657949154,0,260333173,True,,cycleway,12.639,"LINESTRING (34.7804251 32.042704, 34.7805027 32.0427967)",,,,,,
2696097319,2657967901,0,263926077,True,,cycleway,48.532,"LINESTRING (34.7797032 32.0420878, 34.7793185 32.0417977)",,,,,,
2696097320,2658030204,0,260329382,True,,cycleway,38.203,"LINESTRING (34.7802989 32.042721, 34.7800667 32.0424394)",,,,,,
2696429751,2670994902,0,260122756,False,,cycleway,2.637,"LINESTRING (34.7943618 32.0565204, 34.7943897 32.0565186)",,,,,,
2696429751,2670994898,0,260122756,False,,cycleway,235.838,"LINESTRING (34.7943618 32.0565204, 34.7918614 32.0566074)",,,,,,
2696429755,2656078843,0,260122754,False,,cycleway,9.291,"LINESTRING (34.7977333 32.0564669, 34.7978318 32.0564633)",,,,,,
2696429755,3554501046,0,260122754,False,,cycleway,103.033,"LINESTRING (34.7977333 32.0564669, 34.796641 32.0565064)",,,,,,
2696429757,2656078849,0,260122754,False,,cycleway,24.513,"LINESTRING (34.7947151 32.0565292, 34.7949737 32.0565529)",,,,,,
2696429771,2656078853,0,260122754,False,,cycleway,3.737,"LINESTRING (34.7993257 32.0564279, 34.7993653 32.0564262)",,,,,,
2696429771,2656078843,0,260122754,False,,cycleway,140.841,"LINESTRING (34.7993257 32.0564279, 34.7978318 32.0564633)",,,,,,
2698056330,6050892912,0,642846741,False,,cycleway,8.52,"LINESTRING (34.7886742 32.0770454, 34.7886618 32.0771213)",,,,,,
2698056330,2698056222,0,116396567,False,,path,8.765,"LINESTRING (34.7886742 32.0770454, 34.7887619 32.0770717)",,,,,,
2698056330,6050892905,0,116396567,False,,path,0.115,"LINESTRING (34.7886742 32.0770454, 34.788673 32.0770452)",,,,,,
2698089309,3738153338,0,264146926,True,,cycleway,106.18,"LINESTRING (34.800263 32.0590632, 34.8003144 32.0581093)",,,,,,
2698089309,2698089322,0,264146928,False,,cycleway,5.135,"LINESTRING (34.800263 32.0590632, 34.8002537 32.0591087)",,,,,,
2698089313,2698089338,0,264146927,False,,cycleway,7.153,"LINESTRING (34.8005339 32.0590365, 34.8005362 32.0591008)",,,,,,
2698089320,3738160504,0,264146924,True,,cycleway,108.8,"LINESTRING (34.8005571 32.0593568, 34.8004547 32.0603314)",,,,,,
2698089320,1953636967,0,264146927,False,,cycleway,8.131,"LINESTRING (34.8005571 32.0593568, 34.8005594 32.0592837)",,,,,,
2698089322,2698089309,0,264146928,False,,cycleway,5.135,"LINESTRING (34.8002537 32.0591087, 34.800263 32.0590632)",,,,,,
2698089322,1919997714,0,264146928,False,,cycleway,6.674,"LINESTRING (34.8002537 32.0591087, 34.8002453 32.0591683)",,,,,,
2698089330,1919997714,0,264146928,False,,cycleway,11.111,"LINESTRING (34.8002302 32.0592674, 34.8002453 32.0591683)",,,,,,
2698089330,2698089336,0,264146928,False,,cycleway,3.636,"LINESTRING (34.8002302 32.0592674, 34.8002272 32.0593)",,,,,,
2698089336,2698089330,0,264146928,False,,cycleway,3.636,"LINESTRING (34.8002272 32.0593, 34.8002302 32.0592674)",,,,,,
2698089338,2481674113,0,264146927,False,,cycleway,3.046,"LINESTRING (34.8005362 32.0591008, 34.8005335 32.0591281)",,,,,,
2698089338,2698089313,0,264146927,False,,cycleway,7.153,"LINESTRING (34.8005362 32.0591008, 34.8005339 32.0590365)",,,,,,
2699631133,2671045787,0,261486433,True,,cycleway,9.416,"LINESTRING (34.7912676 32.0910322, 34.7913644 32.0910111)",,,,,,
2710651082,7006119034,0,749189722,False,,cycleway,9.506,"LINESTRING (34.7926862 32.1021627, 34.7926929 32.1020774)",,,,,,
2710651082,7006119032,0,749189722,False,,cycleway,12.884,"LINESTRING (34.7926862 32.1021627, 34.7926909 32.1022785)",,,,,,
2710651086,2686226150,0,749189722,False,,cycleway,4.567,"LINESTRING (34.792532 32.1026339, 34.7924961 32.1026063)",,,,,,
2710651086,2686226149,0,749189722,False,,cycleway,19.205,"LINESTRING (34.792532 32.1026339, 34.7925246 32.1028065)",,,,,,
2710651086,3910502946,0,221255997,False,,path,5.693,"LINESTRING (34.792532 32.1026339, 34.7924727 32.1026438)",,,,,,
2761223159,5285594845,0,271159470,False,,cycleway,8.406,"LINESTRING (34.7912095 32.0642979, 34.7912987 32.0642989)",,,,,,
2763587010,2876119773,0,30451254,False,,cycleway,5.603,"LINESTRING (34.8166284 32.110813, 34.8166348 32.1108631)",,,,,,
2763587010,336097541,0,30451254,False,,cycleway,95.129,"LINESTRING (34.8166284 32.110813, 34.8163845 32.1099828)",,,,,,
2821360862,2821360863,0,103264238,False,,cycleway,34.248,"LINESTRING (34.8155569 32.1046366, 34.8159152 32.104689)",,,,,,
2821360862,989012104,0,85298240,False,,path,19.618,"LINESTRING (34.8155569 32.1046366, 34.8154379 32.1044918)",,,,,,
2821360862,989012078,0,103264248,False,,path,28.467,"LINESTRING (34.8155569 32.1046366, 34.8154673 32.1048811)",,,,,,
2821360863,2821360862,0,103264238,False,,cycleway,34.248,"LINESTRING (34.8159152 32.104689, 34.8155569 32.1046366)",,,,,,
2821360863,2821360864,0,103264238,False,,cycleway,28.072,"LINESTRING (34.8159152 32.104689, 34.8161007 32.1048866)",,,,,,
2821360864,2821360863,0,103264238,False,,cycleway,28.072,"LINESTRING (34.8161007 32.1048866, 34.8159152 32.104689)",,,,,,
2826630299,345401922,0,278265464,False,,cycleway,31.836,"LINESTRING (34.8019461 32.1015881, 34.802258 32.1016984)",,,,,,
2826630299,3609905454,0,278265464,False,,cycleway,5.126,"LINESTRING (34.8019461 32.1015881, 34.8019463 32.101542)",,,,,,
2826630300,2826631201,0,278265464,False,,cycleway,221.453,"LINESTRING (34.8023271 32.1016794, 34.804626 32.1020965)",,,,,,
2826630300,345401922,0,278265464,False,,cycleway,6.843,"LINESTRING (34.8023271 32.1016794, 34.802258 32.1016984)",,,,,,
2826631201,2826630300,0,278265464,False,,cycleway,221.453,"LINESTRING (34.804626 32.1020965, 34.8023271 32.1016794)",,,,,,
2826631201,4042758096,0,700842628,False,,cycleway,4.479,"LINESTRING (34.804626 32.1020965, 34.8046421 32.1021344)",,,,,,
2826631202,4042758096,0,700842628,False,,cycleway,29.368,"LINESTRING (34.8049403 32.1022115, 34.8046421 32.1021344)",,,,,,
2826631202,2826631203,0,700842631,False,,cycleway,12.32,"LINESTRING (34.8049403 32.1022115, 34.8050673 32.102238)",,,,,,
2826631203,2826631202,0,700842631,False,,cycleway,12.32,"LINESTRING (34.8050673 32.102238, 34.8049403 32.1022115)",,,,,,
2826631203,2826631204,0,700842633,False,,cycleway,20.782,"LINESTRING (34.8050673 32.102238, 34.8052844 32.1022713)",,,,,,
2826631204,2826631203,0,700842633,False,,cycleway,20.782,"LINESTRING (34.8052844 32.1022713, 34.8050673 32.102238)",,,,,,
2826631204,2826631205,0,700842635,False,,cycleway,46.262,"LINESTRING (34.8052844 32.1022713, 34.8057414 32.1024237)",,,,,,
2826631205,2826631204,0,700842635,False,,cycleway,46.262,"LINESTRING (34.8057414 32.1024237, 34.8052844 32.1022713)",,,,,,
2835081870,2835081880,0,279282967,False,,cycleway,20.454,"LINESTRING (34.7773191 32.0638393, 34.7771036 32.0638173)",,,,,,
2835081870,2835081874,0,279282967,False,,cycleway,15.299,"LINESTRING (34.7773191 32.0638393, 34.7774814 32.0638427)",,,,,,
2835081873,2835081874,0,279282967,False,,cycleway,16.188,"LINESTRING (34.777653 32.0638359, 34.7774814 32.0638427)",,,,,,
2835081873,4082010212,0,279282967,False,,cycleway,13.435,"LINESTRING (34.777653 32.0638359, 34.7777949 32.0638242)",,,,,,
2835081874,2835081870,0,279282967,False,,cycleway,15.299,"LINESTRING (34.7774814 32.0638427, 34.7773191 32.0638393)",,,,,,
2835081874,2835081873,0,279282967,False,,cycleway,16.188,"LINESTRING (34.7774814 32.0638427, 34.777653 32.0638359)",,,,,,
2835081876,2835081886,0,279282967,False,,cycleway,23.437,"LINESTRING (34.7788654 32.0635267, 34.7786374 32.0636109)",,,,,,
2835081876,2835081885,0,279282967,False,,cycleway,18.586,"LINESTRING (34.7788654 32.0635267, 34.7790366 32.0634437)",,,,,,
2835081877,1574582458,0,279282966,False,,cycleway,7.156,"LINESTRING (34.7780956 32.0637631, 34.7780312 32.063729)",,,,,,
2835081877,3699173897,0,279282967,False,,cycleway,12.909,"LINESTRING (34.7780956 32.0637631, 34.7779628 32.0637916)",,,,,,
2835081877,2835081878,0,279282967,False,,cycleway,13.681,"LINESTRING (34.7780956 32.0637631, 34.7782351 32.063729)",,,,,,
2835081878,2835081877,0,279282967,False,,cycleway,13.681,"LINESTRING (34.7782351 32.063729, 34.7780956 32.0637631)",,,,,,
2835081878,2835081879,0,279282967,False,,cycleway,21.615,"LINESTRING (34.7782351 32.063729, 34.7784523 32.0636665)",,,,,,
2835081879,2835081878,0,279282967,False,,cycleway,21.615,"LINESTRING (34.7784523 32.0636665, 34.7782351 32.063729)",,,,,,
2835081879,2835081886,0,279282967,False,,cycleway,18.506,"LINESTRING (34.7784523 32.0636665, 34.7786374 32.0636109)",,,,,,
2835081880,2835081881,0,279282967,False,,cycleway,10.514,"LINESTRING (34.7771036 32.0638173, 34.7769932 32.0638036)",,,,,,
2835081880,2835081870,0,279282967,False,,cycleway,20.454,"LINESTRING (34.7771036 32.0638173, 34.7773191 32.0638393)",,,,,,
2835081881,3678040286,0,279282967,False,,cycleway,44.713,"LINESTRING (34.7769932 32.0638036, 34.7765295 32.0637183)",,,,,,
2835081881,2835081880,0,279282967,False,,cycleway,10.514,"LINESTRING (34.7769932 32.0638036, 34.7771036 32.0638173)",,,,,,
2835081883,2835081887,0,279282967,False,,cycleway,6.499,"LINESTRING (34.7792018 32.0633635, 34.7791383 32.0633863)",,,,,,
2835081885,2835081876,0,279282967,False,,cycleway,18.586,"LINESTRING (34.7790366 32.0634437, 34.7788654 32.0635267)",,,,,,
2835081885,2835081887,0,279282967,False,,cycleway,11.514,"LINESTRING (34.7790366 32.0634437, 34.7791383 32.0633863)",,,,,,
2835081886,2835081879,0,279282967,False,,cycleway,18.506,"LINESTRING (34.7786374 32.0636109, 34.7784523 32.0636665)",,,,,,
2835081886,2835081876,0,279282967,False,,cycleway,23.437,"LINESTRING (34.7786374 32.0636109, 34.7788654 32.0635267)",,,,,,
2835081887,2835081885,0,279282967,False,,cycleway,11.514,"LINESTRING (34.7791383 32.0633863, 34.7790366 32.0634437)",,,,,,
2835081887,2835081883,0,279282967,False,,cycleway,6.499,"LINESTRING (34.7791383 32.0633863, 34.7792018 32.0633635)",,,,,,
2873271456,7006119032,0,749189722,False,,cycleway,15.786,"LINESTRING (34.7926631 32.1024185, 34.7926909 32.1022785)",,,,,,
2873271456,7006119031,0,749189722,False,,cycleway,12.492,"LINESTRING (34.7926631 32.1024185, 34.7925887 32.1025115)",,,,,,
2876119773,336097543,0,30451254,False,,cycleway,188.652,"LINESTRING (34.8166348 32.1108631, 34.8168485 32.11255)",,,,,,
2876119773,2763587010,0,30451254,False,,cycleway,5.603,"LINESTRING (34.8166348 32.1108631, 34.8166284 32.110813)",,,,,,
2876119774,2876119776,0,30451254,False,,cycleway,7.789,"LINESTRING (34.8170277 32.1136338, 34.8170405 32.113703)",,,,,,
2876119774,412831024,0,30451254,False,,cycleway,2.904,"LINESTRING (34.8170277 32.1136338, 34.8170229 32.113608)",,,,,,
2876119775,412831024,0,30451254,False,,cycleway,4.726,"LINESTRING (34.817016 32.1135659, 34.8170229 32.113608)",,,,,,
2876119775,336097543,0,30451254,False,,cycleway,114.059,"LINESTRING (34.817016 32.1135659, 34.8168485 32.11255)",,,,,,
2876119776,4203241201,0,30451254,False,,cycleway,17.885,"LINESTRING (34.8170405 32.113703, 34.8170447 32.1138638)",,,,,,
2876119776,2876119774,0,30451254,False,,cycleway,7.789,"LINESTRING (34.8170405 32.113703, 34.8170277 32.1136338)",,,,,,
2876119778,7599501900,0,813564321,False,,cycleway,4.935,"LINESTRING (34.815786 32.1068568, 34.8158244 32.1068266)",,,,,,
2876119778,561266557,0,813564321,False,,cycleway,3.685,"LINESTRING (34.815786 32.1068568, 34.8157576 32.1068796)",,,,,,
2876119779,561266563,0,813564320,False,,cycleway,9.482,"LINESTRING (34.8184728 32.1058743, 34.8185724 32.1058619)",,,,,,
2876119779,561266561,0,813564320,False,,cycleway,106.805,"LINESTRING (34.8184728 32.1058743, 34.8173521 32.1060206)",,,,,,
2876119780,4067822516,0,813564320,False,,cycleway,45.831,"LINESTRING (34.8202829 32.1058614, 34.8207692 32.1058755)",,,,,,
2876119780,561266564,0,813564320,False,,cycleway,71.933,"LINESTRING (34.8202829 32.1058614, 34.8195192 32.1058615)",,,,,,
2876119780,1127873992,0,97378684,False,,path,4.704,"LINESTRING (34.8202829 32.1058614, 34.8202837 32.1059037)",,,,,,
2876119780,1127873882,0,97378684,False,,path,7.666,"LINESTRING (34.8202829 32.1058614, 34.8202332 32.1058068)",,,,,,
2876178475,4755318730,0,263615938,False,,cycleway,8.432,"LINESTRING (34.7833304 32.0984798, 34.783243 32.0984634)",,,,,,
2876178475,2876178476,0,263615938,False,,cycleway,14.259,"LINESTRING (34.7833304 32.0984798, 34.7834774 32.0985104)",,,,,,
2876178476,2876178475,0,263615938,False,,cycleway,14.259,"LINESTRING (34.7834774 32.0985104, 34.7833304 32.0984798)",,,,,,
2876178476,384801545,0,263615938,False,,cycleway,22.525,"LINESTRING (34.7834774 32.0985104, 34.783708 32.0984568)",,,,,,
2878690589,6515974114,0,30695359,False,,cycleway,7.199,"LINESTRING (34.7889724 32.0732133, 34.7890488 32.0732138)",,,,,,
2878690589,6515974112,0,30695359,False,,cycleway,38.359,"LINESTRING (34.7889724 32.0732133, 34.7885653 32.0732108)",,,,,,
2878690592,6515974112,0,30695359,False,,cycleway,11.656,"LINESTRING (34.7884416 32.0732101, 34.7885653 32.0732108)",,,,,,
2878690592,1823251358,0,30695359,False,,cycleway,32.941,"LINESTRING (34.7884416 32.0732101, 34.788092 32.073208)",,,,,,
3147530479,6539109868,0,81815612,False,,cycleway,120.836,"LINESTRING (34.8021542 32.1216684, 34.8023428 32.1227433)",,,,,,
3258291981,4082010216,0,316611187,False,,cycleway,10.7,"LINESTRING (34.7758981 32.0635918, 34.7758576 32.0636817)",,,,,,
3258291986,3730809311,0,406084835,False,,cycleway,10.72,"LINESTRING (34.7760579 32.0635872, 34.7761548 32.0635367)",,,,,,
3258291987,4082010216,0,316611187,False,,cycleway,54.591,"LINESTRING (34.7756134 32.0641269, 34.7758576 32.0636817)",,,,,,
3280453523,7768438015,0,834558448,False,,cycleway,30.473,"LINESTRING (34.7923677 32.0697928, 34.7920533 32.069857)",,,,,,
3280453523,5856888566,0,321303490,False,גשר יהודית,path,34.94,"LINESTRING (34.7923677 32.0697928, 34.7927348 32.0697485)",yes,11,,,,
3417384588,807103749,0,334677855,False,,cycleway,72.611,"LINESTRING (34.8045682 32.0417342, 34.8045714 32.0423872)",,,,,,
3417384588,701370625,0,55843171,False,,path,63.761,"LINESTRING (34.8045682 32.0417342, 34.8045631 32.0411608)",,,,,,
3457337472,3599546663,0,228126497,False,,cycleway,21.347,"LINESTRING (34.7792242 32.0722489, 34.779042 32.072363)",,,,,,
3457337472,1312216055,0,228126497,False,,cycleway,16.225,"LINESTRING (34.7792242 32.0722489, 34.7793627 32.0721622)",,,,,,
3462534456,3462534457,0,339064302,False,,cycleway,11.784,"LINESTRING (34.7844156 32.0752469, 34.7844635 32.075149)",,,,,,
3462534456,4031900542,0,339064302,False,,cycleway,30.455,"LINESTRING (34.7844156 32.0752469, 34.7843798 32.0755191)",,,,,,
3462534457,3462534458,0,339064302,False,,cycleway,40.905,"LINESTRING (34.7844635 32.075149, 34.7845464 32.0747879)",,,,,,
3462534457,3462534456,0,339064302,False,,cycleway,11.784,"LINESTRING (34.7844635 32.075149, 34.7844156 32.0752469)",,,,,,
3462534458,6050892550,0,339064302,False,,cycleway,32.266,"LINESTRING (34.7845464 32.0747879, 34.7845969 32.0745009)",,,,,,
3462534458,3462534457,0,339064302,False,,cycleway,40.905,"LINESTRING (34.7845464 32.0747879, 34.7844635 32.075149)",,,,,,
3462534460,3736070527,0,339064302,False,,cycleway,9.98,"LINESTRING (34.7846888 32.0738766, 34.7846623 32.0737897)",,,,,,
3462534460,7291330525,0,339064302,False,,cycleway,56.286,"LINESTRING (34.7846888 32.0738766, 34.7846149 32.0743789)",,,,,,
