u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,tunnel,junction,access,bridge,service
552958724,552958735,0,42580204,מוטה גור,residential,30,False,66.973,"LINESTRING (34.8084681 32.1192735, 34.8078158 32.1195134)",,,,,,
552958724,552958712,0,42580204,מוטה גור,residential,30,False,64.347,"LINESTRING (34.8084681 32.1192735, 34.8090775 32.1190118)",,,,,,
552958735,5469034740,0,42580204,מוטה גור,residential,30,False,20.864,"LINESTRING (34.8078158 32.1195134, 34.8076081 32.1195787)",,,,,,
552958735,552958724,0,42580204,מוטה גור,residential,30,False,66.973,"LINESTRING (34.8078158 32.1195134, 34.8084681 32.1192735)",,,,,,
553542345,1729020093,0,160933076,בן אביגדור,residential,30,False,3.601,"LINESTRING (34.7871264 32.0675661, 34.7871636 32.0675587)",,,,,,
558709453,139698,0,8175754,רב צעיר,residential,30,True,127.424,"LINESTRING (34.7912806 32.0927348, 34.7912317 32.09388)",,,,,,
558709453,558709455,0,43944693,שלזינגר,residential,30,False,60.831,"LINESTRING (34.7912806 32.0927348, 34.7919257 32.0927591)",,,,,,
558709455,558709457,0,43934720,הילדסהיימר,living_street,30,False,93.343,"LINESTRING (34.7919257 32.0927591, 34.7918215 32.0935939)",,,,,,
558709455,558709453,0,43944693,שלזינגר,residential,30,False,60.831,"LINESTRING (34.7919257 32.0927591, 34.7912806 32.0927348)",,,,,,
558709457,558709455,0,43934720,הילדסהיימר,living_street,30,False,93.343,"LINESTRING (34.7918215 32.0935939, 34.7919257 32.0927591)",,,,,,
558728531,2203627202,0,670390194,ליפסקי,residential,30,False,23.505,"LINESTRING (34.788876 32.0880259, 34.7890027 32.0878438)",,,,,,
558728531,343327760,0,670390195,ליפסקי,steps,30,False,9.696,"LINESTRING (34.788876 32.0880259, 34.7888237 32.088101)",,,,,,
560448543,335851703,0,43693879,קוממיות,residential,30,True,6.333,"LINESTRING (34.8071544 32.1173598, 34.8071041 32.117322)",,,,,,
563908126,1688194324,0,31184442,מרגולין,residential,30,True,8.088,"LINESTRING (34.7894118 32.0586104, 34.789326 32.0586123)",,,,,,
563908126,563909457,0,44370758,המעפילים,residential,30,False,171.297,"LINESTRING (34.7894118 32.0586104, 34.7893262 32.0570716)",,,,,,
563909457,563927474,0,44370758,המעפילים,residential,30,False,40.45,"LINESTRING (34.7893262 32.0570716, 34.7892357 32.056716)",,,,,,
563909457,563908126,0,44370758,המעפילים,residential,30,False,171.297,"LINESTRING (34.7893262 32.0570716, 34.7894118 32.0586104)",,,,,,
563909468,563927553,0,44370758,המעפילים,residential,30,False,66.601,"LINESTRING (34.7891428 32.0560164, 34.7892093 32.0566127)",,,,,,
563909468,563941287,0,53659273,מורדי הגטאות,residential,30,False,52.748,"LINESTRING (34.7891428 32.0560164, 34.7896977 32.0559543)",,,,,,
563909468,563940617,0,53659274,מורדי הגטאות,residential,30,True,200.096,"LINESTRING (34.7891428 32.0560164, 34.787051 32.0563249)",,,,,,
563909468,563941552,0,521643549,המעפילים,residential,30,True,93.01,"LINESTRING (34.7891428 32.0560164, 34.7888772 32.0552108)",,,,,,
563912526,563934899,0,44371045,התשעים ושלוש,residential,30,True,70.396,"LINESTRING (34.7871547 32.0571225, 34.7879014 32.057105)",,,,,,
563912526,2085420168,0,183251321,מרדכי אנילביץ',residential,30,False,66.504,"LINESTRING (34.7871547 32.0571225, 34.787193 32.0577197)",,,,,,
563912526,563940617,0,183251321,מרדכי אנילביץ',residential,30,False,89.226,"LINESTRING (34.7871547 32.0571225, 34.787051 32.0563249)",,,,,,
563914312,563915197,0,31184442,מרגולין,residential,30,True,60.879,"LINESTRING (34.7886222 32.0586275, 34.7879764 32.0586415)",,,,,,
563914312,563934059,0,44372563,חביבה רייך,residential,30,False,171.14,"LINESTRING (34.7886222 32.0586275, 34.788537 32.0570901)",,,,,,
563915197,347038454,0,31184442,מרגולין,residential,30,True,68.176,"LINESTRING (34.7879764 32.0586415, 34.7872532 32.0586572)",,,,,,
563915197,563934899,0,44372567,חנה סנש,residential,30,False,170.997,"LINESTRING (34.7879764 32.0586415, 34.7879014 32.057105)",,,,,,
563916840,347038454,0,183251321,מרדכי אנילביץ',residential,30,False,51.762,"LINESTRING (34.7872695 32.0591225, 34.7872532 32.0586572)",,,,,,
563916843,563941572,0,44373153,יציאת אירופה,residential,30,False,102.574,"LINESTRING (34.7869479 32.0553986, 34.7858666 32.0555039)",,,,,,
563916843,563941745,0,44373153,יציאת אירופה,residential,30,False,51.149,"LINESTRING (34.7869479 32.0553986, 34.7874871 32.0553461)",,,,,,
563916843,563941978,0,183251321,מרדכי אנילביץ',residential,30,False,55.322,"LINESTRING (34.7869479 32.0553986, 34.7869981 32.0558943)",,,,,,
563916843,3999797591,0,183251321,מרדכי אנילביץ',residential,30,False,27.949,"LINESTRING (34.7869479 32.0553986, 34.7869208 32.0551483)",,,,,,
563927474,2656078845,0,44370758,המעפילים,residential,30,False,4.711,"LINESTRING (34.7892357 32.056716, 34.7892251 32.0566746)",,,,,,
563927474,563909457,0,44370758,המעפילים,residential,30,False,40.45,"LINESTRING (34.7892357 32.056716, 34.7893262 32.0570716)",,,,,,
563927553,563909468,0,44370758,המעפילים,residential,30,False,66.601,"LINESTRING (34.7892093 32.0566127, 34.7891428 32.0560164)",,,,,,
563927553,2656078845,0,44370758,המעפילים,residential,30,False,7.042,"LINESTRING (34.7892093 32.0566127, 34.7892251 32.0566746)",,,,,,
563927553,563927884,0,44372274,"שדרות החי""ל",residential,30,True,249.395,"LINESTRING (34.7892093 32.0566127, 34.7918537 32.0565263)",,,,,,
563927884,563927894,0,44372274,"שדרות החי""ל",residential,30,True,108.255,"LINESTRING (34.7918537 32.0565263, 34.7930012 32.0564817)",,,,,,
563927894,649096738,0,44372274,"שדרות החי""ל",residential,30,True,57.466,"LINESTRING (34.7930012 32.0564817, 34.7936106 32.0564635)",,,,,,
563927922,684521434,0,44372507,,residential,30,True,2.794,"LINESTRING (34.7944375 32.0564344, 34.7944622 32.0564205)",,,roundabout,,,
563932476,2670994902,0,44372507,,residential,30,True,3.255,"LINESTRING (34.7943934 32.0565477, 34.7943897 32.0565186)",,,roundabout,,,
563932482,684521435,0,44372507,,residential,30,True,3.329,"LINESTRING (34.7945169 32.056408, 34.7945521 32.0564105)",,,roundabout,,,
563932482,2696429785,0,50902428,לוחמי גליפולי,residential,30,False,6.221,"LINESTRING (34.7945169 32.056408, 34.7945141 32.0563521)",,,,,,
563932486,684521438,0,44372507,,residential,30,True,3.721,"LINESTRING (34.7946028 32.0564299, 34.7946308 32.0564535)",,,roundabout,,,
563932486,2696429784,0,44372520,"שדרות החי""ל",residential,30,True,10.171,"LINESTRING (34.7946028 32.0564299, 34.7947106 32.0564255)",,,,,,
563932493,684521441,0,44372507,,residential,30,True,4.504,"LINESTRING (34.794616 32.0566033, 34.7945761 32.0566256)",,,roundabout,,,
563932497,684521442,0,44372507,,residential,30,True,4.246,"LINESTRING (34.7945173 32.0566346, 34.7944733 32.0566264)",,,roundabout,,,
563932497,2696429781,0,156587605,לוחמי גליפולי,residential,30,False,4.482,"LINESTRING (34.7945173 32.0566346, 34.7945181 32.0566749)",,,,,,
563932920,2696429788,0,44372518,"שדרות החי""ל",residential,30,True,3.678,"LINESTRING (34.799368 32.0564855, 34.799329 32.0564868)",,,,,,
563932920,2656078853,0,189127437,הגיבור האלמוני,residential,30,False,6.599,"LINESTRING (34.799368 32.0564855, 34.7993653 32.0564262)",,,,,,
563933121,649085266,0,189127437,הגיבור האלמוני,residential,30,False,64.696,"LINESTRING (34.7993605 32.0563181, 34.7993344 32.0557367)",,,,,,
563933121,2656078853,0,189127437,הגיבור האלמוני,residential,30,False,12.029,"LINESTRING (34.7993605 32.0563181, 34.7993653 32.0564262)",,,,,,
563934059,563909457,0,44371045,התשעים ושלוש,residential,30,True,74.403,"LINESTRING (34.788537 32.0570901, 34.7893262 32.0570716)",,,,,,
563934059,563914312,0,44372563,חביבה רייך,residential,30,False,171.14,"LINESTRING (34.788537 32.0570901, 34.7886222 32.0586275)",,,,,,
563934899,563934059,0,44371045,התשעים ושלוש,residential,30,True,59.922,"LINESTRING (34.7879014 32.057105, 34.788537 32.0570901)",,,,,,
563934899,563915197,0,44372567,חנה סנש,residential,30,False,170.997,"LINESTRING (34.7879014 32.057105, 34.7879764 32.0586415)",,,,,,
563935791,563936899,0,37986023,"שדרות החי""ל",residential,30,True,65.515,"LINESTRING (34.7909911 32.0566814, 34.7902961 32.0566951)",,,,,,
563935791,2006016719,0,44372612,פטרסון,residential,30,True,157.809,"LINESTRING (34.7909911 32.0566814, 34.7910573 32.0580995)",,,,,,
563936629,563937351,0,31184442,מרגולין,residential,30,True,67.497,"LINESTRING (34.7910796 32.0585743, 34.7903636 32.0585898)",,,,,,
563936899,563927474,0,37986023,"שדרות החי""ל",residential,30,True,99.96,"LINESTRING (34.7902961 32.0566951, 34.7892357 32.056716)",,,,,,
563937351,347036390,0,31184442,מרגולין,residential,30,True,77.602,"LINESTRING (34.7903636 32.0585898, 34.7895404 32.0586076)",,,,,,
563937351,563938249,0,44372641,ווג'ווד,residential,30,True,52.808,"LINESTRING (34.7903636 32.0585898, 34.7903467 32.0581151)",,,,,,
563937543,563937718,0,44372641,ווג'ווד,residential,30,True,48.559,"LINESTRING (34.7903306 32.0576641, 34.7903151 32.0572276)",,,,,,
563937697,563937944,0,44372687,,service,30,False,50.128,"LINESTRING (34.7907051 32.0576497, 34.7907171 32.0581004)",,,,,,
563937697,563937831,0,44372687,,service,30,False,47.726,"LINESTRING (34.7907051 32.0576497, 34.7906937 32.0572206)",,,,,,
563937718,563936899,0,44372641,ווג'ווד,residential,30,True,59.238,"LINESTRING (34.7903151 32.0572276, 34.7902961 32.0566951)",,,,,,
563937831,563937697,0,44372687,,service,30,False,47.726,"LINESTRING (34.7906937 32.0572206, 34.7907051 32.0576497)",,,,,,
563937831,563937941,0,44372687,,service,30,False,51.107,"LINESTRING (34.7906937 32.0572206, 34.7906815 32.0567611)",,,,,,
563937941,563937831,0,44372687,,service,30,False,51.107,"LINESTRING (34.7906815 32.0567611, 34.7906937 32.0572206)",,,,,,
563937944,563937697,0,44372687,,service,30,False,50.128,"LINESTRING (34.7907171 32.0581004, 34.7907051 32.0576497)",,,,,,
563937944,563938249,0,44372691,חניתה,residential,30,False,34.944,"LINESTRING (34.7907171 32.0581004, 34.7903467 32.0581151)",,,,,,
563937944,2006016719,0,44372691,חניתה,residential,30,False,32.06,"LINESTRING (34.7907171 32.0581004, 34.7910573 32.0580995)",,,,,,
563938249,563937543,0,44372641,ווג'ווד,residential,30,True,50.172,"LINESTRING (34.7903467 32.0581151, 34.7903306 32.0576641)",,,,,,
563938249,563937944,0,44372691,חניתה,residential,30,False,34.944,"LINESTRING (34.7903467 32.0581151, 34.7907171 32.0581004)",,,,,,
563940616,563940617,0,44372831,מורדי הגטאות,residential,30,False,77.593,"LINESTRING (34.786233 32.0564043, 34.787051 32.0563249)",,,,,,
563940617,563940616,0,44372831,מורדי הגטאות,residential,30,False,77.593,"LINESTRING (34.787051 32.0563249, 34.786233 32.0564043)",,,,,,
563940617,563912526,0,183251321,מרדכי אנילביץ',residential,30,False,89.226,"LINESTRING (34.787051 32.0563249, 34.7871547 32.0571225)",,,,,,
563940617,563941978,0,183251321,מרדכי אנילביץ',residential,30,False,48.139,"LINESTRING (34.787051 32.0563249, 34.7869981 32.0558943)",,,,,,
563941287,563943168,0,53659273,מורדי הגטאות,residential,30,False,46.738,"LINESTRING (34.7896977 32.0559543, 34.7901928 32.0559299)",,,,,,
563941287,563909468,0,53659273,מורדי הגטאות,residential,30,False,52.748,"LINESTRING (34.7896977 32.0559543, 34.7891428 32.0560164)",,,,,,
563941290,563943153,0,44373483,חיים סירני,residential,30,True,33.067,"LINESTRING (34.7906973 32.0559301, 34.7906559 32.0556348)",,,,,,
563941290,563943168,0,53659273,מורדי הגטאות,residential,30,False,47.545,"LINESTRING (34.7906973 32.0559301, 34.7901928 32.0559299)",,,,,,
563941552,563941685,0,44373153,יציאת אירופה,residential,30,False,62.732,"LINESTRING (34.7888772 32.0552108, 34.7882159 32.0552752)",,,,,,
563941552,563942919,0,521643549,המעפילים,residential,30,True,54.63,"LINESTRING (34.7888772 32.0552108, 34.7887478 32.0547319)",,,,,,
563941572,563916843,0,44373153,יציאת אירופה,residential,30,False,102.574,"LINESTRING (34.7858666 32.0555039, 34.7869479 32.0553986)",,,,,,
563941685,563941745,0,44373153,יציאת אירופה,residential,30,False,69.134,"LINESTRING (34.7882159 32.0552752, 34.7874871 32.0553461)",,,,,,
563941685,563941552,0,44373153,יציאת אירופה,residential,30,False,62.732,"LINESTRING (34.7882159 32.0552752, 34.7888772 32.0552108)",,,,,,
563941685,563941719,0,44373230,החותרים,residential,30,False,47.061,"LINESTRING (34.7882159 32.0552752, 34.7882956 32.055693)",,,,,,
563941719,563941685,0,44373230,החותרים,residential,30,False,47.061,"LINESTRING (34.7882956 32.055693, 34.7882159 32.0552752)",,,,,,
563941745,563916843,0,44373153,יציאת אירופה,residential,30,False,51.149,"LINESTRING (34.7874871 32.0553461, 34.7869479 32.0553986)",,,,,,
563941745,563941685,0,44373153,יציאת אירופה,residential,30,False,69.134,"LINESTRING (34.7874871 32.0553461, 34.7882159 32.0552752)",,,,,,
563941745,563941830,0,44373256,החותרים,residential,30,False,50.156,"LINESTRING (34.7874871 32.0553461, 34.7875403 32.0557949)",,,,,,
563941830,563941745,0,44373256,החותרים,residential,30,False,50.156,"LINESTRING (34.7875403 32.0557949, 34.7874871 32.0553461)",,,,,,
563941978,563942027,0,44373372,בית ירח,residential,30,False,92.809,"LINESTRING (34.7869981 32.0558943, 34.786019 32.055984)",,,,,,
563941978,563940617,0,183251321,מרדכי אנילביץ',residential,30,False,48.139,"LINESTRING (34.7869981 32.0558943, 34.787051 32.0563249)",,,,,,
563941978,563916843,0,183251321,מרדכי אנילביץ',residential,30,False,55.322,"LINESTRING (34.7869981 32.0558943, 34.7869479 32.0553986)",,,,,,
563942027,563941978,0,44373372,בית ירח,residential,30,False,92.809,"LINESTRING (34.786019 32.055984, 34.7869981 32.0558943)",,,,,,
563942150,563942890,0,44373430,גוש עציון,residential,30,True,63.118,"LINESTRING (34.7916537 32.0544338, 34.7909887 32.0545012)",,,,,,
563942890,563942894,0,44373430,גוש עציון,residential,30,True,62.51,"LINESTRING (34.7909887 32.0545012, 34.7903301 32.0545679)",,,,,,
563942890,563943124,0,44373477,רייס,residential,30,False,121.827,"LINESTRING (34.7909887 32.0545012, 34.7911194 32.0555912)",,,,,,
563942894,563942898,0,44373430,גוש עציון,residential,30,True,49.953,"LINESTRING (34.7903301 32.0545679, 34.7898038 32.0546212)",,,,,,
563942898,563942912,0,44373430,גוש עציון,residential,30,True,47.543,"LINESTRING (34.7898038 32.0546212, 34.7893029 32.054672)",,,,,,
563942898,563943168,0,44373490,הפרטיזן היהודי,residential,30,True,150.068,"LINESTRING (34.7898038 32.0546212, 34.7901928 32.0559299)",,,,,,
563942912,563942919,0,44373430,גוש עציון,residential,30,True,52.736,"LINESTRING (34.7893029 32.054672, 34.7887478 32.0547319)",,,,,,
563942912,563941287,0,44373499,אני מאמין,residential,30,True,147.36,"LINESTRING (34.7893029 32.054672, 34.7896977 32.0559543)",,,,,,
563942919,1936282478,0,44373435,גוש עציון,residential,30,False,180.003,"LINESTRING (34.7887478 32.0547319, 34.7868387 32.0547816)",,,,,,
563942919,1290054496,0,240434334,המעפילים,residential,30,True,53.803,"LINESTRING (34.7887478 32.0547319, 34.7886577 32.0542541)",,,,,,
563942926,2111226583,0,44373435,גוש עציון,residential,30,False,7.676,"LINESTRING (34.7858969 32.0548207, 34.7858155 32.0548183)",,,,,,
563942926,1936282478,0,44373435,גוש עציון,residential,30,False,88.864,"LINESTRING (34.7858969 32.0548207, 34.7868387 32.0547816)",,,,,,
563942930,2111226539,0,44373435,גוש עציון,residential,30,False,9.177,"LINESTRING (34.7856607 32.054778, 34.7856013 32.0547126)",,,,,,
563942930,2111226574,0,44373435,גוש עציון,residential,30,False,6.743,"LINESTRING (34.7856607 32.054778, 34.7857261 32.0548026)",,,,,,
563943015,2111226408,0,44373467,עיינות,residential,30,True,4.493,"LINESTRING (34.7921717 32.0543685, 34.7921485 32.0543332)",,,,,,
563943124,563942890,0,44373477,רייס,residential,30,False,121.827,"LINESTRING (34.7911194 32.0555912, 34.7909887 32.0545012)",,,,,,
563943153,563942894,0,44373483,חיים סירני,residential,30,True,122.543,"LINESTRING (34.7906559 32.0556348, 34.7903301 32.0545679)",,,,,,
563943168,563941290,0,53659273,מורדי הגטאות,residential,30,False,47.545,"LINESTRING (34.7901928 32.0559299, 34.7906973 32.0559301)",,,,,,
563943168,563941287,0,53659273,מורדי הגטאות,residential,30,False,46.738,"LINESTRING (34.7901928 32.0559299, 34.7896977 32.0559543)",,,,,,
563945410,317211610,0,44373524,קהילת ניו יורק,residential,30,False,165.643,"LINESTRING (34.7855786 32.0521143, 34.7861888 32.0535113)",,,,,,
563945410,563945628,0,44373524,קהילת ניו יורק,residential,30,False,28.776,"LINESTRING (34.7855786 32.0521143, 34.7854601 32.0518758)",,,,,,
563945410,563945950,0,44373583,השיטה,residential,30,False,66.776,"LINESTRING (34.7855786 32.0521143, 34.7862382 32.051895)",,,,,,
563945628,563945410,0,44373524,קהילת ניו יורק,residential,30,False,28.776,"LINESTRING (34.7854601 32.0518758, 34.7855786 32.0521143)",,,,,,
563945950,563948032,0,42730938,דוד תדהר,residential,30,False,51.098,"LINESTRING (34.7862382 32.051895, 34.7864362 32.0523228)",,,,,,
563945950,563957231,0,42730938,דוד תדהר,residential,30,False,26.772,"LINESTRING (34.7862382 32.051895, 34.7861393 32.0516693)",,,,,,
563945950,563945410,0,44373583,השיטה,residential,30,False,66.776,"LINESTRING (34.7862382 32.051895, 34.7855786 32.0521143)",,,,,,
563948032,1288201521,0,42730938,דוד תדהר,residential,30,False,38.46,"LINESTRING (34.7864362 32.0523228, 34.7865803 32.0526464)",,,,,,
563948032,563945950,0,42730938,דוד תדהר,residential,30,False,51.098,"LINESTRING (34.7864362 32.0523228, 34.7862382 32.051895)",,,,,,
563948032,1288206194,0,44373701,הרותם,residential,30,False,79.064,"LINESTRING (34.7864362 32.0523228, 34.7872741 32.0522877)",,,,,,
563948281,1288206194,0,44373701,הרותם,residential,30,False,33.846,"LINESTRING (34.7876312 32.0522554, 34.7872741 32.0522877)",,,,,,
